SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
22023,1610612752,NYK,New York Knicks,Isolation,Defensive,0.862,81,0.054,0.883,0.402,0.134,0.1,0.111,0.038,0.411,0.44,470,415,152,378,226
22023,1610612760,OKC,Oklahoma City Thunder,Isolation,Defensive,1.0,82,0.058,0.837,0.375,0.133,0.096,0.122,0.02,0.402,0.411,540,452,160,427,267
22023,1610612759,SAS,San Antonio Spurs,Isolation,Defensive,0.552,82,0.053,0.921,0.4,0.126,0.086,0.114,0.031,0.42,0.445,491,452,161,402,241
22023,1610612766,CHA,Charlotte Hornets,Isolation,Defensive,0.414,82,0.057,0.946,0.44,0.126,0.097,0.123,0.029,0.447,0.471,514,486,182,414,232
22023,1610612762,UTA,Utah Jazz,Isolation,Defensive,0.276,82,0.055,0.968,0.422,0.154,0.097,0.138,0.026,0.452,0.464,507,491,166,393,227
22023,1610612750,MIN,Minnesota Timberwolves,Isolation,Defensive,0.966,82,0.065,0.857,0.384,0.151,0.107,0.126,0.029,0.41,0.416,588,504,174,453,279
22023,1610612755,PHI,Philadelphia 76ers,Isolation,Defensive,0.483,82,0.059,0.937,0.433,0.135,0.104,0.119,0.019,0.447,0.467,539,505,182,420,238
22023,1610612740,NOP,New Orleans Pelicans,Isolation,Defensive,0.931,81,0.066,0.88,0.402,0.118,0.113,0.108,0.029,0.41,0.434,583,513,187,465,278
22023,1610612748,MIA,Miami Heat,Isolation,Defensive,0.828,82,0.067,0.885,0.4,0.111,0.098,0.11,0.022,0.411,0.443,593,525,193,482,289
22023,1610612741,CHI,Chicago Bulls,Isolation,Defensive,0.586,82,0.066,0.91,0.404,0.144,0.107,0.134,0.022,0.425,0.457,590,537,184,455,271
22023,1610612737,ATL,Atlanta Hawks,Isolation,Defensive,0.345,82,0.061,0.964,0.435,0.165,0.089,0.156,0.043,0.46,0.468,559,539,192,441,249
22023,1610612756,PHX,Phoenix Suns,Isolation,Defensive,0.897,81,0.069,0.881,0.392,0.106,0.087,0.103,0.021,0.406,0.432,620,546,201,513,312
22023,1610612744,GSW,Golden State Warriors,Isolation,Defensive,0.621,82,0.066,0.905,0.409,0.123,0.105,0.11,0.044,0.411,0.449,611,553,204,499,295
22023,1610612757,POR,Portland Trail Blazers,Isolation,Defensive,0.724,82,0.069,0.895,0.394,0.159,0.106,0.147,0.031,0.425,0.425,621,556,187,475,288
22023,1610612743,DEN,Denver Nuggets,Isolation,Defensive,0.448,82,0.067,0.942,0.418,0.159,0.075,0.149,0.035,0.454,0.448,603,568,202,483,281
22023,1610612758,SAC,Sacramento Kings,Isolation,Defensive,0.793,81,0.072,0.889,0.384,0.144,0.091,0.136,0.031,0.416,0.42,640,569,196,510,314
22023,1610612761,TOR,Toronto Raptors,Isolation,Defensive,0.241,82,0.063,0.976,0.448,0.118,0.091,0.11,0.034,0.45,0.488,584,570,216,482,266
22023,1610612746,LAC,LA Clippers,Isolation,Defensive,0.379,82,0.068,0.948,0.44,0.134,0.111,0.111,0.025,0.451,0.48,610,578,209,475,266
22023,1610612764,WAS,Washington Wizards,Isolation,Defensive,0.138,82,0.063,0.987,0.465,0.127,0.102,0.122,0.035,0.463,0.496,598,590,224,482,258
22023,1610612763,MEM,Memphis Grizzlies,Isolation,Defensive,0.31,82,0.068,0.967,0.434,0.148,0.106,0.137,0.018,0.458,0.475,613,593,203,468,265
22023,1610612753,ORL,Orlando Magic,Isolation,Defensive,0.172,82,0.07,0.98,0.436,0.138,0.091,0.119,0.039,0.452,0.476,615,603,217,498,281
22023,1610612742,DAL,Dallas Mavericks,Isolation,Defensive,0.517,82,0.071,0.93,0.422,0.127,0.087,0.117,0.029,0.436,0.46,656,610,226,535,309
22023,1610612738,BOS,Boston Celtics,Isolation,Defensive,0.655,81,0.076,0.903,0.424,0.106,0.092,0.097,0.028,0.424,0.46,682,616,240,566,326
22023,1610612747,LAL,Los Angeles Lakers,Isolation,Defensive,0.103,81,0.068,0.99,0.446,0.113,0.076,0.108,0.03,0.456,0.486,631,625,237,531,294
22023,1610612739,CLE,Cleveland Cavaliers,Isolation,Defensive,0.69,82,0.079,0.901,0.406,0.101,0.088,0.094,0.026,0.411,0.449,704,634,239,589,350
22023,1610612749,MIL,Milwaukee Bucks,Isolation,Defensive,0.069,81,0.07,0.997,0.452,0.133,0.083,0.119,0.019,0.469,0.493,639,637,232,513,281
22023,1610612765,DET,Detroit Pistons,Isolation,Defensive,0.034,82,0.069,1.009,0.433,0.156,0.054,0.134,0.028,0.476,0.471,635,641,225,520,295
22023,1610612745,HOU,Houston Rockets,Isolation,Defensive,0.759,82,0.079,0.893,0.404,0.134,0.11,0.116,0.021,0.421,0.443,730,652,229,567,338
22023,1610612754,IND,Indiana Pacers,Isolation,Defensive,0.0,81,0.075,1.08,0.487,0.145,0.071,0.132,0.026,0.512,0.529,689,744,272,558,286
22023,1610612751,BKN,Brooklyn Nets,Isolation,Defensive,0.207,82,0.086,0.979,0.438,0.119,0.074,0.112,0.017,0.457,0.485,775,759,280,639,359
