GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,NBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,NBA_FANTASY_PTS_RANK
Players,202692,Alec Burks,Alec,1610612762,UTA,24.0,14,4,10,0.286,48.4,3.8,2.8,1.9,15.1,16.0,15.1,9.4,45.3,0.0,2.8,5.7,1.9,45.3,242,270,238,370,129,88,140,106,35,290,284,289,79,200,405,234,285,117
Players,203187,Chris Johnson,Chris,1610612762,UTA,26.0,18,6,12,0.333,41.6,0.0,0.0,0.0,0.0,14.6,12.5,2.1,45.8,2.1,0.0,16.7,0.0,21.3,211,235,264,330,351,234,237,175,303,246,195,108,76,70,1,412,326,328
Players,202324,Derrick Favors,Derrick,1610612762,UTA,24.0,30,12,18,0.4,49.7,1.2,5.1,1.2,14.1,14.1,15.7,7.8,41.6,2.4,0.8,3.5,5.9,53.3,107,144,361,291,85,210,59,143,42,236,301,229,112,61,288,117,125,68
Players,202407,Elijah Millsap,Elijah,1610612762,UTA,28.0,3,2,1,0.667,45.4,0.0,0.0,0.0,0.0,22.2,22.2,66.7,66.7,0.0,0.0,33.3,0.0,15.6,357,326,31,61,276,234,237,175,303,381,383,433,13,200,1,426,326,361
Players,202330,Gordon Hayward,Gordon,1610612762,UTA,26.0,42,14,28,0.333,49.4,6.1,4.9,3.4,10.2,15.4,16.6,9.3,43.4,0.5,1.2,5.1,7.3,42.3,16,119,435,330,103,39,62,56,90,271,320,284,99,177,328,197,84,147
Players,203481,Jeff Withey,Jeff,1610612762,UTA,26.0,3,1,2,0.333,51.2,9.5,0.0,0.0,9.5,38.1,19.0,38.1,57.1,4.8,0.0,9.5,0.0,24.8,357,362,75,330,56,11,237,175,98,426,361,428,30,17,1,369,326,305
Players,204060,Joe Ingles,Joe,1610612762,UTA,28.0,33,11,22,0.333,38.4,1.4,0.0,1.4,1.4,12.9,6.4,7.1,28.6,0.0,0.0,5.7,0.0,20.7,81,157,412,330,383,201,237,126,295,212,79,200,324,200,1,237,326,332
Players,203526,Raul Neto,Raul,1610612762,UTA,24.0,15,5,10,0.333,49.9,2.8,0.0,0.0,2.8,11.1,13.9,0.0,41.7,1.4,0.0,5.6,6.9,37.4,233,252,238,330,83,139,237,175,266,175,247,1,110,103,1,222,98,185
Players,203918,Rodney Hood,Rodney,1610612762,UTA,23.0,38,14,24,0.368,49.7,0.0,2.3,0.0,10.9,16.3,17.1,8.0,44.0,0.3,1.7,6.3,3.4,38.7,38,119,422,313,86,234,163,175,83,297,336,233,97,194,359,278,228,174
Players,203497,Rudy Gobert,Rudy,1610612762,UTA,24.0,25,7,18,0.28,51.8,0.9,2.8,0.5,5.7,13.3,17.1,6.2,42.7,3.3,0.5,6.2,6.6,36.9,151,215,361,374,50,220,139,171,185,218,335,170,105,38,245,269,108,192
Players,202714,Shelvin Mack,Shelvin,1610612762,UTA,26.0,12,3,9,0.25,46.9,4.5,3.4,0.0,4.5,9.0,19.1,13.5,42.7,0.0,2.2,12.4,1.1,17.9,257,293,223,380,208,67,111,175,219,131,362,374,104,200,382,400,313,347
Players,202353,Tibor Pleiss,Tibor,1610612762,UTA,26.0,1,1,0,1.0,62.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,0.0,20.0,404,362,1,1,12,234,237,175,303,1,1,1,399,200,1,412,326,338
Players,202344,Trevor Booker,Trevor,1610612762,UTA,28.0,27,8,19,0.296,54.6,1.2,6.0,0.0,7.2,22.9,22.3,13.3,51.8,3.0,0.6,8.4,4.8,46.7,131,195,379,368,27,208,44,175,145,390,385,368,47,43,264,344,165,111
Players,203504,Trey Burke,Trey,1610612762,UTA,23.0,19,7,12,0.368,47.9,0.7,1.4,4.1,1.4,18.4,17.0,10.9,35.4,0.0,1.4,2.0,3.4,26.7,203,215,264,313,151,231,206,41,296,344,334,334,212,200,339,69,231,282
Players,1626168,Trey Lyles,Trey,1610612762,UTA,20.0,14,5,9,0.357,44.0,0.0,3.6,0.0,0.0,14.5,18.2,10.9,50.9,0.0,0.0,5.5,3.6,26.4,242,252,223,321,313,234,100,175,303,244,353,335,48,200,1,214,217,285
