TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,GP,G,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1610612755,Philadelphia 76ers,PHI,10,10,0.345,10.9,28.5,0.382,0.532,0.055,2.4,4.5,0.533,0.291,8.5,24.0,0.354
1610612748,Miami Heat,MIA,5,5,0.334,11.2,26.2,0.427,0.611,0.054,1.6,4.2,0.381,0.281,9.6,22.0,0.436
1610612757,Portland Trail Blazers,POR,4,4,0.303,8.75,25.5,0.343,0.5,0.036,0.75,3.0,0.25,0.267,8.0,22.5,0.356
1610612744,Golden State Warriors,GSW,21,21,0.308,10.33,25.38,0.407,0.554,0.066,2.86,5.43,0.526,0.242,7.48,19.95,0.375
1610612759,San Antonio Spurs,SAS,5,5,0.307,6.8,24.2,0.281,0.397,0.056,1.2,4.4,0.273,0.251,5.6,19.8,0.283
1610612739,Cleveland Cavaliers,CLE,22,22,0.292,8.0,22.64,0.353,0.513,0.031,0.77,2.36,0.327,0.262,7.23,20.27,0.357
1610612738,Boston Celtics,BOS,19,19,0.292,8.79,22.63,0.388,0.563,0.029,0.89,2.21,0.405,0.263,7.89,20.42,0.387
1610612740,New Orleans Pelicans,NOP,9,9,0.264,8.11,22.44,0.361,0.52,0.051,1.0,4.33,0.231,0.213,7.11,18.11,0.393
1610612749,Milwaukee Bucks,MIL,7,7,0.295,8.29,21.86,0.379,0.549,0.029,0.86,2.14,0.4,0.266,7.43,19.71,0.377
1610612764,Washington Wizards,WAS,6,6,0.27,8.67,21.33,0.406,0.547,0.078,2.67,6.17,0.432,0.192,6.0,15.17,0.396
1610612761,Toronto Raptors,TOR,10,10,0.272,9.4,21.1,0.445,0.626,0.046,1.8,3.6,0.5,0.226,7.6,17.5,0.434
1610612754,Indiana Pacers,IND,7,7,0.271,8.43,20.71,0.407,0.566,0.056,1.86,4.29,0.433,0.215,6.57,16.43,0.4
1610612762,Utah Jazz,UTA,11,11,0.262,7.73,20.27,0.381,0.561,0.029,0.45,2.27,0.2,0.233,7.27,18.0,0.404
1610612745,Houston Rockets,HOU,17,17,0.246,6.76,19.88,0.34,0.507,0.005,0.12,0.41,0.286,0.241,6.65,19.47,0.341
1610612760,Oklahoma City Thunder,OKC,6,6,0.243,7.5,19.67,0.381,0.521,0.045,2.0,3.67,0.545,0.198,5.5,16.0,0.344
1610612750,Minnesota Timberwolves,MIN,5,5,0.239,7.6,18.2,0.418,0.61,0.039,0.6,3.0,0.2,0.199,7.0,15.2,0.461
