TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK
1610612737,Atlanta Hawks,82,48,34,0.585,49.2,39.3,85.9,0.458,10.1,28.9,0.35,15.9,20.3,0.783,8.4,34.4,42.8,26.1,15.2,9.3,6.0,5.1,19.5,18.6,104.6,3.7,1,7,7,7,21,13,24,11,7,7,15,28,30,8,30,15,27,2,21,3,6,14,6,30,20,7
1610612738,Boston Celtics,82,48,34,0.585,48.3,39.3,89.3,0.439,8.8,26.2,0.335,18.6,23.6,0.788,11.6,33.4,45.0,24.2,13.8,9.2,4.2,5.5,21.9,21.0,105.8,3.2,1,7,7,7,28,15,2,24,14,11,28,10,16,6,6,21,15,6,5,5,24,20,26,13,10,8
1610612751,Brooklyn Nets,82,21,61,0.256,50.0,39.7,87.6,0.453,6.7,19.1,0.352,16.3,21.5,0.757,10.9,33.1,44.0,23.1,15.3,7.9,4.2,5.4,18.7,19.1,102.4,-7.6,1,28,28,28,11,8,12,13,26,27,13,27,27,18,14,24,20,15,22,17,25,19,3,28,27,28
1610612766,Charlotte Hornets,82,48,34,0.585,49.8,38.1,86.9,0.439,11.0,30.3,0.362,19.3,24.4,0.79,9.2,36.0,45.2,22.3,12.9,7.5,5.5,5.6,18.7,21.0,106.4,2.8,1,7,7,7,13,26,15,27,3,4,8,7,12,5,27,5,13,19,1,23,13,23,2,14,9,9
1610612741,Chicago Bulls,82,42,40,0.512,49.7,39.5,89.5,0.441,8.1,21.9,0.371,16.9,21.5,0.787,11.3,36.1,47.4,23.4,14.2,6.2,5.9,5.8,19.3,19.2,104.1,-1.5,1,14,14,14,16,12,1,22,20,24,3,24,28,7,10,4,3,13,12,29,9,27,4,27,23,18
1610612739,Cleveland Cavaliers,82,57,25,0.695,51.1,40.8,88.7,0.46,11.3,31.3,0.362,17.2,23.0,0.748,11.2,35.8,47.0,24.0,14.3,7.1,4.1,4.7,21.5,21.8,110.2,6.3,1,3,3,3,3,4,5,10,2,1,7,23,20,21,11,8,4,10,13,26,26,11,20,8,3,4
1610612742,Dallas Mavericks,82,42,40,0.512,50.3,38.5,86.8,0.444,10.1,29.5,0.344,18.3,23.0,0.794,9.4,35.0,44.4,22.8,13.2,7.0,3.8,4.6,20.1,22.1,105.5,-0.3,1,14,14,14,9,25,16,20,6,5,23,12,19,3,26,10,17,16,2,27,28,8,8,7,11,16
1610612743,Denver Nuggets,82,33,49,0.402,49.8,38.8,87.9,0.442,8.2,24.4,0.338,19.0,24.8,0.766,11.8,34.1,46.0,23.3,15.1,7.6,5.0,6.5,21.6,21.5,104.9,-3.2,1,21,21,21,14,23,8,21,18,16,26,8,10,14,4,16,11,14,19,20,16,30,22,11,17,23
1610612765,Detroit Pistons,82,44,38,0.537,50.1,39.2,89.2,0.439,9.3,27.0,0.345,17.6,26.4,0.668,12.9,35.0,47.8,20.1,14.0,7.2,3.8,4.6,19.6,22.3,105.3,0.6,1,12,12,12,10,17,3,25,10,10,22,19,5,30,2,11,2,28,8,24,30,9,7,4,15,14
1610612744,Golden State Warriors,82,73,9,0.89,47.9,42.0,86.2,0.487,13.0,31.2,0.416,16.5,21.6,0.763,9.8,35.8,45.6,28.6,15.0,8.3,6.0,4.0,20.5,19.6,113.5,10.6,1,1,1,1,29,2,20,1,1,2,1,26,25,16,23,7,12,1,18,13,8,2,11,24,1,2
1610612745,Houston Rockets,82,41,41,0.5,48.7,38.0,84.1,0.452,10.8,31.1,0.347,20.5,29.6,0.694,11.4,32.0,43.4,22.4,16.1,10.1,5.3,5.0,22.0,22.7,107.3,0.2,1,17,17,17,25,27,29,14,4,3,19,3,1,27,9,30,25,18,27,1,14,12,27,3,7,15
1610612754,Indiana Pacers,82,45,37,0.549,49.3,38.9,86.6,0.45,8.2,23.4,0.351,17.7,23.2,0.764,10.5,34.4,44.9,21.6,15.1,9.2,4.8,4.5,20.3,20.8,103.8,1.7,1,11,11,11,20,19,17,17,19,20,14,17,18,15,18,14,16,25,20,4,17,7,10,15,25,12
1610612746,LA Clippers,82,53,29,0.646,49.6,39.3,84.5,0.465,10.0,27.4,0.364,18.6,26.9,0.692,9.0,34.1,43.1,23.4,13.3,8.9,5.8,3.2,21.8,23.0,107.2,4.4,1,6,6,6,18,14,28,6,8,9,6,9,4,29,29,17,26,11,3,6,11,1,24,2,8,6
