close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
202685,Jonas Valančiūnas,1610612740,NOP,C,30.0,74,74,1.0,8.0,16.45,0.486,0.496,-0.01
203468,CJ McCollum,1610612740,NOP,G,30.0,62,62,1.0,6.31,13.34,0.473,0.454,0.019
1630529,Herbert Jones,1610612740,NOP,F,23.0,78,78,1.0,5.59,11.85,0.472,0.458,0.014
1626195,Willy Hernangomez,1610612740,NOP,C-F,28.0,49,49,1.0,5.61,10.43,0.538,0.49,0.048
1627742,Brandon Ingram,1610612740,NOP,F,24.0,55,55,1.0,4.55,9.87,0.46,0.462,-0.002
1628984,Devonte' Graham,1610612740,NOP,G,27.0,76,76,1.0,4.5,9.41,0.478,0.451,0.028
1629637,Jaxson Hayes,1610612740,NOP,C-F,22.0,70,70,1.0,3.91,8.74,0.448,0.467,-0.02
1626204,Larry Nance Jr.,1610612740,NOP,F-C,29.0,46,46,1.0,4.37,8.74,0.5,0.468,0.032
202066,Garrett Temple,1610612740,NOP,G-F,36.0,59,59,1.0,3.47,7.63,0.456,0.453,0.002
203503,Tony Snell,1610612740,NOP,G,30.0,51,51,1.0,3.22,6.88,0.467,0.457,0.01
1630631,Jose Alvarado,1610612740,NOP,G,24.0,49,49,1.0,2.69,6.0,0.449,0.441,0.008
1627820,Tyrone Wallace,1610612740,NOP,G,28.0,5,5,1.0,3.0,5.2,0.577,0.446,0.131
1630530,Trey Murphy III,1610612740,NOP,F,22.0,56,56,1.0,2.41,5.16,0.467,0.454,0.013
1630230,Naji Marshall,1610612740,NOP,F,24.0,49,49,1.0,2.14,4.84,0.443,0.455,-0.012
1630184,Kira Lewis Jr.,1610612740,NOP,G,21.0,24,24,1.0,2.54,4.75,0.535,0.449,0.086
1629607,Jared Harper,1610612740,NOP,G,24.0,4,4,1.0,2.0,4.5,0.444,0.42,0.024
1629109,Gary Clark,1610612740,NOP,F,27.0,31,31,1.0,2.16,3.9,0.554,0.45,0.104
1628993,Alize Johnson,1610612740,NOP,F,26.0,21,21,1.0,2.0,3.81,0.525,0.453,0.072
