close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_lt_06,fga_lt_06,lt_06_pct,ns_lt_06_pct,plusminus
101162,Marcin Gortat,1610612764,WAS,C,32.0,75,75,0.437,3.63,6.6,0.549,0.603,-0.053
2403,Nene,1610612764,WAS,F-C,33.0,56,54,0.471,2.16,3.66,0.59,0.588,0.002
201162,Jared Dudley,1610612764,WAS,F,30.0,81,73,0.366,2.15,3.51,0.613,0.595,0.018
202693,Markieff Morris,1610612764,WAS,F,26.0,64,59,0.341,2.02,3.33,0.606,0.601,0.005
202322,John Wall,1610612764,WAS,G,25.0,77,66,0.237,1.53,2.45,0.624,0.594,0.03
201581,JJ Hickson,1610612764,WAS,C-F,27.0,32,22,0.406,1.13,2.28,0.493,0.579,-0.086
203490,Otto Porter Jr.,1610612764,WAS,F,23.0,75,68,0.243,1.49,2.21,0.675,0.597,0.078
202066,Garrett Temple,1610612764,WAS,G,30.0,79,67,0.239,1.14,2.0,0.57,0.591,-0.021
203078,Bradley Beal,1610612764,WAS,G,23.0,54,43,0.204,1.39,1.98,0.701,0.594,0.107
1626162,Kelly Oubre Jr.,1610612764,WAS,F,20.0,49,38,0.326,1.08,1.61,0.671,0.614,0.057
2400,Drew Gooden,1610612764,WAS,F,34.0,25,17,0.349,0.96,1.52,0.632,0.582,0.05
201971,DeJuan Blair,1610612764,WAS,C-F,27.0,23,16,0.407,0.87,1.43,0.606,0.583,0.023
202390,Gary Neal,1610612764,WAS,G,31.0,40,26,0.215,0.98,1.33,0.736,0.595,0.141
201977,Marcus Thornton,1610612764,WAS,F-G,29.0,60,45,0.268,0.85,1.32,0.646,0.601,0.045
101187,Alan Anderson,1610612764,WAS,F-G,33.0,12,8,0.234,1.0,1.25,0.8,0.576,0.224
201196,Ramon Sessions,1610612764,WAS,G,30.0,82,56,0.213,0.8,1.17,0.688,0.586,0.101
204067,Jarell Eddie,1610612764,WAS,G-F,24.0,15,6,0.222,0.33,0.67,0.5,0.605,-0.105
