season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end
2019-20,1610612756,PHX,Phoenix Suns,21901299,2020-08-11T00:00:00,PHX @ PHI,W,48.0,15.8,14.3,11.3,49.5,6.8,8.3,2.3,40.5,0,0,0,1,139,437,242,703,52,164,746,38,1537,1,2019,2020
2019-20,1610612747,LAL,Los Angeles Lakers,21901296,2020-08-10T00:00:00,LAL vs. DEN,W,48.0,18.8,15.0,9.0,42.0,7.5,10.5,9.8,40.5,0,0,0,1,139,182,180,1089,352,242,1197,1038,1537,1,2019,2020
2019-20,1610612742,DAL,Dallas Mavericks,21901293,2020-08-10T00:00:00,DAL @ UTA,W,48.0,15.0,11.3,6.8,43.5,9.0,11.3,6.0,21.0,0,0,0,1,139,538,643,1493,263,433,1336,385,32,1,2019,2020
2019-20,1610612760,OKC,Oklahoma City Thunder,21901292,2020-08-10T00:00:00,OKC @ PHX,L,48.0,18.0,9.8,9.8,24.0,15.0,10.5,17.3,30.0,0,0,0,1060,139,225,929,951,1988,1477,1197,1936,440,1,2019,2020
2019-20,1610612748,MIA,Miami Heat,21901295,2020-08-10T00:00:00,MIA vs. IND,W,48.0,14.3,21.0,12.0,42.0,8.3,9.8,6.0,30.0,0,0,0,1,139,659,13,605,352,324,1043,385,440,1,2019,2020
2019-20,1610612762,UTA,Utah Jazz,21901293,2020-08-10T00:00:00,UTA vs. DAL,L,48.0,9.0,11.3,6.0,21.0,15.0,11.3,6.8,43.5,0,0,0,1060,139,1592,643,1613,2068,1477,1336,516,1774,1,2019,2020
2019-20,1610612749,MIL,Milwaukee Bucks,21901294,2020-08-10T00:00:00,MIL vs. TOR,L,48.0,14.3,7.5,1.5,22.5,15.0,15.8,12.0,34.5,0,0,0,1060,139,659,1382,2082,2037,1477,1942,1426,852,1,2019,2020
2019-20,1610612761,TOR,Toronto Raptors,21901294,2020-08-10T00:00:00,TOR @ MIL,W,48.0,15.0,15.8,12.0,34.5,14.3,7.5,1.5,22.5,0,0,0,1,139,538,130,605,1098,1363,598,15,54,1,2019,2020
2019-20,1610612743,DEN,Denver Nuggets,21901296,2020-08-10T00:00:00,DEN @ LAL,L,48.0,7.5,10.5,9.8,40.5,18.8,15.0,9.0,42.0,0,0,0,1060,139,1800,794,951,455,1899,1885,905,1670,1,2019,2020
2019-20,1610612754,IND,Indiana Pacers,21901295,2020-08-10T00:00:00,IND @ MIA,L,48.0,8.3,9.8,6.0,30.0,14.3,21.0,12.0,42.0,0,0,0,1060,139,1694,929,1613,1571,1363,2100,1426,1670,1,2019,2020
2019-20,1610612756,PHX,Phoenix Suns,21901292,2020-08-10T00:00:00,PHX vs. OKC,W,48.0,15.0,10.5,17.3,30.0,18.0,9.8,9.8,24.0,0,0,0,1,139,538,794,141,1571,1840,1043,1038,85,1,2019,2020
2019-20,1610612763,MEM,Memphis Grizzlies,21901286,2020-08-09T00:00:00,MEM @ TOR,L,48.0,14.3,12.0,9.0,31.5,17.3,5.3,5.3,24.0,0,0,0,1060,139,659,530,1089,1423,1773,235,281,85,1,2019,2020
2019-20,1610612745,HOU,Houston Rockets,21901290,2020-08-09T00:00:00,HOU @ SAC,W,48.0,13.5,6.8,8.3,37.5,13.5,1.5,6.8,43.5,0,0,0,1,139,762,1543,1219,741,1222,4,516,1774,1,2019,2020
2019-20,1610612760,OKC,Oklahoma City Thunder,21901285,2020-08-09T00:00:00,OKC vs. WAS,W,48.0,15.8,7.5,10.5,31.5,6.0,15.0,6.8,36.0,0,0,0,1,139,437,1382,827,1423,115,1885,516,1033,1,2019,2020
2019-20,1610612746,LAC,LA Clippers,21901291,2020-08-09T00:00:00,LAC vs. BKN,L,48.0,16.5,9.8,12.0,36.0,8.3,12.8,12.8,36.0,0,0,0,1060,139,347,929,605,917,324,1598,1521,1033,1,2019,2020
2019-20,1610612738,BOS,Boston Celtics,21901288,2020-08-09T00:00:00,BOS vs. ORL,W,53.0,14.9,11.5,7.5,38.0,11.5,11.5,11.5,28.5,0,0,0,1,13,643,636,1472,732,926,1477,1417,422,1,2019,2020
2019-20,1610612755,PHI,Philadelphia 76ers,21901289,2020-08-09T00:00:00,PHI @ POR,L,48.0,9.0,18.0,6.8,37.5,8.3,5.3,6.8,42.0,0,0,0,1060,139,1592,42,1493,741,324,235,516,1670,1,2019,2020
2019-20,1610612757,POR,Portland Trail Blazers,21901289,2020-08-09T00:00:00,POR vs. PHI,W,48.0,8.3,5.3,6.8,42.0,9.0,18.0,6.8,37.5,0,0,0,1,139,1694,1810,1493,352,433,2064,516,1217,1,2019,2020
2019-20,1610612740,NOP,New Orleans Pelicans,21901287,2020-08-09T00:00:00,NOP vs. SAS,L,48.0,15.8,20.3,6.8,40.5,22.5,11.3,12.8,27.0,0,0,0,1060,139,437,20,1493,455,2059,1336,1521,218,1,2019,2020
2019-20,1610612764,WAS,Washington Wizards,21901285,2020-08-09T00:00:00,WAS @ OKC,L,48.0,6.0,15.0,6.8,36.0,15.8,7.5,10.5,31.5,0,0,0,1060,139,1961,180,1493,917,1589,598,1179,561,1,2019,2020
2019-20,1610612751,BKN,Brooklyn Nets,21901291,2020-08-09T00:00:00,BKN @ LAC,W,48.0,8.3,12.8,12.8,36.0,16.5,9.8,12.0,36.0,0,0,0,1,139,1694,412,509,917,1685,1043,1426,1033,1,2019,2020
2019-20,1610612761,TOR,Toronto Raptors,21901286,2020-08-09T00:00:00,TOR vs. MEM,W,48.0,17.3,5.3,5.3,24.0,14.3,12.0,9.0,31.5,0,0,0,1,139,287,1810,1747,1988,1363,1484,905,561,1,2019,2020
2019-20,1610612759,SAS,San Antonio Spurs,21901287,2020-08-09T00:00:00,SAS @ NOP,W,48.0,22.5,11.3,12.8,27.0,15.8,20.3,6.8,40.5,0,0,0,1,139,49,643,509,1807,1589,2095,516,1537,1,2019,2020
2019-20,1610612758,SAC,Sacramento Kings,21901290,2020-08-09T00:00:00,SAC vs. HOU,L,48.0,13.5,1.5,6.8,43.5,13.5,6.8,8.3,37.5,0,0,0,1060,139,762,2086,1493,263,1222,450,778,1217,1,2019,2020
2019-20,1610612753,ORL,Orlando Magic,21901288,2020-08-09T00:00:00,ORL @ BOS,L,53.0,11.5,11.5,11.5,28.5,14.9,11.5,7.5,38.0,0,0,0,1060,13,1186,636,695,1689,1471,1477,639,1379,1,2019,2020
2019-20,1610612746,LAC,LA Clippers,21901280,2020-08-08T00:00:00,LAC @ POR,W,48.0,13.5,15.0,3.8,28.5,8.3,11.3,6.8,34.5,0,0,0,1,139,762,180,1926,1698,324,1336,516,852,1,2019,2020
2019-20,1610612747,LAL,Los Angeles Lakers,21901282,2020-08-08T00:00:00,LAL @ IND,L,48.0,19.5,11.3,13.5,39.0,11.3,11.3,14.3,40.5,0,0,0,1060,139,138,643,400,589,809,1336,1728,1537,1,2019,2020
2019-20,1610612749,MIL,Milwaukee Bucks,21901284,2020-08-08T00:00:00,MIL @ DAL,L,53.0,4.1,7.5,13.6,32.6,12.9,11.5,10.2,36.7,0,0,0,1060,13,2075,1522,392,1411,1212,1477,1171,1203,1,2019,2020
2019-20,1610612756,PHX,Phoenix Suns,21901283,2020-08-08T00:00:00,PHX @ MIA,W,48.0,12.0,14.3,12.0,40.5,6.8,6.0,13.5,39.0,0,0,0,1,139,1057,242,605,455,164,319,1613,1390,1,2019,2020
2019-20,1610612748,MIA,Miami Heat,21901283,2020-08-08T00:00:00,MIA vs. PHX,L,48.0,6.8,6.0,13.5,39.0,12.0,14.3,12.0,40.5,0,0,0,1060,139,1889,1674,400,589,935,1808,1426,1537,1,2019,2020
2019-20,1610612757,POR,Portland Trail Blazers,21901280,2020-08-08T00:00:00,POR vs. LAC,L,48.0,8.3,11.3,6.8,34.5,13.5,15.0,3.8,28.5,0,0,0,1060,139,1694,643,1493,1098,1222,1885,133,321,1,2019,2020
2019-20,1610612754,IND,Indiana Pacers,21901282,2020-08-08T00:00:00,IND vs. LAL,W,48.0,11.3,11.3,14.3,40.5,19.5,11.3,13.5,39.0,0,0,0,1,139,1194,643,334,455,1938,1336,1613,1390,1,2019,2020
2019-20,1610612742,DAL,Dallas Mavericks,21901284,2020-08-08T00:00:00,DAL vs. MIL,W,53.0,12.9,11.5,10.2,36.7,4.1,7.5,13.6,32.6,0,0,0,1,13,899,636,941,904,43,589,1720,698,1,2019,2020
2019-20,1610612743,DEN,Denver Nuggets,21901281,2020-08-08T00:00:00,DEN vs. UTA,W,58.0,13.0,10.6,11.8,45.9,10.6,9.3,5.6,21.1,0,0,0,1,1,898,791,694,180,803,1031,384,52,1,2019,2020
2019-20,1610612762,UTA,Utah Jazz,21901281,2020-08-08T00:00:00,UTA @ DEN,L,58.0,10.6,9.3,5.6,21.1,13.0,10.6,11.8,45.9,0,0,0,1060,1,1316,1087,1735,2067,1221,1326,1425,1939,1,2019,2020
2019-20,1610612738,BOS,Boston Celtics,21901279,2020-08-07T00:00:00,BOS @ TOR,W,48.0,19.5,9.8,14.3,37.5,8.3,6.0,9.8,40.5,0,0,0,1,139,138,929,334,741,324,319,1038,1537,1,2019,2020
2019-20,1610612760,OKC,Oklahoma City Thunder,21901275,2020-08-07T00:00:00,OKC @ MEM,L,48.0,12.0,6.0,3.0,27.0,7.5,15.0,9.0,42.0,0,0,0,1060,139,1057,1674,1991,1807,242,1885,905,1670,1,2019,2020
2019-20,1610612763,MEM,Memphis Grizzlies,21901275,2020-08-07T00:00:00,MEM vs. OKC,W,48.0,7.5,15.0,9.0,42.0,12.0,6.0,3.0,27.0,0,0,0,1,139,1800,180,1089,352,935,319,69,218,1,2019,2020
2019-20,1610612751,BKN,Brooklyn Nets,21901276,2020-08-07T00:00:00,BKN vs. SAC,W,48.0,13.5,8.3,4.5,28.5,10.5,12.8,3.0,30.0,0,0,0,1,139,762,1244,1847,1698,665,1598,69,440,1,2019,2020
2019-20,1610612755,PHI,Philadelphia 76ers,21901277,2020-08-07T00:00:00,PHI vs. ORL,W,48.0,6.8,15.8,8.3,40.5,4.5,9.8,5.3,36.0,0,0,0,1,139,1889,130,1219,455,45,1043,281,1033,1,2019,2020
2019-20,1610612761,TOR,Toronto Raptors,21901279,2020-08-07T00:00:00,TOR vs. BOS,L,48.0,8.3,6.0,9.8,40.5,19.5,9.8,14.3,37.5,0,0,0,1060,139,1694,1674,951,455,1938,1043,1728,1217,1,2019,2020
2019-20,1610612762,UTA,Utah Jazz,21901274,2020-08-07T00:00:00,UTA @ SAS,L,48.0,8.3,3.0,3.8,25.5,11.3,6.0,10.5,48.0,0,0,0,1060,139,1694,2000,1926,1908,809,319,1179,1998,1,2019,2020
2019-20,1610612740,NOP,New Orleans Pelicans,21901278,2020-08-07T00:00:00,NOP vs. WAS,W,48.0,16.5,12.8,13.5,39.0,13.5,6.8,18.8,30.0,0,0,0,1,139,347,412,400,589,1222,450,2004,440,1,2019,2020
2019-20,1610612758,SAC,Sacramento Kings,21901276,2020-08-07T00:00:00,SAC @ BKN,L,48.0,10.5,12.8,3.0,30.0,13.5,8.3,4.5,28.5,0,0,0,1060,139,1317,412,1991,1571,1222,746,196,321,1,2019,2020
2019-20,1610612759,SAS,San Antonio Spurs,21901274,2020-08-07T00:00:00,SAS vs. UTA,W,48.0,11.3,6.0,10.5,48.0,8.3,3.0,3.8,25.5,0,0,0,1,139,1194,1674,827,90,324,66,133,135,1,2019,2020
2019-20,1610612753,ORL,Orlando Magic,21901277,2020-08-07T00:00:00,ORL @ PHI,L,48.0,4.5,9.8,5.3,36.0,6.8,15.8,8.3,40.5,0,0,0,1060,139,2038,929,1747,917,164,1942,778,1537,1,2019,2020
2019-20,1610612764,WAS,Washington Wizards,21901278,2020-08-07T00:00:00,WAS @ NOP,L,48.0,13.5,6.8,18.8,30.0,16.5,12.8,13.5,39.0,0,0,0,1060,139,762,1543,88,1571,1685,1598,1613,1390,1,2019,2020
2019-20,1610612747,LAL,Los Angeles Lakers,21901273,2020-08-06T00:00:00,LAL @ HOU,L,48.0,12.8,10.5,7.5,43.5,27.0,9.8,9.0,22.5,0,0,0,1060,139,908,794,1347,263,2112,1043,905,54,1,2019,2020
2019-20,1610612758,SAC,Sacramento Kings,21901268,2020-08-06T00:00:00,SAC vs. NOP,W,48.0,16.5,12.8,3.0,43.5,9.8,9.8,1.5,39.0,0,0,0,1,139,347,412,1991,263,537,1043,15,1390,1,2019,2020
2019-20,1610612757,POR,Portland Trail Blazers,21901272,2020-08-06T00:00:00,POR @ DEN,W,48.0,18.0,6.8,3.8,24.0,10.5,6.8,4.5,39.0,0,0,0,1,139,225,1543,1926,1988,665,450,196,1390,1,2019,2020
2019-20,1610612745,HOU,Houston Rockets,21901273,2020-08-06T00:00:00,HOU vs. LAL,W,48.0,27.0,9.8,9.0,22.5,12.8,10.5,7.5,43.5,0,0,0,1,139,4,929,1089,2037,1071,1197,648,1774,1,2019,2020
2019-20,1610612740,NOP,New Orleans Pelicans,21901268,2020-08-06T00:00:00,NOP @ SAC,L,48.0,9.8,9.8,1.5,39.0,16.5,12.8,3.0,43.5,0,0,0,1060,139,1468,929,2082,589,1685,1598,69,1774,1,2019,2020
2019-20,1610612754,IND,Indiana Pacers,21901270,2020-08-06T00:00:00,IND @ PHX,L,48.0,13.5,3.0,3.8,33.0,13.5,6.8,13.5,39.0,0,0,0,1060,139,762,2000,1926,1276,1222,450,1613,1390,1,2019,2020
2019-20,1610612743,DEN,Denver Nuggets,21901272,2020-08-06T00:00:00,DEN vs. POR,L,48.0,10.5,6.8,4.5,39.0,18.0,6.8,3.8,24.0,0,0,0,1060,139,1317,1543,1847,589,1840,450,133,85,1,2019,2020
2019-20,1610612749,MIL,Milwaukee Bucks,21901269,2020-08-06T00:00:00,MIL vs. MIA,W,48.0,19.5,6.0,9.0,27.0,20.3,7.5,14.3,16.5,0,0,0,1,139,138,1674,1089,1807,1985,598,1728,8,1,2019,2020
2019-20,1610612742,DAL,Dallas Mavericks,21901271,2020-08-06T00:00:00,DAL vs. LAC,L,48.0,3.0,10.5,0.0,27.0,6.8,13.5,3.8,43.5,0,0,0,1060,139,2095,794,2107,1807,164,1714,133,1774,1,2019,2020
2019-20,1610612748,MIA,Miami Heat,21901269,2020-08-06T00:00:00,MIA @ MIL,L,48.0,20.3,7.5,14.3,16.5,19.5,6.0,9.0,27.0,0,0,0,1060,139,102,1382,334,2105,1938,319,905,218,1,2019,2020
2019-20,1610612756,PHX,Phoenix Suns,21901270,2020-08-06T00:00:00,PHX vs. IND,W,48.0,13.5,6.8,13.5,39.0,13.5,3.0,3.8,33.0,0,0,0,1,139,762,1543,400,589,1222,66,133,709,1,2019,2020
2019-20,1610612746,LAC,LA Clippers,21901271,2020-08-06T00:00:00,LAC @ DAL,W,48.0,6.8,13.5,3.8,43.5,3.0,10.5,0.0,27.0,0,0,0,1,139,1889,317,1926,263,12,1197,1,218,1,2019,2020
2019-20,1610612764,WAS,Washington Wizards,21901263,2020-08-05T00:00:00,WAS vs. PHI,L,48.0,9.0,9.8,6.8,31.5,8.3,4.5,5.3,30.0,0,0,0,1060,139,1592,929,1493,1423,324,163,281,440,1,2019,2020
2019-20,1610612761,TOR,Toronto Raptors,21901266,2020-08-05T00:00:00,TOR @ ORL,W,48.0,8.3,3.8,13.5,39.0,7.5,6.0,8.3,28.5,0,0,0,1,139,1694,1959,400,589,242,319,778,321,1,2019,2020
2019-20,1610612753,ORL,Orlando Magic,21901266,2020-08-05T00:00:00,ORL vs. TOR,L,48.0,7.5,6.0,8.3,28.5,8.3,3.8,13.5,39.0,0,0,0,1060,139,1800,1674,1219,1698,324,121,1613,1390,1,2019,2020
2019-20,1610612747,LAL,Los Angeles Lakers,21901265,2020-08-05T00:00:00,LAL vs. OKC,L,48.0,13.5,8.3,9.8,33.0,9.0,4.5,13.5,34.5,0,0,0,1060,139,762,1244,951,1276,433,163,1613,852,1,2019,2020
2019-20,1610612743,DEN,Denver Nuggets,21901264,2020-08-05T00:00:00,DEN @ SAS,W,48.0,11.3,15.8,3.8,42.0,12.8,9.8,9.8,42.0,0,0,0,1,139,1194,130,1926,352,1071,1043,1038,1670,1,2019,2020
