season_id,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx,season,season_start,season_end
42016,1610612754,IND,Indiana Pacers,Cut,Defensive,0.933,4,0.052,1.182,0.647,0.182,0.091,0.182,0.045,0.591,0.647,5.5,6.5,2.8,4.3,1.5,2016-17,2016,2017
42016,1610612763,MEM,Memphis Grizzlies,Cut,Defensive,0.667,6,0.039,1.217,0.55,0.174,0.0,0.174,0.043,0.609,0.55,3.8,4.7,1.8,3.3,1.5,2016-17,2016,2017
42016,1610612760,OKC,Oklahoma City Thunder,Cut,Defensive,0.4,5,0.056,1.258,0.636,0.323,0.097,0.323,0.129,0.645,0.636,6.2,7.8,2.8,4.4,1.6,2016-17,2016,2017
42016,1610612737,ATL,Atlanta Hawks,Cut,Defensive,0.067,6,0.049,1.438,0.692,0.281,0.0,0.281,0.094,0.75,0.692,5.3,7.7,3.0,4.3,1.3,2016-17,2016,2017
42016,1610612749,MIL,Milwaukee Bucks,Cut,Defensive,0.133,6,0.071,1.405,0.636,0.286,0.024,0.286,0.095,0.69,0.636,7.0,9.8,3.5,5.5,2.0,2016-17,2016,2017
42016,1610612741,CHI,Chicago Bulls,Cut,Defensive,0.333,6,0.081,1.28,0.659,0.14,0.02,0.14,0.04,0.66,0.659,8.3,10.7,4.8,7.3,2.5,2016-17,2016,2017
42016,1610612757,POR,Portland Trail Blazers,Cut,Defensive,0.267,4,0.121,1.315,0.688,0.111,0.037,0.111,0.056,0.648,0.688,13.5,17.8,8.3,12.0,3.8,2016-17,2016,2017
42016,1610612746,LAC,LA Clippers,Cut,Defensive,0.2,7,0.095,1.391,0.702,0.172,0.016,0.172,0.078,0.703,0.702,9.1,12.7,5.7,8.1,2.4,2016-17,2016,2017
42016,1610612745,HOU,Houston Rockets,Cut,Defensive,0.533,11,0.066,1.247,0.681,0.074,0.086,0.086,0.025,0.63,0.681,7.4,9.2,4.3,6.3,2.0,2016-17,2016,2017
42016,1610612762,UTA,Utah Jazz,Cut,Defensive,0.467,11,0.077,1.25,0.681,0.179,0.048,0.167,0.048,0.643,0.681,7.6,9.5,4.3,6.3,2.0,2016-17,2016,2017
42016,1610612761,TOR,Toronto Raptors,Cut,Defensive,0.867,10,0.092,1.202,0.608,0.149,0.074,0.138,0.064,0.585,0.608,9.4,11.3,4.8,7.9,3.1,2016-17,2016,2017
42016,1610612738,BOS,Boston Celtics,Cut,Defensive,0.6,18,0.06,1.243,0.698,0.139,0.13,0.139,0.026,0.635,0.698,6.4,7.9,3.3,4.8,1.4,2016-17,2016,2017
42016,1610612764,WAS,Washington Wizards,Cut,Defensive,0.0,13,0.071,1.446,0.714,0.198,0.01,0.188,0.04,0.733,0.714,7.8,11.2,4.6,6.5,1.8,2016-17,2016,2017
42016,1610612744,GSW,Golden State Warriors,Cut,Defensive,1.0,17,0.07,1.128,0.615,0.113,0.113,0.105,0.045,0.564,0.615,7.8,8.8,3.9,6.4,2.5,2016-17,2016,2017
42016,1610612759,SAS,San Antonio Spurs,Cut,Defensive,0.8,16,0.078,1.208,0.622,0.223,0.077,0.223,0.054,0.631,0.622,8.1,9.8,3.8,6.1,2.3,2016-17,2016,2017
42016,1610612739,CLE,Cleveland Cavaliers,Cut,Defensive,0.733,18,0.086,1.213,0.621,0.118,0.036,0.118,0.012,0.633,0.621,9.4,11.4,5.0,8.1,3.1,2016-17,2016,2017
