season_id,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx,season,season_start,season_end
42016,1610612757,POR,Portland Trail Blazers,Handoff,Defensive,1.0,4,0.027,0.25,0.1,0.167,0.083,0.167,0.083,0.167,0.1,3.0,0.8,0.3,2.5,2.3,2016-17,2016,2017
42016,1610612760,OKC,Oklahoma City Thunder,Handoff,Defensive,0.929,5,0.027,0.467,0.09,0.133,0.133,0.133,0.0,0.2,0.09,3.0,1.4,0.2,2.2,2.0,2016-17,2016,2017
42016,1610612754,IND,Indiana Pacers,Handoff,Defensive,0.0,4,0.017,1.286,0.5,0.143,0.0,0.143,0.0,0.571,0.67,2.0,2.3,0.8,1.5,0.8,2016-17,2016,2017
42016,1610612737,ATL,Atlanta Hawks,Handoff,Defensive,0.429,6,0.018,0.917,0.36,0.083,0.0,0.0,0.0,0.417,0.41,2.0,1.8,0.7,1.8,1.2,2016-17,2016,2017
42016,1610612749,MIL,Milwaukee Bucks,Handoff,Defensive,0.571,6,0.022,0.846,0.42,0.0,0.077,0.0,0.0,0.385,0.46,2.0,1.8,0.8,2.0,1.2,2016-17,2016,2017
42016,1610612763,MEM,Memphis Grizzlies,Handoff,Defensive,0.857,6,0.034,0.75,0.28,0.05,0.1,0.05,0.05,0.25,0.39,3.0,2.5,0.8,3.0,2.2,2016-17,2016,2017
42016,1610612761,TOR,Toronto Raptors,Handoff,Defensive,0.071,10,0.026,1.115,0.55,0.038,0.192,0.038,0.0,0.462,0.65,3.0,2.9,1.1,2.0,0.9,2016-17,2016,2017
42016,1610612745,HOU,Houston Rockets,Handoff,Defensive,0.357,11,0.024,0.967,0.45,0.167,0.1,0.167,0.0,0.467,0.52,3.0,2.6,0.9,2.0,1.1,2016-17,2016,2017
42016,1610612738,BOS,Boston Celtics,Handoff,Defensive,0.5,18,0.019,0.861,0.34,0.083,0.0,0.083,0.0,0.389,0.39,2.0,1.7,0.6,1.8,1.2,2016-17,2016,2017
42016,1610612741,CHI,Chicago Bulls,Handoff,Defensive,0.0,6,0.047,1.207,0.57,0.103,0.103,0.103,0.0,0.552,0.63,5.0,5.8,2.2,3.8,1.7,2016-17,2016,2017
42016,1610612762,UTA,Utah Jazz,Handoff,Defensive,0.643,11,0.042,0.804,0.36,0.043,0.109,0.043,0.0,0.348,0.41,4.0,3.4,1.3,3.5,2.3,2016-17,2016,2017
42016,1610612746,LAC,LA Clippers,Handoff,Defensive,0.786,7,0.07,0.787,0.32,0.128,0.085,0.106,0.0,0.383,0.35,7.0,5.3,1.7,5.3,3.6,2016-17,2016,2017
42016,1610612759,SAS,San Antonio Spurs,Handoff,Defensive,0.143,16,0.021,1.086,0.54,0.029,0.143,0.057,0.0,0.457,0.64,2.0,2.4,0.9,1.8,0.8,2016-17,2016,2017
42016,1610612764,WAS,Washington Wizards,Handoff,Defensive,0.714,13,0.049,0.797,0.38,0.116,0.188,0.087,0.058,0.348,0.44,5.0,4.2,1.5,4.0,2.5,2016-17,2016,2017
42016,1610612739,CLE,Cleveland Cavaliers,Handoff,Defensive,0.214,18,0.028,1.036,0.47,0.036,0.089,0.036,0.0,0.446,0.57,3.0,3.2,1.3,2.7,1.4,2016-17,2016,2017
42016,1610612744,GSW,Golden State Warriors,Handoff,Defensive,0.286,17,0.033,1.031,0.43,0.141,0.063,0.125,0.047,0.453,0.5,4.0,3.9,1.4,3.2,1.8,2016-17,2016,2017
