team_id,team_name,team,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
1610612748,Miami Heat,MIA,5,5,0.342,10.4,27.8,0.374,0.518,0.052,2.4,4.2,0.571,0.291,8.0,23.6,0.339
1610612754,Indiana Pacers,IND,17,17,0.314,11.12,27.71,0.401,0.567,0.042,1.94,3.71,0.524,0.272,9.18,24.0,0.382
1610612760,Oklahoma City Thunder,OKC,10,10,0.322,9.7,27.6,0.351,0.516,0.014,0.6,1.2,0.5,0.308,9.1,26.4,0.345
1610612743,Denver Nuggets,DEN,12,12,0.316,9.42,26.92,0.35,0.502,0.034,1.25,2.92,0.429,0.282,8.17,24.0,0.34
1610612753,Orlando Magic,ORL,7,7,0.318,8.43,26.71,0.316,0.468,0.015,0.29,1.29,0.222,0.303,8.14,25.43,0.32
1610612738,Boston Celtics,BOS,19,19,0.317,10.16,26.58,0.382,0.565,0.014,0.42,1.21,0.348,0.303,9.74,25.37,0.384
1610612755,Philadelphia 76ers,PHI,6,6,0.318,11.33,26.5,0.428,0.619,0.024,1.17,2.0,0.583,0.294,10.17,24.5,0.415
1610612740,New Orleans Pelicans,NOP,4,4,0.314,8.25,26.5,0.311,0.443,0.03,1.25,2.5,0.5,0.284,7.0,24.0,0.292
1610612750,Minnesota Timberwolves,MIN,16,16,0.282,8.75,23.38,0.374,0.543,0.017,0.88,1.38,0.636,0.265,7.88,22.0,0.358
1610612752,New York Knicks,NYK,13,13,0.257,8.92,22.54,0.396,0.578,0.023,0.69,2.0,0.346,0.234,8.23,20.54,0.401
1610612747,Los Angeles Lakers,LAL,5,5,0.251,6.4,21.2,0.302,0.429,0.024,1.0,2.0,0.5,0.227,5.4,19.2,0.281
1610612749,Milwaukee Bucks,MIL,6,6,0.239,8.33,20.67,0.403,0.569,0.035,1.5,3.0,0.5,0.205,6.83,17.67,0.387
1610612742,Dallas Mavericks,DAL,22,22,0.246,7.73,20.41,0.379,0.562,0.007,0.23,0.55,0.417,0.239,7.5,19.86,0.378
1610612756,Phoenix Suns,PHX,4,4,0.254,6.75,19.25,0.351,0.513,0.03,0.5,2.25,0.222,0.224,6.25,17.0,0.368
1610612746,LA Clippers,LAC,6,6,0.233,7.33,19.17,0.383,0.552,0.02,0.83,1.67,0.5,0.213,6.5,17.5,0.371
1610612739,Cleveland Cavaliers,CLE,12,12,0.223,5.75,18.58,0.309,0.457,0.012,0.25,1.0,0.25,0.211,5.5,17.58,0.313
