TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK
1610612737,Atlanta Hawks,44,17,27,0.386,150.60166666666666,35.4,86.7,0.408,10.5,29.3,0.359,31.6,39.8,0.792,11.5,31.2,42.7,19.8,11.5,7.3,4.1,7.6,31.6,27.7,112.8,-12.4,12,23,26,25,19,13,3,21,8,16,5,12,12,11,14,24,23,6,11,12,25,26,29,16,8,24
1610612738,Boston Celtics,46,29,17,0.63,180.46333333333334,39.1,81.1,0.482,12.0,31.4,0.381,21.8,29.0,0.752,7.4,31.4,38.8,22.9,12.8,5.9,4.0,5.6,24.2,21.8,112.0,1.1,6,3,5,4,8,2,16,4,3,13,2,29,28,18,29,22,29,3,15,25,27,17,4,29,10,14
1610612751,Brooklyn Nets,50,19,31,0.38,197.14166666666668,32.1,84.2,0.382,10.2,35.1,0.292,27.0,35.8,0.755,15.6,32.4,48.0,16.1,16.1,5.8,5.4,8.5,31.2,25.6,101.5,-11.4,2,20,29,26,3,24,10,26,10,6,23,19,20,16,3,19,7,19,26,26,16,30,28,23,23,23
1610612766,Charlotte Hornets,41,16,25,0.39,152.62,31.8,85.9,0.37,8.2,32.7,0.25,32.1,44.0,0.729,10.4,38.1,48.4,14.5,10.4,7.5,5.3,6.9,25.2,29.9,103.8,-1.3,19,24,25,24,18,25,4,29,22,10,29,11,6,27,16,3,6,26,5,9,18,22,8,6,20,17
1610612741,Chicago Bulls,41,21,20,0.512,179.51,34.0,82.9,0.41,9.1,28.9,0.315,26.5,33.2,0.798,8.0,38.5,46.5,18.5,13.9,6.2,5.3,7.2,28.9,23.5,103.5,-2.1,19,15,10,17,9,15,12,20,16,17,14,20,23,8,28,2,8,10,20,20,17,23,21,26,21,18
1610612739,Cleveland Cavaliers,45,30,15,0.667,154.305,38.9,85.9,0.453,11.5,39.8,0.289,33.3,44.5,0.748,13.7,35.5,49.1,16.2,9.6,5.0,6.5,2.8,25.2,30.8,122.6,24.3,8,1,4,2,16,3,5,8,4,1,24,8,5,20,5,7,4,18,2,27,9,2,9,5,2,2
1610612742,Dallas Mavericks,50,12,38,0.24,170.855,30.1,79.5,0.378,9.3,36.5,0.254,19.4,26.4,0.734,8.1,26.7,34.8,13.2,15.2,7.0,5.1,5.1,30.6,21.9,88.8,-36.0,2,28,30,30,13,28,21,27,15,4,28,30,30,24,27,30,30,28,25,15,21,15,27,28,29,30
1610612743,Denver Nuggets,43,22,21,0.512,181.49833333333333,31.2,73.3,0.426,7.7,25.1,0.305,31.2,36.5,0.855,10.0,32.8,42.8,18.0,17.2,6.6,3.4,5.0,28.6,28.0,101.3,-0.3,15,12,16,19,7,27,30,12,26,23,17,13,19,1,18,17,20,11,28,17,30,14,20,14,25,15
1610612765,Detroit Pistons,41,19,22,0.463,147.71166666666667,33.5,83.5,0.401,8.4,27.9,0.302,22.4,27.3,0.821,13.6,32.2,45.8,15.6,13.3,4.9,6.5,7.8,28.3,18.5,97.8,-9.7,19,20,18,22,22,19,11,23,20,19,19,28,29,2,6,20,9,22,17,28,10,27,17,30,27,22
1610612744,Golden State Warriors,29,19,10,0.655,109.745,38.1,78.7,0.483,12.2,37.6,0.326,32.4,39.8,0.813,7.0,36.3,43.3,24.9,14.4,6.6,10.1,3.5,28.4,28.4,120.7,13.6,29,20,1,3,28,4,22,2,2,2,11,10,13,6,30,4,18,2,23,18,1,4,18,11,4,5
1610612745,Houston Rockets,35,25,10,0.714,107.46166666666667,36.6,80.8,0.453,13.4,37.1,0.361,41.1,54.5,0.754,12.1,30.8,42.9,15.6,8.5,8.5,5.8,5.4,27.2,36.2,127.7,30.8,27,8,1,1,30,7,17,7,1,3,4,1,1,17,9,26,19,21,1,6,12,16,14,2,1,1
1610612754,Indiana Pacers,44,26,18,0.591,154.67833333333334,36.0,85.0,0.423,9.6,31.0,0.31,33.2,41.0,0.811,15.8,32.9,48.7,11.5,13.0,9.0,5.6,5.6,24.8,27.3,114.8,19.9,12,5,7,6,15,11,7,14,13,15,15,9,9,7,2,16,5,30,16,1,14,18,7,18,6,3
1610612746,LA Clippers,41,21,20,0.512,129.59666666666666,33.7,81.5,0.414,11.1,33.7,0.33,33.7,42.6,0.791,11.9,27.4,39.3,14.8,10.4,8.5,5.2,4.1,27.0,28.1,112.2,-13.3,19,15,10,17,25,18,15,19,5,9,10,6,8,12,11,29,28,24,4,5,20,7,13,12,9,27
1610612747,Los Angeles Lakers,42,20,22,0.476,183.67833333333334,33.4,80.0,0.418,10.5,31.6,0.331,24.6,36.8,0.667,9.9,35.5,45.5,19.1,11.5,3.9,5.2,8.4,32.1,25.6,101.9,-6.8,16,18,18,20,6,20,20,18,9,12,9,24,18,29,19,5,10,9,12,29,19,29,30,22,22,21
1610612763,Memphis Grizzlies,41,12,29,0.293,149.49166666666667,25.0,78.3,0.32,7.7,31.1,0.247,28.9,36.9,0.783,11.6,30.8,42.4,13.5,10.6,9.0,4.2,4.5,28.3,26.7,86.7,-12.8,19,28,28,29,20,30,23,30,24,14,30,17,17,13,13,25,24,27,6,2,24,9,16,19,30,25
1610612748,Miami Heat,53,29,24,0.547,229.37,36.2,75.8,0.478,9.8,25.1,0.392,24.7,31.0,0.797,9.4,35.2,44.6,19.7,14.4,6.1,4.0,5.0,26.4,24.5,106.9,8.4,1,3,23,12,1,10,27,5,12,24,1,23,27,9,22,8,12,7,24,22,28,13,11,25,15,8
1610612749,Milwaukee Bucks,47,26,21,0.553,178.69666666666666,35.5,77.4,0.458,6.4,24.2,0.267,30.9,37.9,0.816,8.6,34.9,43.5,17.5,13.4,8.6,7.8,4.6,29.3,27.4,108.3,4.8,5,5,16,10,10,12,26,6,30,26,27,14,16,4,25,9,16,14,18,3,3,11,22,17,13,12
1610612750,Minnesota Timberwolves,42,22,20,0.524,177.97666666666666,33.4,78.2,0.428,7.6,22.4,0.337,30.5,39.4,0.774,11.9,28.9,40.7,15.9,12.1,3.8,5.4,3.2,26.4,27.8,104.9,-1.1,16,12,10,14,11,21,24,11,27,29,7,15,14,15,10,28,27,20,13,30,15,3,12,15,18,16
1610612740,New Orleans Pelicans,50,30,20,0.6,225.84333333333333,40.0,82.7,0.483,7.2,22.3,0.324,23.2,31.5,0.736,8.5,34.2,42.7,22.1,10.6,7.7,7.4,4.0,19.6,25.7,110.3,12.3,2,1,10,5,2,1,13,3,28,30,12,26,25,23,26,11,22,4,8,8,5,6,1,21,12,7
1610612752,New York Knicks,35,12,23,0.343,140.53833333333333,32.8,84.4,0.389,7.2,23.6,0.304,23.6,32.1,0.734,11.6,33.1,44.7,17.8,10.9,6.1,6.8,6.5,29.7,24.9,96.3,-13.0,27,28,22,27,23,23,9,24,29,28,18,25,24,24,12,15,11,12,10,21,7,20,23,24,28,26
1610612760,Oklahoma City Thunder,46,24,22,0.522,187.93166666666667,36.5,89.6,0.407,10.2,35.0,0.292,22.5,34.2,0.657,18.9,32.4,51.3,15.1,10.7,7.2,4.6,4.6,29.9,23.0,105.7,-3.1,6,11,18,16,4,8,1,22,11,7,22,27,21,30,1,18,1,23,9,13,22,12,24,27,16,19
1610612753,Orlando Magic,41,14,27,0.341,127.11666666666666,31.3,74.4,0.421,10.6,35.9,0.295,25.7,31.3,0.819,9.4,34.4,43.8,16.6,16.6,6.4,5.7,4.5,30.6,26.1,98.9,-15.5,19,27,26,28,26,26,28,15,7,5,21,21,26,3,21,10,14,16,27,19,13,10,26,20,26,28
1610612755,Philadelphia 76ers,45,26,19,0.578,148.23166666666665,36.3,73.5,0.493,10.7,28.8,0.371,38.9,54.4,0.714,11.0,38.9,49.9,26.6,17.8,7.4,7.1,4.2,24.3,37.6,122.1,17.8,8,5,8,7,21,9,29,1,6,18,3,2,2,28,15,1,3,1,30,10,6,8,5,1,3,4
1610612756,Phoenix Suns,38,16,22,0.421,112.205,29.9,77.4,0.387,7.7,24.0,0.321,33.8,45.3,0.745,14.5,35.5,50.1,16.7,17.5,6.8,8.1,6.4,29.9,29.1,101.4,-16.3,25,24,18,23,27,29,25,25,25,27,13,5,4,21,4,6,2,15,29,16,2,19,25,8,24,29
1610612757,Portland Trail Blazers,45,25,20,0.556,177.25,33.9,80.7,0.419,8.7,25.7,0.337,28.7,38.7,0.741,10.3,33.9,44.1,13.0,12.5,7.0,6.2,7.9,24.4,29.0,105.1,3.0,8,8,10,9,12,17,18,17,17,21,8,18,15,22,17,12,13,29,14,14,11,28,6,10,17,13
1610612758,Sacramento Kings,42,22,20,0.524,153.20333333333335,37.3,85.8,0.434,8.5,24.4,0.346,24.8,33.8,0.731,12.2,31.3,43.5,17.5,9.7,6.0,4.1,6.9,27.3,29.5,107.8,5.0,16,12,10,14,17,5,6,10,19,25,6,22,22,26,7,23,15,13,3,23,26,21,15,7,14,11
1610612759,San Antonio Spurs,37,20,17,0.541,138.71166666666667,33.9,80.6,0.421,8.7,32.2,0.269,35.0,43.9,0.795,12.1,30.1,42.2,16.3,14.2,5.9,6.6,2.1,23.5,30.8,111.4,6.6,26,18,5,13,24,16,19,16,18,11,26,4,7,10,8,27,25,17,21,24,8,1,3,4,11,9
1610612761,Toronto Raptors,44,25,19,0.568,161.49666666666667,35.1,82.3,0.426,7.7,25.3,0.306,36.3,46.4,0.782,8.9,32.1,41.0,14.6,14.3,7.4,4.5,3.9,22.9,34.2,114.1,5.9,12,8,8,8,14,14,14,12,23,22,16,3,3,14,23,21,26,25,22,11,23,5,2,3,7,10
1610612762,Utah Jazz,29,16,13,0.552,107.82666666666667,36.9,85.0,0.435,9.3,34.7,0.269,33.4,41.0,0.815,8.9,33.8,42.7,19.6,13.8,8.0,7.6,7.6,26.3,28.0,116.6,12.5,29,24,3,11,29,6,8,9,14,8,25,7,10,5,24,13,21,8,19,7,4,25,10,13,5,6
1610612764,Washington Wizards,45,21,24,0.467,185.50333333333333,32.9,87.5,0.376,8.3,27.9,0.296,30.3,40.4,0.75,9.8,33.6,43.5,19.9,10.6,8.5,3.6,7.2,28.5,29.0,104.3,-4.9,8,15,23,21,5,22,2,28,21,20,20,16,11,19,20,14,17,5,7,4,29,24,19,9,19,20
