game_id,game_date,away_team,home_team,pf,opp_pf,round,game_no_in_series
42200151,2023-04-16,LAL,MEM,112,128.0,rnd1,1
42200152,2023-04-19,LAL,MEM,103,93.0,rnd1,2
42200153,2023-04-22,MEM,LAL,101,111.0,rnd1,3
42200154,2023-04-24,MEM,LAL,111,117.0,rnd1,4
42200155,2023-04-26,LAL,MEM,116,99.0,rnd1,5
42200156,2023-04-28,MEM,LAL,85,125.0,rnd1,6
