season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2023-24,1641816,Hunter Tyson,Hunter,1610612743,DEN,Denver Nuggets,22301193,2024-04-14T00:00:00,DEN @ MEM,W,1.3833333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-3,0.0,0,0,0.0,1,1,1,1,25843,22557,24896,22557,14651,20560,14651,13417,14233,13417,13449,22149,23241,19657,16035,12108,8529,1,1,17532,23140,15642,25245,2248,138,25279,1,1:23,2023,2024
2023-24,1630296,Braxton Key,Braxton,1610612743,DEN,Denver Nuggets,22301193,2024-04-14T00:00:00,DEN @ MEM,W,1.3833333333333333,0,0,0.0,0,0,0.0,2,2,1.0,0,2,2,0,0,0,0,0,0,1,2,-3,4.4,0,0,4.0,1,1,1,1,25843,22557,24896,22557,14651,20560,14651,6103,7481,1,13449,13100,15973,19657,16035,12108,8529,1,1,11166,21036,15642,22806,2248,138,22721,1,1:23,2023,2024
2023-24,1631124,Julian Strawther,Julian,1610612743,DEN,Denver Nuggets,22301193,2024-04-14T00:00:00,DEN @ MEM,W,1.3833333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,-3,-1.0,0,0,0.0,1,1,1,1,25843,22557,24896,22557,14651,20560,14651,13417,14233,13417,13449,22149,23241,19657,8468,12108,8529,1,1,17532,23140,15642,26284,2248,138,25279,1,1:23,2023,2024
2023-24,1631212,Peyton Watson,Peyton,1610612743,DEN,Denver Nuggets,22301193,2024-04-14T00:00:00,DEN @ MEM,W,20.53333333333333,5,7,0.714,1,1,1.0,0,0,0.0,1,1,2,1,1,1,0,0,3,1,11,-7,16.9,0,0,17.0,1,1,1,1,15416,7292,12577,2921,8460,16961,1,13417,14233,13417,6495,17515,15973,14131,8468,4430,8529,1,18879,11166,10286,19219,14803,2248,138,13968,1,20:32,2023,2024
2023-24,203200,Justin Holiday,Justin,1610612743,DEN,Denver Nuggets,22301193,2024-04-14T00:00:00,DEN @ MEM,W,19.183333333333334,1,5,0.2,1,5,0.2,0,0,0.0,0,1,1,3,1,1,0,0,1,0,3,-7,10.7,0,0,10.0,1,1,1,1,16426,18910,15951,21471,8460,5663,13222,13417,14233,13417,13449,17515,19646,7003,8468,4430,8529,1,6163,17532,19746,19219,19005,2248,138,18860,1,19:11,2023,2024
2023-24,203999,Nikola Jokić,Nikola,1610612743,DEN,Denver Nuggets,22301193,2024-04-14T00:00:00,DEN @ MEM,W,30.78333333333333,7,11,0.636,0,0,0.0,1,2,0.5,4,11,15,5,4,4,0,1,1,3,15,19,48.5,1,0,43.0,1,1,1,1,7304,3981,7189,4933,14651,20560,14651,10099,7481,10591,766,309,245,3413,804,95,8529,17336,6163,4296,6762,1366,1504,1,138,2067,1,30:47,2023,2024
2023-24,203932,Aaron Gordon,Aaron,1610612743,DEN,Denver Nuggets,22301193,2024-04-14T00:00:00,DEN @ MEM,W,26.08333333333333,4,6,0.667,0,1,0.0,7,8,0.875,3,2,5,5,1,0,1,0,2,4,15,25,30.5,0,0,27.0,1,1,1,1,11172,9679,14269,3541,14651,16961,14651,790,948,6953,1506,13100,7148,3413,8468,12108,2720,1,13042,2625,6762,542,6965,2248,138,7909,1,26:05,2023,2024
2023-24,1631128,Christian Braun,Christian,1610612743,DEN,Denver Nuggets,22301193,2024-04-14T00:00:00,DEN @ MEM,W,24.95,6,14,0.429,2,6,0.333,5,6,0.833,5,5,10,5,1,2,0,0,2,3,19,-7,43.5,1,0,40.0,1,1,1,1,12069,5451,4371,14111,4439,3921,9124,1879,1912,7318,361,4442,1501,3413,8468,1349,8529,1,13042,4296,4356,19219,2431,1,138,2810,1,24:57,2023,2024
2023-24,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,22301193,2024-04-14T00:00:00,DEN @ MEM,W,24.83333333333333,5,6,0.833,1,2,0.5,0,1,0.0,0,4,4,3,2,0,1,0,1,1,11,23,21.3,0,0,21.0,1,1,1,1,12160,7292,14269,1607,8460,13570,4049,13417,12641,13417,13449,6490,9569,7003,4132,12108,2720,1,6163,11166,10286,742,12025,2248,138,11363,1,24:50,2023,2024
2023-24,1627750,Jamal Murray,Jamal,1610612743,DEN,Denver Nuggets,22301193,2024-04-14T00:00:00,DEN @ MEM,W,24.266666666666666,7,14,0.5,3,7,0.429,4,4,1.0,2,4,6,4,2,0,1,0,1,3,21,27,35.2,0,0,36.0,1,1,1,1,12621,3981,4371,8954,2226,2715,7457,2744,3806,1,3105,6490,5291,4938,4132,12108,2720,1,6163,4296,3398,350,4994,2248,138,4037,1,24:16,2023,2024
2023-24,202704,Reggie Jackson,Reggie,1610612743,DEN,Denver Nuggets,22301193,2024-04-14T00:00:00,DEN @ MEM,W,23.73333333333333,3,9,0.333,2,6,0.333,3,3,1.0,0,0,0,2,2,0,0,0,3,2,11,-12,12.0,0,0,15.0,1,1,1,1,13047,12407,9591,17629,4439,3921,9124,4235,6016,1,13449,22149,23241,9909,4132,12108,8529,1,18879,6969,10286,22460,18107,2248,138,15335,1,23:44,2023,2024
2023-24,1629008,Michael Porter Jr.,Michael,1610612743,DEN,Denver Nuggets,22301193,2024-04-14T00:00:00,DEN @ MEM,W,24.266666666666666,5,12,0.417,2,8,0.25,0,0,0.0,0,5,5,4,2,0,2,0,0,0,12,27,28.0,0,0,27.0,1,1,1,1,12621,7292,6130,14849,4439,1806,11776,13417,14233,13417,13449,4442,7148,4938,4132,12108,879,1,1,17532,9297,350,8213,2248,138,7909,1,24:16,2023,2024
2023-24,1630192,Zeke Nnaji,Zeke,1610612743,DEN,Denver Nuggets,22301193,2024-04-14T00:00:00,DEN @ MEM,W,17.216666666666665,3,5,0.6,0,0,0.0,0,0,0.0,1,3,4,0,0,1,0,1,3,0,6,-4,13.8,0,0,12.0,1,1,1,1,17850,12407,15951,5678,14651,20560,14651,13417,14233,13417,6495,9402,9569,19657,16035,4430,8529,17336,18879,17532,15809,16567,16906,2248,138,17454,1,17:13,2023,2024
2023-24,1629008,Michael Porter Jr.,Michael,1610612743,DEN,Denver Nuggets,22301180,2024-04-12T00:00:00,DEN @ SAS,L,29.23333333333333,5,14,0.357,1,5,0.2,3,3,1.0,0,3,3,0,1,0,0,1,2,3,14,-7,16.6,0,0,18.0,1,13252,13252,13252,8575,7292,4371,17376,8460,5663,13222,4235,6016,1,13449,9402,12548,19657,8468,12108,8529,17336,13042,4296,7525,19219,14988,2248,138,13299,1,29:14,2023,2024
2023-24,203932,Aaron Gordon,Aaron,1610612743,DEN,Denver Nuggets,22301180,2024-04-12T00:00:00,DEN @ SAS,L,28.916666666666668,6,6,1.0,1,1,1.0,0,0,0.0,2,2,4,4,0,1,0,0,1,0,13,1,26.8,0,0,24.0,1,13252,13252,13252,8866,5451,14269,1,8460,16961,1,13417,14233,13417,3105,13100,9569,4938,16035,4430,8529,1,6163,17532,8427,11403,8839,2248,138,9599,1,28:55,2023,2024
2023-24,1627750,Jamal Murray,Jamal,1610612743,DEN,Denver Nuggets,22301180,2024-04-12T00:00:00,DEN @ SAS,L,29.03333333333333,14,26,0.538,5,11,0.455,2,2,1.0,0,5,5,4,1,1,0,0,1,3,35,-4,49.0,0,0,51.0,1,13252,13252,13252,8753,162,174,8366,458,427,7202,6103,7481,1,13449,4442,7148,4938,8468,4430,8529,1,6163,4296,344,16567,1435,2248,138,876,1,29:02,2023,2024
2023-24,203999,Nikola Jokić,Nikola,1610612743,DEN,Denver Nuggets,22301180,2024-04-12T00:00:00,DEN @ SAS,L,38.55,9,13,0.692,1,2,0.5,3,3,1.0,2,5,7,12,3,2,1,1,5,1,22,-1,54.4,1,0,48.0,1,13252,13252,13252,1278,1924,5230,3385,8460,13570,4049,4235,6016,1,3105,4442,3886,156,1850,1349,2720,17336,25189,11166,2986,13562,792,1,138,1240,1,38:33,2023,2024
2023-24,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,22301180,2024-04-12T00:00:00,DEN @ SAS,L,28.7,2,6,0.333,1,4,0.25,0,0,0.0,0,1,1,1,0,1,0,0,0,0,5,-7,10.7,0,0,10.0,1,13252,13252,13252,9029,15517,14269,17629,8460,7844,11776,13417,14233,13417,13449,17515,19646,14131,16035,4430,8529,1,1,17532,17241,19219,19005,2248,138,18860,1,28:42,2023,2024
2023-24,1631128,Christian Braun,Christian,1610612743,DEN,Denver Nuggets,22301180,2024-04-12T00:00:00,DEN @ SAS,L,22.766666666666666,4,7,0.571,2,4,0.5,1,2,0.5,0,3,3,3,1,0,2,0,2,2,11,9,24.1,0,0,23.0,1,13252,13252,13252,13725,9679,12577,6891,4439,7844,4049,10099,7481,10591,13449,9402,12548,7003,8468,12108,879,1,13042,6969,10286,5021,10306,2248,138,10143,1,22:46,2023,2024
2023-24,1631212,Peyton Watson,Peyton,1610612743,DEN,Denver Nuggets,22301180,2024-04-12T00:00:00,DEN @ SAS,L,19.08333333333333,3,8,0.375,0,1,0.0,0,0,0.0,2,5,7,0,1,1,1,0,2,2,6,-2,19.4,0,0,17.0,1,13252,13252,13252,16500,12407,11049,16597,14651,16961,14651,13417,14233,13417,3105,4442,3886,19657,8468,4430,2720,1,13042,6969,15809,14544,13163,2248,138,13968,1,19:05,2023,2024
2023-24,203200,Justin Holiday,Justin,1610612743,DEN,Denver Nuggets,22301180,2024-04-12T00:00:00,DEN @ SAS,L,15.3,3,7,0.429,2,6,0.333,0,0,0.0,0,1,1,2,0,1,0,0,1,1,8,3,15.2,0,0,15.0,1,13252,13252,13252,19134,12407,12577,14111,4439,3921,9124,13417,14233,13417,13449,17515,19646,9909,16035,4430,8529,1,6163,11166,13454,9396,15911,2248,138,15335,1,15:18,2023,2024
2023-24,202704,Reggie Jackson,Reggie,1610612743,DEN,Denver Nuggets,22301180,2024-04-12T00:00:00,DEN @ SAS,L,18.966666666666665,3,9,0.333,0,2,0.0,0,0,0.0,0,1,1,4,0,2,0,1,2,1,6,3,19.2,0,0,15.0,1,13252,13252,13252,16587,12407,9591,17629,14651,13570,14651,13417,14233,13417,13449,17515,19646,4938,16035,1349,8529,17336,13042,11166,15809,9396,13291,2248,138,15335,1,18:58,2023,2024
