season,team_id,game_id,game_date,away_team,home_team,opponent_id,game_no,pf,opp_pf,wl
2017-18,1610612752,21700015,2017-10-19,NYK,OKC,1610612760,1,84,105,L
2017-18,1610612752,21700030,2017-10-21,DET,NYK,1610612765,2,107,111,L
2017-18,1610612752,21700051,2017-10-24,NYK,BOS,1610612738,3,89,110,L
2017-18,1610612752,21700073,2017-10-27,BKN,NYK,1610612751,4,107,86,W
2017-18,1610612752,21700090,2017-10-29,NYK,CLE,1610612739,5,114,95,W
2017-18,1610612752,21700094,2017-10-30,DEN,NYK,1610612743,6,116,110,W
2017-18,1610612752,21700111,2017-11-01,HOU,NYK,1610612745,7,97,119,L
2017-18,1610612752,21700124,2017-11-03,PHX,NYK,1610612756,8,120,107,W
2017-18,1610612752,21700142,2017-11-05,IND,NYK,1610612754,9,108,101,W
2017-18,1610612752,21700152,2017-11-07,CHA,NYK,1610612766,10,118,113,W
2017-18,1610612752,21700160,2017-11-08,NYK,ORL,1610612753,11,99,112,L
2017-18,1610612752,21700179,2017-11-11,SAC,NYK,1610612758,12,118,91,W
2017-18,1610612752,21700193,2017-11-13,CLE,NYK,1610612739,13,101,104,L
2017-18,1610612752,21700206,2017-11-15,UTA,NYK,1610612762,14,106,101,W
2017-18,1610612752,21700221,2017-11-17,NYK,TOR,1610612761,15,84,107,L
2017-18,1610612752,21700245,2017-11-20,LAC,NYK,1610612746,16,107,85,W
2017-18,1610612752,21700258,2017-11-22,TOR,NYK,1610612761,17,108,100,W
2017-18,1610612752,21700268,2017-11-24,NYK,ATL,1610612737,18,104,116,L
2017-18,1610612752,21700282,2017-11-25,NYK,HOU,1610612745,19,102,117,L
2017-18,1610612752,21700293,2017-11-27,POR,NYK,1610612757,20,91,103,L
2017-18,1610612752,21700306,2017-11-29,MIA,NYK,1610612748,21,115,86,W
2017-18,1610612752,21700334,2017-12-03,ORL,NYK,1610612753,22,100,105,L
2017-18,1610612752,21700340,2017-12-04,NYK,IND,1610612754,23,97,115,L
2017-18,1610612752,21700357,2017-12-06,MEM,NYK,1610612763,24,99,88,W
2017-18,1610612752,21700380,2017-12-09,NYK,CHI,1610612741,25,102,104,L
2017-18,1610612752,21700390,2017-12-10,ATL,NYK,1610612737,26,111,107,W
2017-18,1610612752,21700399,2017-12-12,LAL,NYK,1610612747,27,113,109,W
2017-18,1610612752,21700414,2017-12-14,NYK,BKN,1610612751,28,111,104,W
2017-18,1610612752,21700431,2017-12-16,OKC,NYK,1610612760,29,111,96,W
2017-18,1610612752,21700441,2017-12-18,NYK,CHA,1610612766,30,91,109,L
2017-18,1610612752,21700468,2017-12-21,BOS,NYK,1610612738,31,102,93,W
2017-18,1610612752,21700471,2017-12-22,NYK,DET,1610612765,32,101,104,L
2017-18,1610612752,21700493,2017-12-25,PHI,NYK,1610612755,33,98,105,L
2017-18,1610612752,21700509,2017-12-27,NYK,CHI,1610612741,34,87,92,L
2017-18,1610612752,21700519,2017-12-28,NYK,SAS,1610612759,35,107,119,L
2017-18,1610612752,21700532,2017-12-30,NYK,NOP,1610612740,36,105,103,W
2017-18,1610612752,21700550,2018-01-02,SAS,NYK,1610612759,37,91,100,L
2017-18,1610612752,21700556,2018-01-03,NYK,WAS,1610612764,38,103,121,L
2017-18,1610612752,21700568,2018-01-05,NYK,MIA,1610612748,39,103,107,L
2017-18,1610612752,21700587,2018-01-07,NYK,DAL,1610612742,40,100,96,W
2017-18,1610612752,21700607,2018-01-10,CHI,NYK,1610612741,41,119,122,L
2017-18,1610612752,21700623,2018-01-12,NYK,MIN,1610612750,42,108,118,L
2017-18,1610612752,21700635,2018-01-14,NOP,NYK,1610612740,43,118,123,L
2017-18,1610612752,21700642,2018-01-15,NYK,BKN,1610612751,44,119,104,W
2017-18,1610612752,21700658,2018-01-17,NYK,MEM,1610612763,45,99,105,L
2017-18,1610612752,21700672,2018-01-19,NYK,UTA,1610612762,46,117,115,W
2017-18,1610612752,21700684,2018-01-21,NYK,LAL,1610612747,47,107,127,L
2017-18,1610612752,21700699,2018-01-23,NYK,GSW,1610612744,48,112,123,L
2017-18,1610612752,21700712,2018-01-25,NYK,DEN,1610612743,49,118,130,L
2017-18,1610612752,21700723,2018-01-26,NYK,PHX,1610612756,50,107,85,W
2017-18,1610612752,21700745,2018-01-30,BKN,NYK,1610612751,51,111,95,W
2017-18,1610612752,21700758,2018-01-31,NYK,BOS,1610612738,52,73,103,L
2017-18,1610612752,21700771,2018-02-02,NYK,MIL,1610612749,53,90,92,L
2017-18,1610612752,21700786,2018-02-04,ATL,NYK,1610612737,54,96,99,L
2017-18,1610612752,21700801,2018-02-06,MIL,NYK,1610612749,55,89,103,L
2017-18,1610612752,21700812,2018-02-08,NYK,TOR,1610612761,56,88,113,L
2017-18,1610612752,21700836,2018-02-11,NYK,IND,1610612754,57,113,121,L
2017-18,1610612752,21700842,2018-02-12,NYK,PHI,1610612755,58,92,108,L
2017-18,1610612752,21700857,2018-02-14,WAS,NYK,1610612764,59,113,118,L
2017-18,1610612752,21700868,2018-02-22,NYK,ORL,1610612753,60,120,113,W
2017-18,1610612752,21700886,2018-02-24,BOS,NYK,1610612738,61,112,121,L
2017-18,1610612752,21700900,2018-02-26,GSW,NYK,1610612744,62,111,125,L
2017-18,1610612752,21700935,2018-03-02,NYK,LAC,1610612746,63,105,128,L
2017-18,1610612752,21700949,2018-03-04,NYK,SAC,1610612758,64,99,102,L
2017-18,1610612752,21700962,2018-03-06,NYK,POR,1610612757,65,87,111,L
2017-18,1610612752,21700981,2018-03-09,NYK,MIL,1610612749,66,112,120,L
2017-18,1610612752,21700992,2018-03-11,TOR,NYK,1610612761,67,106,132,L
2017-18,1610612752,21701009,2018-03-13,DAL,NYK,1610612742,68,97,110,L
2017-18,1610612752,21701022,2018-03-15,PHI,NYK,1610612755,69,110,118,L
2017-18,1610612752,21701038,2018-03-17,CHA,NYK,1610612766,70,124,101,W
2017-18,1610612752,21701055,2018-03-19,CHI,NYK,1610612741,71,110,92,W
2017-18,1610612752,21701068,2018-03-21,NYK,MIA,1610612748,72,98,119,L
2017-18,1610612752,21701081,2018-03-23,MIN,NYK,1610612750,73,104,108,L
2017-18,1610612752,21701098,2018-03-25,NYK,WAS,1610612764,74,101,97,W
2017-18,1610612752,21701103,2018-03-26,NYK,CHA,1610612766,75,128,137,L
2017-18,1610612752,21701118,2018-03-28,NYK,PHI,1610612755,76,101,118,L
2017-18,1610612752,21701139,2018-03-31,DET,NYK,1610612765,77,109,115,L
2017-18,1610612752,21701159,2018-04-03,ORL,NYK,1610612753,78,73,97,L
2017-18,1610612752,21701186,2018-04-06,MIA,NYK,1610612748,79,122,98,W
2017-18,1610612752,21701192,2018-04-07,MIL,NYK,1610612749,80,102,115,L
2017-18,1610612752,21701207,2018-04-09,CLE,NYK,1610612739,81,109,123,L
2017-18,1610612752,21701220,2018-04-11,NYK,CLE,1610612739,82,110,98,W
