group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,team
Players,1628464,Daniel Theis,Daniel,1610612738,BOS,28.0,11,5,6,0.455,3.7,0.8,1.3,0.643,0.0,0.2,0.0,0.0,0.0,0.0,0.3,0.5,0.7,0.2,0.0,0.0,0.0,0.1,0.8,0.3,1.6,-0.5,2.8,0,0,2.5,9,17,5,66,44,19,29,17,44,66,44,48,50,48,16,42,32,36,48,36,25,23,11,47,29,60,39,39,6,43,BOS
Players,1629684,Grant Williams,Grant,1610612738,BOS,21.0,5,2,3,0.4,1.1,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,-1.8,0.0,0,0,0.0,28,38,18,67,104,69,88,69,44,64,44,48,37,48,40,76,82,42,48,36,25,28,74,54,76,82,93,39,6,93,BOS
Players,202954,Brad Wanamaker,Brad,1610612738,BOS,30.0,1,0,1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0,0,0.0,97,95,66,95,111,69,89,69,44,69,44,48,50,48,40,76,82,42,48,36,25,28,87,62,76,91,93,39,6,93,BOS
Players,1628369,Jayson Tatum,Jayson,1610612738,BOS,22.0,13,6,7,0.462,4.0,0.4,1.6,0.238,0.1,0.7,0.111,0.7,0.8,0.818,0.1,0.5,0.6,0.3,0.5,0.2,0.2,0.1,0.3,0.5,1.5,-1.0,3.4,8,0,3.3,3,7,1,62,31,41,21,61,41,28,42,18,19,28,36,31,41,29,9,25,11,26,62,27,33,65,31,2,6,29,BOS
Players,202330,Gordon Hayward,Gordon,1610612738,BOS,30.0,3,2,1,0.667,1.4,0.3,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.7,-0.7,1.5,0,0,1.3,61,38,66,27,98,42,79,1,44,69,44,48,50,48,10,49,35,42,48,36,25,28,51,62,58,62,67,39,6,69,BOS
Players,202683,Enes Freedom,Enes,1610612738,BOS,28.0,3,1,2,0.333,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,2.0,0.0,0,0,0.0,61,51,49,73,107,69,89,69,44,69,44,48,50,48,40,76,82,42,48,36,25,28,51,62,76,24,93,39,6,93,BOS
Players,203935,Marcus Smart,Marcus,1610612738,BOS,26.0,13,6,7,0.462,3.9,0.2,0.6,0.25,0.1,0.4,0.2,0.2,0.2,1.0,0.1,0.5,0.5,0.2,0.2,0.2,0.2,0.0,0.2,0.4,0.6,-1.5,2.3,2,1,2.1,3,7,1,62,36,67,63,57,41,53,38,42,45,1,36,41,45,34,34,25,20,28,71,39,61,80,47,10,3,47,BOS
Players,1627759,Jaylen Brown,Jaylen,1610612738,BOS,23.0,13,6,7,0.462,4.0,0.5,1.5,0.316,0.1,0.5,0.167,0.5,0.6,0.875,0.2,0.8,1.0,0.2,0.0,0.1,0.1,0.2,0.3,0.5,1.5,-1.0,3.4,2,0,3.1,3,7,1,62,32,36,25,55,41,46,41,25,26,25,23,20,9,39,48,34,23,17,62,34,33,65,30,10,6,32,BOS
Players,1629605,Tacko Fall,Tacko,1610612738,BOS,24.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0,0,0.0,97,95,66,95,122,69,89,69,44,69,44,48,50,48,40,76,82,42,48,36,25,28,87,62,76,91,93,39,6,93,BOS
Players,202689,Kemba Walker,Kemba,1610612738,BOS,30.0,13,6,7,0.462,3.9,0.7,1.2,0.563,0.2,0.5,0.333,0.9,0.9,1.0,0.1,0.4,0.5,0.5,0.2,0.1,0.0,0.1,0.7,0.6,2.5,-0.3,3.8,0,0,3.7,3,7,1,62,37,22,31,22,36,46,23,14,17,1,36,47,55,20,39,34,25,26,16,20,18,59,24,39,6,23,BOS
