group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank
Players,202954,Brad Wanamaker,Brad,1610612738,BOS,30.0,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,95,11,95,114,95,69,89,44,69,48,50,40,76,82,42,1,36,25,1,1,62,76
Players,1628464,Daniel Theis,Daniel,1610612738,BOS,28.0,11,5,6,0.455,41.0,0.157,0.333,0.222,0.0,0.091,0.0,0.0,0.375,0.185,0.229,0.125,0.0,0.0,0.0,0.25,0.409,0.143,0.228,9,17,119,66,9,53,16,35,44,65,48,50,18,47,37,39,1,36,25,103,112,51,30
Players,202683,Enes Freedom,Enes,1610612738,BOS,28.0,3,1,2,0.333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,61,51,59,73,96,95,69,89,44,69,48,50,40,76,82,42,1,36,25,1,120,62,76
Players,202330,Gordon Hayward,Gordon,1610612738,BOS,30.0,3,2,1,0.667,4.0,0.083,0.25,0.125,0.0,0.0,0.0,0.0,0.333,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.154,61,38,11,27,91,81,27,64,44,69,48,50,21,9,11,42,1,36,25,1,74,62,49
Players,1629684,Grant Williams,Grant,1610612738,BOS,21.0,5,2,3,0.4,6.0,0.125,0.0,0.1,0.0,0.2,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.25,0.0,28,38,76,67,76,63,69,77,44,44,48,20,40,76,82,42,1,36,25,1,61,30,76
Players,1627759,Jaylen Brown,Jaylen,1610612738,BOS,23.0,13,6,7,0.462,52.0,0.186,0.188,0.238,0.2,0.207,0.226,0.222,0.3,0.294,0.295,0.118,0.0,0.167,0.167,0.5,0.125,0.2,0.2,3,7,120,62,2,44,40,34,32,43,27,33,23,19,19,40,1,32,24,109,47,43,34
Players,1628369,Jayson Tatum,Jayson,1610612738,BOS,22.0,13,6,7,0.462,52.0,0.271,0.156,0.263,0.2,0.31,0.29,0.306,0.1,0.206,0.182,0.235,0.438,0.333,0.5,0.167,0.125,0.233,0.2,3,7,120,62,1,18,44,22,32,23,23,27,38,43,45,31,114,15,8,97,47,38,34
Players,202689,Kemba Walker,Kemba,1610612738,BOS,30.0,13,6,7,0.462,51.0,0.205,0.281,0.203,0.4,0.214,0.387,0.333,0.1,0.152,0.14,0.353,0.125,0.167,0.0,0.167,0.29,0.267,0.32,3,7,120,62,4,37,26,40,14,38,16,20,38,54,61,18,81,32,25,97,89,28,20
Players,203935,Marcus Smart,Marcus,1610612738,BOS,26.0,13,6,7,0.462,51.0,0.116,0.069,0.107,0.25,0.185,0.097,0.083,0.125,0.182,0.171,0.2,0.188,0.333,0.4,0.0,0.097,0.167,0.086,3,7,120,62,3,69,65,74,24,50,41,46,36,48,49,34,93,15,13,1,44,47,65
Players,1629605,Tacko Fall,Tacko,1610612738,BOS,24.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,95,11,95,122,95,69,89,44,69,48,50,40,76,82,42,1,36,25,1,1,62,76
