SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
42024,2544,LeBron James,1610612747,LAL,Los Angeles Lakers,PRBallHandler,Defensive,0.976,5,0.217,0.5,0.25,0.2,0.4,0.2,0.0,0.3,0.25,2.0,1.0,0.2,0.8,0.6
42024,203992,Bogdan Bogdanović,1610612746,LAC,LA Clippers,PRBallHandler,Defensive,0.976,7,0.25,0.5,0.222,0.1,0.0,0.1,0.0,0.3,0.222,1.4,0.7,0.3,1.3,1.0
42024,1630194,Paul Reed,1610612765,DET,Detroit Pistons,PRBallHandler,Defensive,0.96,3,0.688,0.545,0.429,0.0,0.364,0.0,0.0,0.273,0.429,3.7,2.0,1.0,2.3,1.3
42024,1630579,Jericho Sims,1610612749,MIL,Milwaukee Bucks,PRBallHandler,Defensive,0.937,5,0.385,0.6,0.333,0.0,0.1,0.0,0.0,0.3,0.333,2.0,1.2,0.6,1.8,1.2
42024,1630559,Austin Reaves,1610612747,LAL,Los Angeles Lakers,PRBallHandler,Defensive,1.0,5,0.221,0.412,0.273,0.0,0.353,0.0,0.0,0.176,0.318,3.4,1.4,0.6,2.2,1.6
42024,1629013,Landry Shamet,1610612752,NYK,New York Knicks,PRBallHandler,Defensive,0.944,6,0.5,0.583,0.3,0.0,0.167,0.0,0.0,0.25,0.35,2.0,1.2,0.5,1.7,1.2
42024,1631106,Tari Eason,1610612745,HOU,Houston Rockets,PRBallHandler,Defensive,0.873,7,0.229,0.727,0.333,0.091,0.091,0.091,0.0,0.364,0.333,1.6,1.1,0.4,1.3,0.9
42024,1630228,Jonathan Kuminga,1610612744,GSW,Golden State Warriors,PRBallHandler,Defensive,0.984,7,0.35,0.429,0.167,0.095,0.333,0.095,0.0,0.19,0.208,3.0,1.3,0.3,1.7,1.4
42024,203501,Tim Hardaway Jr.,1610612765,DET,Detroit Pistons,PRBallHandler,Defensive,0.929,6,0.364,0.625,0.308,0.125,0.188,0.125,0.125,0.25,0.308,2.7,1.7,0.7,2.2,1.5
42024,1629029,Luka Dončić,1610612747,LAL,Los Angeles Lakers,PRBallHandler,Defensive,0.808,5,0.155,0.769,0.444,0.077,0.308,0.077,0.077,0.308,0.5,2.6,2.0,0.8,1.8,1.0
42024,1629636,Darius Garland,1610612739,CLE,Cleveland Cavaliers,PRBallHandler,Defensive,0.584,5,0.256,0.909,0.667,0.091,0.455,0.091,0.091,0.364,0.75,2.2,2.0,0.8,1.2,0.4
42024,203500,Steven Adams,1610612745,HOU,Houston Rockets,PRBallHandler,Defensive,0.921,7,0.34,0.647,0.333,0.059,0.235,0.059,0.0,0.294,0.375,2.4,1.6,0.6,1.7,1.1
