team_id,team_name,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,team
1610612737,Atlanta Hawks,82,24,58,0.293,3941.0,17.8,12.0,10.4,41.2,17.9,12.9,13.0,44.3,1,27,27,27,27,4,17,21,27,25,19,24,14,ATLANTA HAWKS
1610612738,Boston Celtics,82,55,27,0.671,3961.0,15.3,12.0,9.4,39.6,15.5,11.1,10.3,43.5,1,4,4,4,12,23,16,26,29,11,5,5,11,BOSTON CELTICS
1610612751,Brooklyn Nets,82,28,54,0.341,3971.0,14.1,12.3,10.6,43.4,17.2,13.5,11.5,47.4,1,23,23,23,5,29,15,19,20,21,28,15,27,BROOKLYN NETS
1610612766,Charlotte Hornets,82,36,46,0.439,3956.0,16.0,13.1,9.2,43.5,14.8,10.6,10.6,45.0,1,20,20,20,16,20,10,27,19,3,1,6,18,CHARLOTTE HORNETS
1610612741,Chicago Bulls,82,27,55,0.329,3971.0,14.9,11.1,11.7,41.4,16.2,11.1,11.2,44.1,1,24,24,24,5,27,26,14,26,15,3,10,13,CHICAGO BULLS
1610612739,Cleveland Cavaliers,82,50,32,0.61,3946.0,16.1,11.2,12.4,44.1,16.4,12.7,11.2,46.9,1,6,6,6,23,17,24,13,15,17,15,12,22,CLEVELAND CAVALIERS
1610612742,Dallas Mavericks,82,24,58,0.293,3961.0,14.6,10.4,9.9,38.6,13.8,11.3,14.2,41.9,1,27,27,27,12,28,29,24,30,1,7,27,3,DALLAS MAVERICKS
1610612743,Denver Nuggets,82,46,36,0.561,3976.0,16.7,13.9,13.3,48.5,18.5,11.1,12.8,46.9,1,14,14,14,4,12,3,8,5,29,4,21,21,DENVER NUGGETS
1610612765,Detroit Pistons,82,39,43,0.476,3961.0,16.5,12.6,10.7,43.3,14.8,11.1,9.8,43.3,1,19,19,19,12,14,13,18,22,5,6,2,10,DETROIT PISTONS
1610612744,Golden State Warriors,82,58,24,0.707,3946.0,17.2,10.3,19.3,44.0,18.4,13.6,14.1,47.2,1,3,3,3,23,7,30,1,16,28,30,26,26,GOLDEN STATE WARRIORS
