GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK
Players,200745,Andrea Bargnani,Andrea,1610612751,BKN,30.0,7,3,4,0.429,1.0,0.1,0.4,0.333,0.0,0.0,0.0,0.7,0.7,1.0,0.1,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.6,1.0,0.6,1.3,0,0,1.3,301,293,285,269,380,282,287,255,209,275,209,48,78,1,137,316,282,287,282,237,200,206,349,57,166,132,283,190,13,278
Players,202711,Bojan Bogdanović,Bojan,1610612751,BKN,27.0,26,9,17,0.346,2.7,0.3,0.7,0.444,0.1,0.4,0.182,0.2,0.2,0.667,0.0,0.4,0.4,0.0,0.1,0.1,0.0,0.0,0.3,0.1,0.8,-0.3,1.5,1,0,1.5,144,182,77,327,214,184,194,146,144,110,181,241,230,211,270,140,197,287,169,145,200,206,175,306,207,248,266,125,13,249
Players,201572,Brook Lopez,Brook,1610612751,BKN,28.0,39,14,25,0.359,3.1,0.5,1.1,0.476,0.0,0.0,0.0,0.6,0.9,0.706,0.4,0.5,0.8,0.2,0.3,0.1,0.3,0.0,0.5,0.5,1.6,0.1,3.8,14,0,3.4,32,119,7,320,159,90,106,128,209,273,209,62,58,202,37,112,63,147,44,94,18,206,72,61,93,199,59,21,13,70
Players,202388,Donald Sloan,Donald,1610612751,BKN,28.0,17,5,12,0.294,2.3,0.0,0.4,0.0,0.0,0.1,0.0,0.2,0.3,0.8,0.0,0.4,0.4,0.3,0.2,0.0,0.0,0.1,0.4,0.2,0.2,-2.2,1.0,1,0,0.9,216,252,157,369,262,342,311,342,209,231,209,182,202,144,270,148,201,77,99,237,200,73,138,190,342,402,320,125,13,324
Players,101127,Jarrett Jack,Jarrett,1610612751,BKN,32.0,19,8,11,0.421,3.1,0.4,1.5,0.241,0.1,0.4,0.286,0.7,0.7,1.0,0.0,0.3,0.3,0.4,0.1,0.1,0.0,0.2,0.5,0.3,1.5,-0.1,2.6,5,0,2.5,203,195,174,278,164,157,60,312,116,132,122,52,82,1,270,207,268,51,246,189,200,50,106,144,105,229,136,70,13,130
Players,203900,Markel Brown,Markel,1610612751,BKN,24.0,14,7,7,0.5,2.3,0.4,0.7,0.6,0.1,0.3,0.5,0.1,0.1,1.0,0.1,0.5,0.6,0.3,0.1,0.0,0.0,0.0,0.2,0.1,1.1,0.1,2.3,0,0,2.2,242,215,234,188,266,136,185,59,87,161,30,244,282,1,137,99,124,79,219,237,200,206,292,310,147,200,164,190,13,155
Players,1626178,Rondae Hollis-Jefferson,Rondae,1610612751,BKN,21.0,9,3,6,0.333,1.3,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,-2.9,0.1,0,0,0.1,289,293,250,330,360,342,375,342,209,232,209,299,235,299,270,338,362,287,282,237,200,206,280,281,359,418,398,190,13,398
Players,203930,Sean Kilpatrick,Sean,1610612751,BKN,26.0,7,1,6,0.143,1.6,0.1,0.4,0.333,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.3,-5.1,0.8,0,0,0.7,301,362,250,400,334,282,287,255,209,220,209,299,312,299,270,226,282,180,282,237,200,57,349,326,328,435,342,190,13,349
Players,203508,Sergey Karasev,Sergey,1610612751,BKN,22.0,1,1,0,1.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.9,0,0,3.0,404,362,407,1,69,342,379,342,209,275,209,299,312,299,270,1,3,2,1,237,200,206,4,326,359,13,109,190,13,92
Players,203499,Shane Larkin,Shane,1610612751,BKN,23.0,27,11,16,0.407,2.4,0.3,0.6,0.412,0.0,0.1,0.5,0.2,0.3,0.75,0.1,0.4,0.5,0.3,0.3,0.0,0.0,0.0,0.2,0.2,0.8,0.2,1.6,0,0,1.7,131,157,97,288,250,210,214,180,184,255,30,188,201,171,211,128,153,94,50,212,200,176,280,196,223,182,238,190,13,221
