GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,NBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,NBA_FANTASY_PTS_RANK
Players,200745,Andrea Bargnani,Andrea,1610612751,BKN,30.0,7,3,4,0.429,1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.6,1.3,301,293,127,269,380,234,78,175,303,1,1,1,366,200,1,81,57,283
Players,202711,Bojan Bogdanović,Bojan,1610612751,BKN,27.0,26,9,17,0.346,2.7,0.0,0.0,0.3,0.4,1.1,0.4,0.5,2.5,0.0,0.0,0.3,0.1,1.5,144,182,341,327,214,234,237,26,165,314,101,238,135,200,1,262,306,266
Players,201572,Brook Lopez,Brook,1610612751,BKN,28.0,39,14,25,0.359,3.1,0.2,0.2,0.0,1.0,1.3,0.6,0.5,2.6,0.3,0.0,0.5,0.5,3.8,32,119,425,320,159,150,103,175,46,366,164,261,131,18,1,365,61,59
Players,202388,Donald Sloan,Donald,1610612751,BKN,28.0,17,5,12,0.294,2.3,0.0,0.0,0.1,0.0,0.9,0.5,0.5,2.1,0.0,0.1,0.4,0.2,1.0,216,252,264,369,262,234,237,156,303,273,134,228,195,200,363,299,190,320
Players,101127,Jarrett Jack,Jarrett,1610612751,BKN,32.0,19,8,11,0.421,3.1,0.2,0.3,0.0,0.1,1.1,0.4,0.4,2.8,0.0,0.2,0.5,0.3,2.6,203,195,251,278,164,119,66,175,283,324,105,171,91,200,386,330,144,136
Players,203900,Markel Brown,Markel,1610612751,BKN,24.0,14,7,7,0.5,2.3,0.3,0.3,0.1,0.4,0.8,0.3,0.7,2.4,0.0,0.0,0.2,0.1,2.3,242,215,188,188,266,72,78,96,147,237,86,333,151,200,1,141,310,164
Players,1626178,Rondae Hollis-Jefferson,Rondae,1610612751,BKN,21.0,9,3,6,0.333,1.3,0.0,0.0,0.0,0.0,1.7,0.4,0.7,1.8,0.0,0.0,0.2,0.1,0.1,289,293,174,330,360,234,237,175,303,414,111,306,252,200,1,151,281,398
Players,203930,Sean Kilpatrick,Sean,1610612751,BKN,26.0,7,1,6,0.143,1.6,0.0,0.0,0.0,0.0,0.6,0.0,0.7,1.7,0.0,0.1,0.1,0.0,0.8,301,362,174,400,334,234,237,175,303,159,1,333,260,200,377,81,326,342
Players,203508,Sergey Karasev,Sergey,1610612751,BKN,22.0,1,1,0,1.0,3.8,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.9,404,362,1,1,69,234,237,175,303,435,419,1,401,200,1,423,326,109
Players,203499,Shane Larkin,Shane,1610612751,BKN,23.0,27,11,16,0.407,2.4,0.1,0.0,0.1,0.2,1.1,0.5,0.5,1.9,0.0,0.0,0.2,0.2,1.6,131,157,324,288,250,207,237,113,233,311,129,256,241,200,258,151,196,238
Players,201152,Thaddeus Young,Thaddeus,1610612751,BKN,28.0,38,13,25,0.342,3.2,0.3,0.3,0.1,0.8,1.4,0.8,0.5,2.9,0.1,0.1,0.3,0.3,2.9,38,129,425,329,146,60,91,116,58,386,212,238,82,148,290,257,144,111
Players,203080,Thomas Robinson,Thomas,1610612751,BKN,25.0,10,4,6,0.4,0.6,0.2,0.2,0.2,0.4,0.4,0.2,0.0,0.8,0.0,0.0,0.1,0.0,0.9,277,270,174,291,401,122,123,60,153,107,73,1,370,200,1,70,326,327
Players,201961,Wayne Ellington,Wayne,1610612751,BKN,28.0,25,10,15,0.4,2.0,0.1,0.0,0.2,0.1,0.7,0.6,0.1,1.3,0.0,0.0,0.2,0.1,0.7,151,176,313,291,294,201,237,83,293,200,148,110,320,200,263,125,274,357
Players,203186,Willie Reed,Willie,1610612751,BKN,26.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404,408,31,408,430,234,237,175,303,1,1,1,401,200,1,1,326,400
