season,player_id,player,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,available_flag,min_sec,season_start,season_end
2015-16,101123,Gerald Green,Gerald,1610612748,MIA,Miami Heat,41500217,2016-05-15T00:00:00,MIA @ TOR,L,3.4,51.0,50.0,50.0,91.9,83.3,83.3,-40.9,-33.3,-33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.286,0.291,80.3,85.12,70.94,85.12,-0.444,6,0,1,0.0,1.0,0.0,1,947,947,947,1730,1811,1804,1804,540,326,326,1679,1603,1609,1192,834,1192,916,1536,1616,1851,1852,1525,1591,273,285,1829,1803,1803,1873,1525,1573,1525,1573,1525,1.0,3:23,2015,2016
2015-16,2748,Dorell Wright,Dorell,1610612748,MIA,Miami Heat,41500217,2016-05-15T00:00:00,MIA @ TOR,L,2.6,77.3,75.0,75.0,112.6,100.0,100.0,-35.3,-25.0,-25.0,0.0,0.0,0.0,0.0,0.333,0.2,0.0,0.0,0.005,0.005,0.4,0.41,77.8,84.16,70.13,84.16,0.308,4,1,2,1.0,2.0,0.5,1,947,947,947,1775,1616,1628,1628,1261,743,743,1611,1483,1483,1192,834,1192,916,81,117,1,1,712,930,40,46,1853,1824,1824,64,1193,1420,1193,1420,525,1.0,2:34,2015,2016
2015-16,204020,Tyler Johnson,Tyler,1610612748,MIA,Miami Heat,41500217,2016-05-15T00:00:00,MIA @ TOR,L,21.2,114.0,112.8,112.8,107.9,102.6,102.6,6.1,10.3,10.3,0.154,2.0,33.3,0.056,0.091,0.075,0.16699999999999998,0.16699999999999998,0.005,0.005,0.093,0.096,85.88,88.51,73.76,88.51,0.04,39,1,3,1.0,3.0,0.333,1,947,947,947,984,542,582,582,1125,915,915,736,632,632,604,210,158,520,1075,922,1476,1484,712,930,1575,1574,1713,1615,1615,1287,1193,1279,1193,1279,1095,1.0,21:09,2015,2016
2015-16,1626159,Justise Winslow,Justise,1610612748,MIA,Miami Heat,41500217,2016-05-15T00:00:00,MIA @ TOR,L,36.4,94.0,89.7,89.7,120.3,123.2,123.2,-26.4,-33.5,-33.5,0.0,0.0,0.0,0.094,0.122,0.11,0.14300000000000002,0.14800000000000002,0.005,0.0060799999999999995,0.187,0.188,89.38,90.33,75.27,90.33,0.097,68,3,8,3.0,8.0,0.375,1,947,947,947,312,1227,1371,1371,1488,1578,1578,1500,1613,1613,1192,834,1192,295,850,568,1385,1437,712,610,844,881,1523,1449,1449,845,718,660,718,660,1022,1.0,36:24,2015,2016
2015-16,2207,Joe Johnson,Joe,1610612748,MIA,Miami Heat,41500217,2016-05-15T00:00:00,MIA @ TOR,L,31.1,94.2,90.2,90.2,126.9,132.8,132.8,-32.7,-42.6,-42.6,0.125,2.0,16.7,0.0,0.083,0.05,0.083,0.083,0.00722,0.00722,0.154,0.163,94.23,94.05,78.37,94.05,0.128,61,6,9,6.0,9.0,0.667,1,947,947,947,560,1223,1362,1362,1637,1711,1711,1586,1694,1694,710,210,653,916,1140,1230,1055,1063,304,335,1108,1082,1048,1059,1059,607,305,571,305,571,228,1.0,31:08,2015,2016
2015-16,2736,Luol Deng,Luol,1610612748,MIA,Miami Heat,41500217,2016-05-15T00:00:00,MIA @ TOR,L,29.7,89.9,86.4,86.4,128.0,134.5,134.5,-38.0,-48.0,-48.0,0.0,0.0,0.0,0.033,0.029,0.031,0.083,0.085,0.00444,0.005580000000000001,0.188,0.191,95.15,94.6,78.83,94.6,0.089,59,4,9,4.0,9.0,0.444,1,947,947,947,625,1366,1446,1446,1650,1745,1745,1643,1741,1741,1192,834,1192,738,1516,1470,1055,1090,983,759,832,852,945,996,996,919,546,571,546,571,828,1.0,29:41,2015,2016
2015-16,201177,Josh McRoberts,Josh,1610612748,MIA,Miami Heat,41500217,2016-05-15T00:00:00,MIA @ TOR,L,15.3,132.9,127.6,127.6,122.4,128.6,128.6,10.5,-1.0,-1.0,0.125,0.0,11.1,0.0,0.067,0.042,0.0,0.0,0.00571,0.00635,0.258,0.273,89.79,89.41,74.51,89.41,0.101,29,4,7,4.0,7.0,0.571,1,947,947,947,1243,160,215,215,1542,1663,1663,646,962,962,710,834,912,916,1282,1345,1,1,593,532,405,359,1492,1549,1549,821,546,764,546,764,410,1.0,15:18,2015,2016
2015-16,2617,Udonis Haslem,Udonis,1610612748,MIA,Miami Heat,41500217,2016-05-15T00:00:00,MIA @ TOR,L,0.4,0.0,0.0,0.0,212.8,200.0,200.0,-212.8,-200.0,-200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.41,237.04,197.53,237.04,-0.333,2,0,0,0.0,0.0,0.0,1,947,947,947,1885,1854,1854,1854,1879,1886,1886,1898,1897,1897,1192,834,1192,916,1536,1616,1,1,1525,1591,1773,1773,66,9,9,1863,1525,1737,1525,1737,1525,1.0,0:24,2015,2016
2015-16,201609,Goran Dragic,Goran,1610612748,MIA,Miami Heat,41500217,2016-05-15T00:00:00,MIA @ TOR,L,38.0,96.7,92.1,92.1,121.6,128.0,128.0,-24.8,-35.9,-35.9,0.389,3.5,25.0,0.028,0.111,0.074,0.071,0.071,0.0035299999999999997,0.00417,0.253,0.271,95.49,95.28,79.4,95.28,0.103,76,6,17,6.0,17.0,0.353,1,947,947,947,213,1142,1302,1302,1517,1655,1655,1477,1636,1636,127,100,316,816,888,933,964,972,1180,1181,426,375,901,931,931,808,305,185,305,185,1084,1.0,38:02,2015,2016
2015-16,2548,Dwyane Wade,Dwyane,1610612748,MIA,Miami Heat,41500217,2016-05-15T00:00:00,MIA @ TOR,L,34.3,96.5,91.2,91.2,127.3,132.4,132.4,-30.8,-41.2,-41.2,0.167,0.75,13.6,0.034,0.079,0.06,0.182,0.184,0.00538,0.00542,0.264,0.275,94.58,95.29,79.4,95.29,0.063,68,6,13,6.0,13.0,0.462,1,947,947,947,399,1150,1331,1331,1644,1706,1706,1561,1684,1685,538,673,805,721,1185,1099,1540,1556,676,805,382,351,1010,930,930,1123,305,318,305,318,790,1.0,34:15,2015,2016
