season,player_id,player,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2015-16,204020,Tyler Johnson,Tyler,1610612748,MIA,Miami Heat,41500217,2016-05-15T00:00:00,MIA @ TOR,L,21.15,0.0,0.0,0.0,0.0,3.4,13.6,0.0,23.8,0.0,0.0,5.1,0.0,19.7,1,947,947,947,984,788,720,639,1276,353,1465,1,1296,563,1,1493,1307,1350,1.0,21:09,2015,2016
2015-16,2548,Dwyane Wade,Dwyane,1610612748,MIA,Miami Heat,41500217,2016-05-15T00:00:00,MIA @ TOR,L,34.255,0.0,0.0,2.1,4.2,15.8,24.2,16.8,31.5,0.0,1.1,3.2,5.3,22.4,1,947,947,947,399,788,720,522,941,1469,1849,1661,765,563,1437,1025,334,1217,1.0,34:15,2015,2016
2015-16,101123,Gerald Green,Gerald,1610612748,MIA,Miami Heat,41500217,2016-05-15T00:00:00,MIA @ TOR,L,3.3833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.6,0.0,0.0,0.0,0.0,-10.6,1,947,947,947,1730,788,720,639,1276,1,1,1,227,563,1,1,1307,1892,1.0,3:23,2015,2016
2015-16,2736,Luol Deng,Luol,1610612748,MIA,Miami Heat,41500217,2016-05-15T00:00:00,MIA @ TOR,L,29.683333333333334,2.4,0.0,0.0,9.7,15.8,24.3,15.8,36.4,3.6,1.2,1.2,2.4,27.2,1,947,947,947,625,593,720,639,381,1470,1852,1613,476,89,1490,488,923,976,1.0,29:41,2015,2016
2015-16,2207,Joe Johnson,Joe,1610612748,MIA,Miami Heat,41500217,2016-05-15T00:00:00,MIA @ TOR,L,31.133333333333333,0.0,0.0,0.0,9.3,17.3,22.0,16.2,32.4,0.0,1.2,2.3,0.0,21.5,1,947,947,947,560,788,720,639,410,1576,1818,1632,712,563,1473,799,1307,1260,1.0,31:08,2015,2016
2015-16,201177,Josh McRoberts,Josh,1610612748,MIA,Miami Heat,41500217,2016-05-15T00:00:00,MIA @ TOR,L,15.3,9.4,0.0,0.0,14.1,9.4,18.8,7.1,23.5,0.0,0.0,9.4,2.4,29.9,1,947,947,947,1243,61,720,639,148,886,1738,868,1307,563,1,1782,941,837,1.0,15:18,2015,2016
2015-16,2748,Dorell Wright,Dorell,1610612748,MIA,Miami Heat,41500217,2016-05-15T00:00:00,MIA @ TOR,L,2.566666666666667,0.0,0.0,0.0,28.1,0.0,0.0,0.0,56.1,0.0,0.0,0.0,0.0,44.9,1,947,947,947,1775,788,720,639,15,1,1,1,54,563,1,1,1307,260,1.0,2:34,2015,2016
2015-16,201609,Goran Dragic,Goran,1610612748,MIA,Miami Heat,41500217,2016-05-15T00:00:00,MIA @ TOR,L,38.03333333333333,3.8,1.9,3.8,9.5,14.2,24.6,15.1,32.2,0.0,0.0,4.7,6.6,35.7,1,947,947,947,213,384,621,311,398,1341,1857,1579,731,563,1,1429,196,548,1.0,38:02,2015,2016
2015-16,2617,Udonis Haslem,Udonis,1610612748,MIA,Miami Heat,41500217,2016-05-15T00:00:00,MIA @ TOR,L,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.8,0.0,0.0,88.9,0.0,0.0,1,947,947,947,1885,788,720,639,1276,1,1,1,2,563,1,1900,1307,1770,1.0,0:24,2015,2016
2015-16,1626159,Justise Winslow,Justise,1610612748,MIA,Miami Heat,41500217,2016-05-15T00:00:00,MIA @ TOR,L,36.4,2.0,6.9,0.0,2.0,14.8,22.7,7.9,25.7,2.0,1.0,4.9,6.9,33.2,1,947,947,947,312,680,122,639,1233,1406,1829,970,1131,253,1412,1463,177,673,1.0,36:24,2015,2016
