group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,team
Players,1629650,Moses Brown,Moses,1610612742,DAL,25.0,1,1,0,1.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.4,1,0,2.0,439,375,465,1,207,369,419,369,265,347,265,307,313,307,2,12,4,337,291,263,208,213,385,339,392,20,191,140,27,224,DAL
Players,202691,Klay Thompson,Klay,1610612742,DAL,35.0,30,12,18,0.4,2.4,0.4,0.9,0.423,0.3,0.7,0.381,0.2,0.2,1.0,0.1,0.2,0.3,0.2,0.1,0.0,0.1,0.0,0.2,0.1,1.2,-0.5,1.9,0,0,2.1,54,113,19,340,283,194,184,217,53,72,121,201,241,1,252,287,322,222,211,263,145,213,314,271,177,306,254,216,27,215,DAL
Players,1630556,Kessler Edwards,Kessler,1610612742,DAL,24.0,11,5,6,0.455,2.2,0.2,0.5,0.4,0.0,0.1,0.0,0.2,0.2,1.0,0.3,0.5,0.8,0.2,0.2,0.0,0.3,0.0,0.1,0.1,0.5,0.1,2.4,1,0,2.1,254,243,238,300,310,312,319,234,265,327,265,211,250,1,78,96,87,208,128,263,17,213,373,305,317,210,189,140,27,212,DAL
Players,203076,Anthony Davis,Anthony,1610612742,DAL,32.0,21,11,10,0.524,3.0,0.7,1.2,0.538,0.2,0.2,0.8,0.4,0.7,0.6,0.0,0.7,0.7,0.3,0.2,0.0,0.2,0.0,0.5,0.6,2.0,-0.4,3.7,16,0,3.6,148,135,148,195,174,75,96,115,112,262,25,110,73,244,302,52,109,126,94,263,27,169,96,55,88,296,91,15,27,88,DAL
Players,1628997,Caleb Martin,Caleb,1610612742,DAL,29.0,14,9,5,0.643,4.4,0.2,0.7,0.3,0.1,0.3,0.25,0.2,0.3,0.75,0.3,0.5,0.8,0.2,0.1,0.1,0.1,0.0,0.5,0.2,0.7,-0.7,2.7,1,0,2.4,222,172,260,90,36,290,227,319,228,235,199,194,202,163,75,110,91,177,164,88,58,213,69,209,277,330,169,140,27,183,DAL
Players,203939,Dwight Powell,Dwight,1610612742,DAL,33.0,3,0,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.3,0,0,0.0,380,450,319,450,459,369,419,369,265,347,265,307,313,307,302,382,400,337,34,263,208,213,385,339,392,351,498,216,27,447,DAL
Players,1630702,Jaden Hardy,Jaden,1610612742,DAL,22.0,7,4,3,0.571,2.1,0.0,0.3,0.0,0.0,0.3,0.0,0.1,0.3,0.5,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.1,0.3,0.1,0.1,3.4,0.7,0,0,0.7,309,275,319,151,333,369,375,369,265,235,265,242,202,259,302,382,400,337,58,27,208,57,232,258,388,19,405,216,27,403,DAL
Players,1629023,P.J. Washington,P.J.,1610612742,DAL,26.0,26,14,12,0.538,3.1,0.5,1.0,0.481,0.2,0.4,0.4,0.8,1.0,0.808,0.3,0.5,0.7,0.3,0.1,0.1,0.0,0.1,0.3,0.6,2.0,0.3,3.6,8,0,3.4,91,77,101,181,173,120,128,168,141,172,105,40,37,139,81,145,105,141,199,129,191,130,182,63,87,189,97,35,27,98,DAL
Players,202681,Kyrie Irving,Kyrie,1610612742,DAL,33.0,26,13,13,0.5,3.4,0.8,2.1,0.382,0.3,1.0,0.259,0.5,0.7,0.765,0.2,0.2,0.3,0.4,0.3,0.1,0.1,0.2,0.2,0.5,2.4,0.3,3.7,0,0,3.8,91,96,90,212,131,53,30,250,52,23,197,87,90,160,157,314,298,69,65,129,128,53,329,68,57,191,88,216,27,74,DAL
Players,1641726,Dereck Lively II,Dereck,1610612742,DAL,21.0,13,7,6,0.538,3.0,0.2,0.2,0.667,0.0,0.0,0.0,0.3,0.3,1.0,0.3,0.3,0.6,0.1,0.0,0.2,0.5,0.0,0.2,0.2,0.6,1.8,3.3,3,0,2.5,233,209,238,181,183,331,388,58,265,347,265,157,191,1,69,251,143,303,291,79,9,213,270,254,303,66,115,90,27,164,DAL
