group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
Players,1630174,Aaron Nesmith,Aaron,1610612738,BOS,21.0,4,1,3,0.25,13.948333333333334,0,2,0,4,4,0,3,12,0,0,0,0,11.8,344,351,109,373,300,225,151,150,177,130,1,183,148,180,1,1,319,282
Players,201143,Al Horford,Al,1610612738,BOS,35.0,14,7,7,0.5,57.211666666666666,5,8,0,4,20,18,11,48,2,1,5,4,62.7,205,193,238,176,146,84,33,150,177,323,336,332,309,50,265,277,151,99
Players,1629035,Carsen Edwards,Carsen,1610612738,BOS,23.0,3,1,2,0.333,8.973333333333333,0,0,0,0,3,0,0,8,0,0,0,1,7.2,363,351,79,330,329,225,217,150,305,115,1,1,107,180,1,1,260,319
Players,203095,Evan Fournier,Evan,1610612738,BOS,28.0,17,9,8,0.529,48.70666666666666,1,0,0,8,21,7,4,52,0,1,8,7,54.3,175,152,264,165,165,215,217,150,125,332,196,199,321,180,265,338,89,123
Players,1629684,Grant Williams,Grant,1610612738,BOS,22.0,24,9,15,0.375,44.345,0,2,0,0,10,10,11,38,0,0,14,7,20.8,95,152,401,314,174,225,151,150,305,224,244,332,272,180,1,429,89,233
Players,203953,Jabari Parker,Jabari,1610612738,BOS,26.0,3,1,2,0.333,6.635,0,0,0,0,0,2,0,4,0,0,1,0,1.2,363,351,79,330,357,225,217,150,305,1,90,1,51,180,1,87,319,398
Players,1627759,Jaylen Brown,Jaylen,1610612738,BOS,24.0,36,14,22,0.389,129.26166666666666,8,2,18,32,37,34,35,96,2,3,15,18,103.7,4,64,453,307,17,46,151,2,22,421,425,454,410,50,403,433,27,41
Players,1628369,Jayson Tatum,Jayson,1610612738,BOS,23.0,38,17,21,0.447,129.735,24,5,5,42,35,27,28,90,2,3,11,28,185.0,2,26,451,246,15,1,69,35,11,411,397,447,402,50,403,394,8,7
Players,1628436,Luke Kornet,Luke,1610612738,BOS,25.0,5,2,3,0.4,5.895,0,0,0,0,0,0,2,2,0,0,0,0,0.0,328,318,109,288,365,225,217,150,305,1,1,136,28,180,1,1,319,414
Players,203935,Marcus Smart,Marcus,1610612738,BOS,27.0,27,11,16,0.407,94.98833333333332,10,11,5,14,25,27,21,68,1,2,12,10,86.2,72,114,410,286,60,32,15,35,77,352,397,423,358,96,367,413,60,68
Players,1629650,Moses Brown,Moses,1610612738,BOS,21.0,7,3,4,0.429,16.323333333333334,0,6,0,6,4,6,6,16,0,0,1,1,18.0,299,284,142,265,288,225,55,150,149,130,180,250,169,180,1,87,260,246
Players,1630202,Payton Pritchard,Payton,1610612738,BOS,23.0,18,6,12,0.333,18.883333333333333,0,2,0,2,2,3,4,8,0,0,3,2,10.9,163,214,349,330,280,225,151,150,221,83,130,199,107,180,1,196,219,293
Players,1629057,Robert Williams III,Robert,1610612738,BOS,23.0,17,7,10,0.412,41.77666666666666,2,4,0,10,11,10,10,26,7,0,5,5,60.0,175,193,302,281,187,155,84,150,110,233,244,317,222,5,1,277,124,107
Players,1629641,Romeo Langford,Romeo,1610612738,BOS,21.0,6,1,5,0.167,7.858333333333333,0,2,0,2,2,0,0,8,0,1,3,2,7.8,317,351,171,396,345,225,151,150,221,83,1,1,107,180,265,196,219,311
Players,1628400,Semi Ojeleye,Semi,1610612738,BOS,26.0,15,5,10,0.333,26.716666666666665,0,0,0,0,9,11,5,24,0,1,3,0,8.4,193,237,302,330,244,225,217,150,305,210,261,233,209,180,265,196,319,305
Players,1629605,Tacko Fall,Tacko,1610612738,BOS,25.0,1,0,1,0.0,0.0016666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0.0,406,405,25,405,453,225,217,150,305,1,1,1,1,180,1,1,319,414
Players,1629682,Tremont Waters,Tremont,1610612738,BOS,23.0,4,0,4,0.0,6.51,4,0,2,4,2,0,0,4,0,1,1,0,11.2,344,405,142,405,359,98,217,87,177,83,1,1,51,180,265,87,319,288
Players,202684,Tristan Thompson,Tristan,1610612738,BOS,30.0,22,10,12,0.455,45.14333333333333,0,0,0,4,11,11,11,42,1,1,12,4,20.4,121,137,349,238,172,225,217,150,177,233,261,332,291,96,265,413,151,235
