GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK
Players,2548,Dwyane Wade,Dwyane,1610612748,MIA,34.0,8,3,5,0.375,44.02,16.4,31.6,0.517,2.2,4.4,0.5,9.8,10.9,0.9,1.1,5.5,6.5,4.4,2.2,2.2,3.3,1.1,3.3,7.6,44.7,-2.2,73.3,1,0,68.7,9,21,1,76,1,8,13,23,22,50,13,16,24,17,47,61,62,29,36,24,17,30,61,24,11,63,13,15,2,13
Players,101123,Gerald Green,Gerald,1610612748,MIA,30.0,3,0,3,0.0,2.7066666666666666,0.0,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,17.7,0.0,0.0,0.0,0.0,0.0,35.5,0.0,0.0,-141.9,21.3,0,0,17.7,49,99,19,99,106,74,41,74,33,68,33,46,49,46,48,8,21,45,44,36,32,31,6,64,83,125,83,36,2,87
Players,201609,Goran Dragic,Goran,1610612748,MIA,30.0,7,3,4,0.429,27.09,7.1,15.9,0.444,3.5,5.3,0.667,1.8,1.8,1.0,1.8,3.5,5.3,0.0,3.5,0.0,0.0,1.8,3.5,1.8,19.5,10.6,22.3,0,0,28.3,20,21,11,66,18,34,48,40,16,43,11,45,48,1,40,72,75,45,26,36,32,22,58,61,39,44,82,36,2,66
Players,202355,Hassan Whiteside,Hassan,1610612748,MIA,27.0,5,2,3,0.4,21.921666666666667,2.2,6.6,0.333,0.0,0.0,0.0,4.4,13.1,0.333,4.4,15.3,19.7,0.0,4.4,2.2,0.0,2.2,4.4,6.6,8.8,2.2,34.6,2,0,32.8,34,31,19,68,29,70,84,48,33,68,33,34,20,44,23,14,17,45,22,23,32,19,54,31,64,54,55,8,2,53
Players,2207,Joe Johnson,Joe,1610612748,MIA,35.0,8,3,5,0.375,41.056666666666665,3.5,14.0,0.25,0.0,4.7,0.0,9.4,10.5,0.889,1.2,10.5,11.7,1.2,0.0,1.2,2.3,0.0,1.2,8.2,16.4,9.4,42.7,0,0,36.2,9,21,1,76,3,59,53,60,33,46,33,17,25,18,46,31,38,43,44,34,28,31,80,22,46,46,46,36,2,47
Players,1626196,Josh Richardson,Josh,1610612748,MIA,22.0,8,3,5,0.375,19.98333333333333,0.0,9.6,0.0,0.0,7.2,0.0,7.2,9.6,0.75,0.0,4.8,4.8,0.0,0.0,0.0,2.4,0.0,7.2,4.8,7.2,-21.6,20.2,0,0,16.8,9,21,1,76,32,74,76,74,33,37,33,22,28,23,48,67,78,45,44,36,27,31,36,42,73,79,86,36,2,90
Players,1626159,Justise Winslow,Justise,1610612748,MIA,20.0,6,2,4,0.333,13.273333333333332,3.6,3.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,3.6,7.2,0.0,0.0,0.0,0.0,0.0,3.6,3.6,7.2,-3.6,15.9,0,0,14.5,26,31,11,81,48,58,97,1,33,68,33,46,49,46,27,71,59,45,44,36,32,31,57,50,72,65,94,36,2,93
Players,2736,Luol Deng,Luol,1610612748,MIA,31.0,7,3,4,0.429,39.975,2.4,4.8,0.5,1.2,3.6,0.333,2.4,2.4,1.0,1.2,6.0,7.2,0.0,3.6,0.0,1.2,0.0,6.0,2.4,8.4,10.8,17.1,0,0,19.2,20,21,11,66,4,68,93,24,31,53,22,43,47,1,45,53,60,45,25,36,31,31,41,55,68,43,92,36,2,86
Players,204020,Tyler Johnson,Tyler,1610612748,MIA,24.0,1,0,1,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.3,0.0,0.0,-201.7,0.0,0,0,0.0,98,99,64,99,118,74,99,74,33,68,33,46,49,46,48,83,88,45,44,36,32,31,4,64,83,127,106,36,2,107
Players,2617,Udonis Haslem,Udonis,1610612748,MIA,36.0,6,2,4,0.333,8.883333333333333,5.4,10.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,10.8,0.0,0.0,0.0,0.0,0.0,10.8,0.0,10.8,-48.6,23.8,0,0,21.6,26,31,11,81,58,49,70,24,33,68,33,46,49,46,48,29,41,45,44,36,32,31,23,64,61,100,80,36,2,80
