team_id,team_name,gp,w,l,w_pct,min,def_rating,dreb,dreb_pct,stl,blk,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,def_rating_rank,dreb_rank,dreb_pct_rank,stl_rank,blk_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,team
1610612737,Atlanta Hawks,82,24,58,0.293,48.6,110.1,33.2,0.719,7.9,4.3,18.1,13.0,13.1,44.9,1,27,27,27,23,24,26,26,13,25,26,17,23,12,ATLANTA HAWKS
1610612738,Boston Celtics,82,55,27,0.671,49.6,103.2,36.0,0.739,7.6,4.7,16.0,11.5,10.7,44.9,1,4,4,4,9,2,3,10,23,17,11,5,5,13,BOSTON CELTICS
1610612751,Brooklyn Nets,82,28,54,0.341,48.2,109.7,34.6,0.731,6.2,4.7,17.3,13.5,11.6,47.6,1,23,23,23,25,21,14,14,30,16,19,29,13,25,BROOKLYN NETS
1610612766,Charlotte Hornets,82,36,46,0.439,48.6,109.0,35.6,0.763,6.9,4.6,14.9,10.7,10.7,45.5,1,20,20,20,22,17,4,2,27,19,3,1,6,15,CHARLOTTE HORNETS
1610612741,Chicago Bulls,82,27,55,0.329,48.7,110.5,35.2,0.767,7.7,3.5,16.4,11.2,11.3,44.7,1,24,24,24,20,28,7,1,21,30,15,3,9,9,CHICAGO BULLS
1610612739,Cleveland Cavaliers,82,50,32,0.61,48.6,111.1,34.0,0.73,7.2,3.8,16.6,12.9,11.4,47.5,1,6,6,6,21,29,18,16,25,29,16,15,10,24,CLEVELAND CAVALIERS
1610612742,Dallas Mavericks,82,24,58,0.293,49.8,108.4,34.1,0.749,7.3,3.9,14.3,11.7,14.7,43.5,1,27,27,27,5,16,17,5,24,28,1,7,28,4,DALLAS MAVERICKS
1610612743,Denver Nuggets,82,46,36,0.561,49.1,110.0,33.9,0.736,7.7,5.0,19.0,11.4,13.1,48.0,1,14,14,14,15,23,19,11,17,13,30,4,22,26,DENVER NUGGETS
1610612765,Detroit Pistons,82,39,43,0.476,49.6,106.7,34.5,0.74,7.9,4.0,15.3,11.5,10.1,44.8,1,19,19,19,7,10,15,9,12,27,7,6,2,11,DETROIT PISTONS
1610612744,Golden State Warriors,82,58,24,0.707,47.8,106.8,34.9,0.712,8.0,7.4,18.3,13.6,14.0,47.1,1,3,3,3,26,11,11,29,11,1,28,30,26,23,GOLDEN STATE WARRIORS
1610612745,Houston Rockets,82,65,17,0.793,48.9,105.7,35.0,0.75,8.7,4.9,16.0,12.1,12.1,48.7,1,1,1,1,18,7,10,4,5,15,10,10,16,29,HOUSTON ROCKETS
1610612754,Indiana Pacers,82,48,34,0.585,49.5,107.3,33.6,0.721,9.0,4.3,15.3,13.1,12.7,46.1,1,8,8,8,10,12,21,24,2,26,5,20,18,19,INDIANA PACERS
1610612746,LA Clippers,82,42,40,0.512,48.3,109.2,33.9,0.718,7.7,4.6,17.4,13.3,15.5,45.0,1,18,18,18,24,19,20,27,19,20,22,23,30,14,LA CLIPPERS
1610612747,Los Angeles Lakers,82,35,47,0.427,47.6,107.3,35.0,0.729,7.6,4.6,17.8,13.2,12.5,48.1,1,21,21,21,28,13,9,17,22,18,24,21,17,27,LOS ANGELES LAKERS
1610612763,Memphis Grizzlies,82,22,60,0.268,50.1,110.4,32.3,0.721,7.8,5.0,18.0,12.3,14.9,43.9,1,29,29,29,3,26,29,23,14,12,25,13,29,5,MEMPHIS GRIZZLIES
1610612748,Miami Heat,82,44,38,0.537,49.9,105.8,35.1,0.741,7.8,5.5,16.1,12.1,11.2,44.7,1,15,15,15,4,8,8,7,16,6,12,9,8,10,MIAMI HEAT
1610612749,Milwaukee Bucks,82,44,38,0.537,49.5,109.1,32.2,0.709,9.0,5.5,16.2,13.3,10.3,48.4,1,15,15,15,11,18,30,30,3,5,13,24,4,28,MILWAUKEE BUCKS
1610612750,Minnesota Timberwolves,82,47,35,0.573,49.6,110.2,32.5,0.72,8.6,4.3,15.6,13.4,13.3,46.9,1,12,12,12,8,25,28,25,6,24,8,26,24,22,MINNESOTA TIMBERWOLVES
1610612740,New Orleans Pelicans,82,48,34,0.585,47.3,107.4,34.6,0.726,7.8,5.7,16.8,13.4,13.8,46.4,1,8,8,8,30,14,13,19,15,4,17,27,25,20,NEW ORLEANS PELICANS
1610612752,New York Knicks,82,29,53,0.354,49.2,109.7,34.1,0.727,6.8,5.2,17.7,13.5,11.6,44.2,1,22,22,22,14,22,16,18,29,9,23,28,14,7,NEW YORK KNICKS
1610612760,Oklahoma City Thunder,82,48,34,0.585,49.4,106.4,33.2,0.725,9.2,5.1,14.7,13.1,11.4,44.4,1,8,8,8,13,9,25,20,1,10,2,19,11,8,OKLAHOMA CITY THUNDER
1610612753,Orlando Magic,82,25,57,0.305,48.7,109.4,33.3,0.714,7.7,4.9,17.3,12.9,13.1,48.9,1,26,26,26,19,20,24,28,20,14,20,16,21,30,ORLANDO MAGIC
1610612755,Philadelphia 76ers,82,52,30,0.634,47.7,103.9,36.1,0.736,8.2,5.1,18.2,12.2,10.2,41.1,1,5,5,5,27,3,2,12,7,11,27,12,3,1,PHILADELPHIA 76ERS
1610612756,Phoenix Suns,82,21,61,0.256,47.5,111.7,33.5,0.724,6.9,4.5,18.4,13.0,14.4,46.5,1,30,30,30,29,30,23,22,28,21,29,18,27,21,PHOENIX SUNS
1610612757,Portland Trail Blazers,82,49,33,0.598,49.4,105.7,36.2,0.746,7.2,5.3,15.3,12.0,11.5,43.2,1,7,7,7,12,6,1,6,26,7,6,8,12,3,PORTLAND TRAIL BLAZERS
1610612758,Sacramento Kings,82,27,55,0.329,50.3,110.4,32.8,0.731,8.2,4.3,16.4,12.1,12.8,44.0,1,24,24,24,1,27,27,15,8,23,14,11,19,6,SACRAMENTO KINGS
1610612759,San Antonio Spurs,82,47,35,0.573,50.2,104.1,35.3,0.741,8.0,5.8,15.7,12.7,13.0,46.0,1,12,12,12,2,4,6,8,9,3,9,14,20,17,SAN ANTONIO SPURS
1610612761,Toronto Raptors,82,59,23,0.72,48.9,105.3,34.6,0.725,7.7,6.2,15.2,13.4,11.7,45.9,1,2,2,2,17,5,12,21,18,2,4,25,15,16,TORONTO RAPTORS
1610612762,Utah Jazz,82,48,34,0.585,49.7,103.0,35.3,0.756,8.9,5.3,16.9,11.2,9.8,43.1,1,8,8,8,6,1,5,3,4,8,18,2,1,2,UTAH JAZZ
1610612764,Washington Wizards,82,43,39,0.524,49.1,107.7,33.5,0.732,8.0,4.4,17.3,13.3,11.1,46.1,1,17,17,17,16,15,22,13,10,22,21,22,7,18,WASHINGTON WIZARDS
