player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,team
1629626,Bol Bol,Bol,1610612743,DEN,20.0,7,2,5,0.286,12.4,2.0,4.0,0.5,0.6,1.3,0.444,1.1,1.4,0.8,0.7,2.0,2.7,0.9,1.4,0.3,0.9,0.1,1.6,1.0,5.7,-3.0,12.3,0,0,12.1,474,480,448,460,389,337,368,105,306,369,29,221,233,195,225,312,301,370,133,415,63,412,310,320,323,437,342,239,29,328,DEN
203914,Gary Harris,Gary,1610612743,DEN,25.0,56,37,19,0.661,31.8,3.9,9.3,0.42,1.3,3.8,0.333,1.3,1.6,0.815,0.5,2.4,2.9,2.1,1.1,1.4,0.3,0.5,2.1,1.5,10.4,2.2,20.8,0,0,19.9,206,91,289,88,61,164,143,338,156,135,264,189,208,166,331,263,285,151,216,30,277,157,187,221,167,92,182,239,29,181,DEN
1627750,Jamal Murray,Jamal,1610612743,DEN,23.0,59,38,21,0.644,32.3,6.9,15.2,0.456,1.9,5.5,0.346,2.8,3.1,0.881,0.8,3.2,4.0,4.8,2.2,1.1,0.3,0.5,1.7,3.0,18.5,4.1,32.6,3,0,32.1,162,81,261,101,52,46,40,208,78,67,236,70,78,53,217,175,192,45,66,56,252,162,273,73,54,36,63,115,29,60,DEN
203924,Jerami Grant,Jerami,1610612743,DEN,26.0,71,45,26,0.634,26.6,4.3,8.9,0.478,1.4,3.5,0.389,2.1,2.8,0.75,0.8,2.7,3.5,1.2,0.9,0.7,0.8,0.5,2.2,2.6,12.0,-1.2,21.7,0,0,21.1,21,29,192,107,147,145,152,149,136,148,93,108,107,277,205,242,237,289,276,202,68,170,170,95,130,337,166,239,29,168,DEN
1628966,Keita Bates-Diop,Keita,1610612743,DEN,24.0,44,10,34,0.227,16.9,2.3,5.3,0.427,0.8,2.3,0.33,1.2,1.7,0.72,0.6,2.3,2.9,0.7,0.4,0.4,0.5,0.4,1.0,1.2,6.5,-3.9,13.6,0,0,12.8,291,372,98,496,309,303,290,311,262,263,290,204,204,334,277,280,286,406,452,334,122,178,432,285,285,481,307,239,29,310,DEN
203486,Mason Plumlee,Mason,1610612743,DEN,30.0,61,38,23,0.623,17.3,2.9,4.7,0.615,0.0,0.1,0.0,1.4,2.5,0.535,1.6,3.6,5.2,2.5,1.3,0.5,0.6,0.4,2.3,2.4,7.2,-0.9,19.3,2,0,17.2,140,81,232,126,306,241,323,38,463,487,463,187,121,456,67,143,107,126,157,275,95,225,116,117,261,313,201,142,29,226,DEN
1629008,Michael Porter Jr.,Michael,1610612743,DEN,22.0,55,36,19,0.655,16.4,3.5,7.0,0.509,1.1,2.7,0.422,1.1,1.3,0.833,1.2,3.5,4.7,0.8,0.9,0.5,0.5,0.5,1.8,1.1,9.3,0.4,18.2,9,0,17.9,220,99,289,96,318,184,211,97,178,222,41,233,260,126,114,154,135,374,274,299,160,154,248,306,193,199,224,57,29,216,DEN
1628420,Monté Morris,Monté,1610612743,DEN,25.0,73,46,27,0.63,22.4,3.6,7.8,0.459,0.9,2.4,0.378,1.0,1.2,0.843,0.3,1.5,1.9,3.5,0.7,0.8,0.2,0.4,1.0,1.2,9.0,0.7,18.8,0,0,17.3,2,21,177,111,211,182,188,202,235,262,127,250,280,113,399,392,403,80,338,184,300,210,419,279,203,177,215,239,29,225,DEN
203999,Nikola Jokić,Nikola,1610612743,DEN,25.0,73,46,27,0.63,32.0,7.7,14.7,0.528,1.1,3.5,0.314,3.4,4.1,0.817,2.3,7.5,9.7,7.0,3.1,1.2,0.6,0.4,3.0,5.0,19.9,3.5,44.4,43,13,41.3,2,21,177,111,58,29,51,82,187,156,320,48,51,163,30,17,19,14,18,48,101,177,34,21,37,55,15,7,2,16,DEN
203943,Noah Vonleh,Noah,1610612743,DEN,24.0,36,13,23,0.361,10.5,1.4,2.6,0.565,0.1,0.4,0.2,0.7,0.9,0.781,1.0,2.4,3.4,0.8,0.6,0.3,0.2,0.3,1.1,0.9,3.7,-1.5,9.8,0,0,8.9,332,347,232,379,430,398,446,61,436,449,429,338,346,229,145,267,240,390,388,407,358,304,403,342,403,361,385,239,29,398,DEN
