team_id,team_name,gp,w,l,w_pct,min,opp_fgm,opp_fga,opp_fg_pct,opp_fg3m,opp_fg3a,opp_fg3_pct,opp_ftm,opp_fta,opp_ft_pct,opp_oreb,opp_dreb,opp_reb,opp_ast,opp_tov,opp_stl,opp_blk,opp_blka,opp_pf,opp_pfd,opp_pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,opp_fgm_rank,opp_fga_rank,opp_fg_pct_rank,opp_fg3m_rank,opp_fg3a_rank,opp_fg3_pct_rank,opp_ftm_rank,opp_fta_rank,opp_ft_pct_rank,opp_oreb_rank,opp_dreb_rank,opp_reb_rank,opp_ast_rank,opp_tov_rank,opp_stl_rank,opp_blk_rank,opp_blka_rank,opp_pf_rank,opp_pfd_rank,opp_pts_rank,plus_minus_rank,team
1610612737,Atlanta Hawks,4,2,2,0.5,11.283333333333331,51.0,93.6,0.545,17.0,46.8,0.364,12.8,17.0,0.75,12.8,29.8,42.5,34.0,12.8,4.3,0.0,8.5,25.5,21.3,131.9,34.0,9,8,3,7,13,15,15,15,14,14,11,2,2,4,9,9,7,15,9,5,1,1,6,15,12,13,ATLANTA HAWKS
1610612738,Boston Celtics,11,5,6,0.455,39.52666666666666,30.4,75.3,0.403,9.7,27.9,0.348,37.6,42.5,0.886,14.6,29.1,43.7,7.3,7.3,9.7,7.3,7.3,26.7,30.4,108.1,2.4,2,3,16,9,1,4,6,5,7,4,9,12,11,12,10,7,8,2,15,11,12,5,8,6,8,9,BOSTON CELTICS
1610612751,Brooklyn Nets,1,0,1,0.0,5.1,56.5,103.5,0.545,18.8,37.6,0.5,9.4,18.8,0.5,28.2,56.5,84.7,9.4,9.4,18.8,9.4,0.0,9.4,28.2,141.2,94.1,15,13,1,13,15,16,16,15,15,11,14,1,3,1,15,16,16,3,13,16,14,12,3,8,14,16,BROOKLYN NETS
1610612739,Cleveland Cavaliers,1,0,1,0.0,4.283333333333333,44.8,89.6,0.5,22.4,33.6,0.667,22.4,22.4,1.0,33.6,11.2,44.8,0.0,22.4,0.0,0.0,0.0,11.2,22.4,134.5,22.4,15,13,1,13,16,11,13,10,16,8,16,6,4,14,16,1,10,1,2,1,1,12,4,11,13,11,CLEVELAND CAVALIERS
1610612743,Denver Nuggets,12,8,4,0.667,35.931666666666665,28.1,72.1,0.389,12.0,41.4,0.29,32.1,33.4,0.96,5.3,28.1,33.4,18.7,9.4,5.3,4.0,5.3,33.4,24.0,100.2,-20.0,1,1,13,1,3,3,2,4,8,13,5,10,9,13,3,6,3,8,14,6,9,8,15,10,4,5,DENVER NUGGETS
1610612744,Golden State Warriors,6,2,4,0.333,25.376666666666665,34.0,79.4,0.429,9.5,28.4,0.333,43.5,51.1,0.852,15.1,35.9,51.1,17.0,17.0,5.7,1.9,7.6,5.7,32.2,121.1,28.4,5,8,13,10,5,7,8,6,6,5,7,14,13,10,13,13,13,7,4,7,4,2,1,4,9,12,GOLDEN STATE WARRIORS
1610612746,LA Clippers,3,1,2,0.333,8.978333333333333,37.4,74.8,0.5,5.3,10.7,0.5,48.1,80.2,0.6,0.0,26.7,26.7,26.7,16.0,16.0,0.0,5.3,32.1,48.1,128.3,-5.3,12,11,3,10,14,9,5,10,2,1,14,16,16,2,1,4,2,14,7,15,1,7,13,1,11,8,LA CLIPPERS
1610612747,Los Angeles Lakers,7,4,3,0.571,31.211666666666662,26.1,70.7,0.37,7.7,30.8,0.25,27.7,36.9,0.75,6.2,27.7,33.8,16.9,16.9,9.2,4.6,4.6,26.1,21.5,87.7,-6.2,4,4,11,6,4,1,1,2,5,6,3,8,10,4,4,5,4,6,5,10,10,9,7,13,1,7,LOS ANGELES LAKERS
1610612763,Memphis Grizzlies,2,0,2,0.0,12.783333333333331,45.1,86.4,0.522,15.0,37.5,0.4,18.8,30.0,0.625,15.0,30.0,45.1,18.8,15.0,7.5,3.8,7.5,7.5,30.0,123.9,52.6,13,13,3,13,11,12,11,12,11,10,12,4,6,3,12,10,11,9,8,9,7,3,2,7,10,14,MEMPHIS GRIZZLIES
1610612748,Miami Heat,11,7,4,0.636,38.60666666666667,27.4,77.1,0.355,7.5,32.3,0.231,41.0,53.5,0.767,17.4,31.1,48.5,16.2,18.6,3.7,2.5,6.2,32.3,31.1,103.2,-21.1,2,2,13,3,2,2,7,1,4,7,2,13,14,6,14,12,12,5,3,3,5,6,14,5,5,4,MIAMI HEAT
1610612749,Milwaukee Bucks,2,0,2,0.0,12.451666666666666,50.1,92.5,0.542,15.4,34.7,0.444,46.3,54.0,0.857,11.6,42.4,54.0,19.3,11.6,15.4,3.9,3.9,30.8,34.7,161.9,69.4,13,13,3,13,12,14,14,13,12,9,13,15,15,11,6,15,15,10,10,13,8,11,12,2,16,15,MILWAUKEE BUCKS
