game_id,game_date,away_team,home_team,game_no,pf,opp_pf
21700006,2017-10-18,PHI,WAS,1,115,120.0
21700019,2017-10-20,BOS,PHI,2,92,102.0
21700027,2017-10-21,PHI,TOR,3,94,128.0
21700041,2017-10-23,PHI,DET,4,97,86.0
21700057,2017-10-25,HOU,PHI,5,104,105.0
21700081,2017-10-28,PHI,DAL,6,112,110.0
21700095,2017-10-30,PHI,HOU,7,115,107.0
21700107,2017-11-01,ATL,PHI,8,119,109.0
21700121,2017-11-03,IND,PHI,9,121,110.0
21700156,2017-11-07,PHI,UTA,10,104,97.0
21700167,2017-11-09,PHI,SAC,11,108,109.0
21700184,2017-11-11,PHI,GSW,12,114,135.0
21700200,2017-11-13,PHI,LAC,13,109,105.0
21700214,2017-11-15,PHI,LAL,14,115,109.0
21700231,2017-11-18,GSW,PHI,15,116,124.0
21700244,2017-11-20,UTA,PHI,16,107,86.0
21700255,2017-11-22,POR,PHI,17,101,81.0
21700278,2017-11-25,ORL,PHI,18,130,111.0
21700291,2017-11-27,CLE,PHI,19,91,113.0
21700305,2017-11-29,WAS,PHI,20,118,113.0
21700314,2017-11-30,PHI,BOS,21,97,108.0
21700330,2017-12-02,DET,PHI,22,108,103.0
21700341,2017-12-04,PHX,PHI,23,101,115.0
21700363,2017-12-07,LAL,PHI,24,104,107.0
21700379,2017-12-09,PHI,CLE,25,98,105.0
21700389,2017-12-10,PHI,NOP,26,124,131.0
21700401,2017-12-12,PHI,MIN,27,118,112.0
21700421,2017-12-15,OKC,PHI,28,117,119.0
21700444,2017-12-18,PHI,CHI,29,115,117.0
21700451,2017-12-19,SAC,PHI,30,95,101.0
21700467,2017-12-21,TOR,PHI,31,109,114.0
21700480,2017-12-23,PHI,TOR,32,86,102.0
21700493,2017-12-25,PHI,NYK,33,105,98.0
21700520,2017-12-28,PHI,POR,34,110,114.0
21700536,2017-12-30,PHI,DEN,35,107,102.0
21700544,2017-12-31,PHI,PHX,36,123,110.0
21700555,2018-01-03,SAS,PHI,37,112,106.0
21700569,2018-01-05,DET,PHI,38,114,78.0
21700614,2018-01-11,BOS,PHI,39,103,114.0
21700639,2018-01-15,TOR,PHI,40,117,111.0
21700663,2018-01-18,PHI,BOS,41,89,80.0
21700678,2018-01-20,MIL,PHI,42,116,94.0
21700690,2018-01-22,PHI,MEM,43,101,105.0
21700704,2018-01-24,CHI,PHI,44,115,101.0
21700722,2018-01-26,PHI,SAS,45,97,78.0
21700736,2018-01-28,PHI,OKC,46,112,122.0
21700741,2018-01-29,PHI,MIL,47,95,107.0
21700756,2018-01-31,PHI,BKN,48,108,116.0
21700770,2018-02-02,MIA,PHI,49,103,97.0
21700777,2018-02-03,PHI,IND,50,92,100.0
21700802,2018-02-06,WAS,PHI,51,115,102.0
21700818,2018-02-09,NOP,PHI,52,100,82.0
21700828,2018-02-10,LAC,PHI,53,112,98.0
21700842,2018-02-12,NYK,PHI,54,108,92.0
21700855,2018-02-14,MIA,PHI,55,104,102.0
21700870,2018-02-22,PHI,CHI,56,116,115.0
21700884,2018-02-24,ORL,PHI,57,116,105.0
21700895,2018-02-25,PHI,WAS,58,94,109.0
21700909,2018-02-27,PHI,MIA,59,101,102.0
21700923,2018-03-01,PHI,CLE,60,108,97.0
21700927,2018-03-02,CHA,PHI,61,110,99.0
21700947,2018-03-04,PHI,MIL,62,110,118.0
21700957,2018-03-06,PHI,CHA,63,128,114.0
21700973,2018-03-08,PHI,MIA,64,99,108.0
21700999,2018-03-11,PHI,BKN,65,120,97.0
21701005,2018-03-13,IND,PHI,66,98,101.0
21701022,2018-03-15,PHI,NYK,67,118,110.0
21701030,2018-03-16,BKN,PHI,68,120,116.0
21701052,2018-03-19,CHA,PHI,69,108,94.0
21701066,2018-03-21,MEM,PHI,70,119,105.0
21701073,2018-03-22,PHI,ORL,71,118,98.0
21701088,2018-03-24,MIN,PHI,72,120,108.0
21701105,2018-03-26,DEN,PHI,73,123,104.0
21701118,2018-03-28,NYK,PHI,74,118,101.0
21701130,2018-03-30,PHI,ATL,75,101,91.0
21701143,2018-04-01,PHI,CHA,76,119,102.0
21701157,2018-04-03,BKN,PHI,77,121,95.0
21701169,2018-04-04,PHI,DET,78,115,108.0
21701183,2018-04-06,CLE,PHI,79,132,130.0
21701198,2018-04-08,DAL,PHI,80,109,97.0
21701214,2018-04-10,PHI,ATL,81,121,113.0
21701223,2018-04-11,MIL,PHI,82,130,95.0
