GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,NBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,NBA_FANTASY_PTS_RANK
Players,201571,D.J. Augustin,D.J.,1610612743,DEN,28.0,13,6,7,0.462,43.5,1.9,2.8,5.6,3.7,3.7,10.2,13.0,33.3,0.0,0.9,5.6,3.7,36.0,250,235,188,246,329,178,143,23,238,79,134,367,253,200,303,222,210,201
Players,201568,Danilo Gallinari,Danilo,1610612743,DEN,27.0,33,18,15,0.545,47.9,1.9,1.5,0.8,3.9,15.1,13.1,6.2,33.2,0.0,0.4,2.3,8.9,29.3,81,80,313,152,154,172,196,162,235,264,221,171,265,200,240,76,53,269
Players,201589,Darrell Arthur,Darrell,1610612743,DEN,28.0,26,12,14,0.462,48.4,0.0,0.0,0.0,0.0,13.2,21.5,7.6,38.9,2.8,1.4,7.6,0.7,35.7,144,144,298,246,128,234,237,175,303,216,380,216,152,47,340,321,324,207
Players,1626144,Emmanuel Mudiay,Emmanuel,1610612743,DEN,20.0,36,20,16,0.556,47.1,0.8,4.4,1.6,8.7,16.7,13.9,5.6,31.7,2.0,3.6,5.6,7.5,46.7,59,45,324,142,195,225,77,121,114,305,247,157,287,78,416,222,82,110
Players,203914,Gary Harris,Gary,1610612743,DEN,21.0,44,20,24,0.455,50.4,2.6,0.0,2.6,5.9,17.8,12.8,6.9,40.1,0.3,0.7,5.9,2.0,17.2,12,45,422,252,70,141,237,83,180,333,206,196,129,188,271,250,284,351
Players,203960,JaKarr Sampson,JaKarr,1610612743,DEN,23.0,17,4,13,0.235,51.6,6.8,9.1,2.3,9.1,22.7,13.6,13.6,50.0,0.0,0.0,11.4,4.5,32.7,216,270,281,394,51,26,20,94,108,389,241,375,49,200,1,395,182,234
Players,2749,Jameer Nelson,Jameer,1610612743,DEN,34.0,19,8,11,0.421,51.5,1.8,0.0,0.0,5.4,17.0,10.7,8.9,44.6,0.0,1.8,7.1,0.9,37.3,203,195,251,278,52,184,237,175,193,319,153,269,87,200,364,307,320,186
Players,203530,Joffrey Lauvergne,Joffrey,1610612743,DEN,24.0,10,3,7,0.3,56.9,0.0,0.0,0.0,5.1,10.3,17.9,12.8,71.8,0.0,2.6,5.1,5.1,31.0,277,293,188,363,22,234,237,175,197,161,350,363,11,200,399,198,152,245
Players,203994,Jusuf Nurkić,Jusuf,1610612743,DEN,21.0,5,3,2,0.6,52.7,0.0,16.7,0.0,16.7,8.3,16.7,0.0,33.3,0.0,8.3,8.3,0.0,32.5,329,293,75,103,37,234,5,175,27,112,322,1,253,200,431,335,326,235
Players,202702,Kenneth Faried,Kenneth,1610612743,DEN,26.0,30,11,19,0.367,50.5,3.9,8.2,0.9,17.3,20.3,10.4,10.0,40.7,1.3,3.5,6.9,10.0,57.1,107,157,379,316,68,85,27,159,26,371,141,303,121,109,413,300,37,55
Players,203123,Kostas Papanikolaou,Kostas,1610612743,DEN,25.0,1,0,1,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,404,408,31,408,8,234,237,175,303,1,1,1,49,200,1,1,326,400
Players,2034,Mike Miller,Mike,1610612743,DEN,36.0,10,5,5,0.5,25.7,0.0,0.0,0.0,0.0,31.3,0.0,12.5,37.5,0.0,0.0,18.8,0.0,9.4,277,252,153,188,411,234,237,175,303,413,1,356,177,200,1,420,326,391
Players,203999,Nikola Jokić,Nikola,1610612743,DEN,21.0,25,12,13,0.48,47.4,1.5,1.5,0.0,8.8,15.3,10.2,5.1,32.1,0.7,1.5,8.0,9.5,43.1,151,144,281,237,177,198,199,175,113,269,135,147,282,152,345,331,46,138
Players,203115,Will Barton,Will,1610612743,DEN,25.0,42,21,21,0.5,47.1,3.0,0.7,4.7,10.1,13.2,11.5,8.1,37.8,0.7,0.3,4.4,6.1,44.0,16,33,402,188,203,126,234,34,91,215,172,238,175,159,235,164,122,133
