season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end,is_home,home,away,MON
2018-19,1610612755,PHI,Philadelphia 76ers,21801224,2019-04-10,PHI vs. CHI,W,48.0,18.0,19.0,13.0,64.0,11.0,11.0,24.0,62.0,0,0,0,0,135,849,323,1134,143,425,828,2232,2185,1,2018,2019,True,PHI,CHI,APR
2018-19,1610612755,PHI,Philadelphia 76ers,21801212,2019-04-09,PHI @ MIA,L,48.0,16.0,18.0,18.0,64.0,19.0,10.0,12.0,54.0,0,0,0,0,135,1153,418,561,143,1613,641,1023,1685,1,2018,2019,False,MIA,PHI,APR
2018-19,1610612755,PHI,Philadelphia 76ers,21801194,2019-04-06,PHI @ CHI,W,48.0,8.0,14.0,11.0,54.0,14.0,9.0,12.0,50.0,0,0,0,0,135,2243,925,1439,621,828,474,1023,1314,1,2018,2019,False,CHI,PHI,APR
2018-19,1610612755,PHI,Philadelphia 76ers,21801177,2019-04-04,PHI vs. MIL,L,48.0,11.0,3.0,14.0,28.0,22.0,15.0,29.0,48.0,0,0,0,0,135,1921,2428,1013,2413,1973,1537,2384,1089,1,2018,2019,True,PHI,MIL,APR
2018-19,1610612755,PHI,Philadelphia 76ers,21801168,2019-04-03,PHI @ ATL,L,48.0,10.0,35.0,7.0,64.0,22.0,12.0,24.0,66.0,0,0,0,0,135,2037,1,2011,143,1973,1010,2232,2319,1,2018,2019,False,ATL,PHI,APR
2018-19,1610612755,PHI,Philadelphia 76ers,21801158,2019-04-01,PHI @ DAL,L,48.0,8.0,10.0,28.0,48.0,18.0,9.0,16.0,56.0,0,0,0,0,135,2243,1634,78,1148,1468,474,1564,1841,1,2018,2019,False,DAL,PHI,APR
2018-19,1610612755,PHI,Philadelphia 76ers,21801143,2019-03-30,PHI @ MIN,W,48.0,7.0,21.0,4.0,52.0,13.0,3.0,9.0,40.0,0,0,0,0,135,2309,188,2291,777,675,27,586,429,1,2018,2019,False,MIN,PHI,MAR
2018-19,1610612755,PHI,Philadelphia 76ers,21801123,2019-03-28,PHI vs. BKN,W,48.0,18.0,11.0,13.0,60.0,13.0,10.0,12.0,54.0,0,0,0,0,135,849,1452,1134,277,675,641,1023,1685,1,2018,2019,True,PHI,BKN,MAR
2018-19,1610612755,PHI,Philadelphia 76ers,21801103,2019-03-25,PHI @ ORL,L,48.0,12.0,15.0,4.0,46.0,23.0,14.0,17.0,54.0,0,0,0,0,135,1787,787,2291,1373,2069,1332,1699,1685,1,2018,2019,False,ORL,PHI,MAR
2018-19,1610612755,PHI,Philadelphia 76ers,21801088,2019-03-23,PHI @ ATL,L,48.0,7.0,12.0,13.0,54.0,17.0,21.0,13.0,66.0,0,0,0,0,135,2309,1274,1134,621,1309,2217,1193,2319,1,2018,2019,False,ATL,PHI,MAR
2018-19,1610612755,PHI,Philadelphia 76ers,21801067,2019-03-20,PHI vs. BOS,W,48.0,7.0,18.0,9.0,40.0,6.0,20.0,16.0,54.0,0,0,0,0,135,2309,418,1743,1907,62,2139,1564,1685,1,2018,2019,True,PHI,BOS,MAR
2018-19,1610612755,PHI,Philadelphia 76ers,21801059,2019-03-19,PHI @ CHA,W,48.0,12.0,13.0,8.0,50.0,8.0,11.0,12.0,46.0,0,0,0,0,135,1787,1130,1876,969,153,828,1023,891,1,2018,2019,False,CHA,PHI,MAR
2018-19,1610612755,PHI,Philadelphia 76ers,21801043,2019-03-17,PHI @ MIL,W,48.0,8.0,21.0,13.0,46.0,15.0,11.0,32.0,46.0,0,0,0,0,135,2243,188,1134,1373,996,828,2419,891,2,2018,2019,False,MIL,PHI,MAR
2018-19,1610612755,PHI,Philadelphia 76ers,21801027,2019-03-15,PHI vs. SAC,W,48.0,12.0,9.0,19.0,60.0,11.0,10.0,20.0,56.0,0,0,0,0,135,1787,1821,472,277,425,641,1990,1841,1,2018,2019,True,PHI,SAC,MAR
2018-19,1610612755,PHI,Philadelphia 76ers,21801008,2019-03-12,PHI vs. CLE,W,48.0,4.0,15.0,15.0,64.0,21.0,9.0,25.0,48.0,0,0,0,0,135,2426,787,898,143,1869,474,2269,1089,1,2018,2019,True,PHI,CLE,MAR
2018-19,1610612755,PHI,Philadelphia 76ers,21800994,2019-03-10,PHI vs. IND,W,48.0,19.0,16.0,15.0,56.0,12.0,12.0,11.0,40.0,0,0,0,0,135,717,648,898,467,541,1010,869,429,1,2018,2019,True,PHI,IND,MAR
2018-19,1610612755,PHI,Philadelphia 76ers,21800981,2019-03-08,PHI @ HOU,L,48.0,19.0,20.0,14.0,56.0,22.0,8.0,15.0,56.0,0,0,0,0,135,717,245,1013,467,1973,319,1449,1841,1,2018,2019,False,HOU,PHI,MAR
2018-19,1610612755,PHI,Philadelphia 76ers,21800970,2019-03-06,PHI @ CHI,L,48.0,13.0,19.0,10.0,42.0,17.0,16.0,5.0,60.0,0,0,0,0,135,1634,323,1593,1740,1309,1675,171,2100,1,2018,2019,False,CHI,PHI,MAR
2018-19,1610612755,PHI,Philadelphia 76ers,21800960,2019-03-05,PHI vs. ORL,W,48.0,13.0,9.0,14.0,40.0,7.0,10.0,15.0,36.0,0,0,0,0,135,1634,1821,1013,1907,94,641,1449,210,1,2018,2019,True,PHI,ORL,MAR
2018-19,1610612755,PHI,Philadelphia 76ers,21800938,2019-03-02,PHI vs. GSW,L,48.0,18.0,16.0,22.0,38.0,11.0,7.0,23.0,44.0,0,0,0,0,135,849,648,274,2033,425,241,2188,722,1,2018,2019,True,PHI,GSW,MAR
