close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
1631105,Jalen Duren,1610612765,DET,C,21.0,6,6,0.461,2.67,7.83,0.34,0.384,-0.044
1630595,Cade Cunningham,1610612765,DET,G,23.0,6,6,0.429,2.33,7.0,0.333,0.366,-0.032
203471,Dennis Schröder,1610612765,DET,G,31.0,6,6,0.39,2.5,5.33,0.469,0.382,0.087
202699,Tobias Harris,1610612765,DET,F,32.0,6,6,0.346,1.5,4.67,0.321,0.376,-0.055
1641709,Ausar Thompson,1610612765,DET,G-F,22.0,6,6,0.419,2.0,4.33,0.462,0.382,0.079
203501,Tim Hardaway Jr.,1610612765,DET,G-F,33.0,6,6,0.436,1.5,4.0,0.375,0.378,-0.003
1630191,Isaiah Stewart,1610612765,DET,F-C,24.0,1,1,0.333,0.0,4.0,0.0,0.384,-0.384
1627736,Malik Beasley,1610612765,DET,G,28.0,6,6,0.489,1.67,3.83,0.435,0.375,0.06
1641842,Ronald Holland II,1610612765,DET,F,19.0,4,4,0.615,0.5,2.0,0.25,0.377,-0.127
1630194,Paul Reed,1610612765,DET,F,25.0,5,5,0.318,0.4,1.4,0.286,0.382,-0.096
