close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_lt_06,fga_lt_06,lt_06_pct,ns_lt_06_pct,plusminus
203497,Rudy Gobert,1610612750,MIN,C,31.0,5,5,0.531,5.6,10.4,0.538,0.688,-0.15
1626157,Karl-Anthony Towns,1610612750,MIN,C-F,27.0,5,5,0.318,4.2,5.6,0.75,0.675,0.075
201144,Mike Conley,1610612750,MIN,G,35.0,5,5,0.386,2.8,4.4,0.636,0.639,-0.002
1630162,Anthony Edwards,1610612750,MIN,G,21.0,5,5,0.362,2.6,4.2,0.619,0.664,-0.045
1629638,Nickeil Alexander-Walker,1610612750,MIN,G,24.0,5,5,0.308,2.8,4.0,0.7,0.643,0.057
203937,Kyle Anderson,1610612750,MIN,F-G,29.0,4,4,0.385,2.75,3.75,0.733,0.69,0.043
1629162,Jordan McLaughlin,1610612750,MIN,G,27.0,2,2,0.556,2.0,2.5,0.8,0.664,0.136
1627752,Taurean Prince,1610612750,MIN,F,29.0,5,5,0.444,1.6,2.4,0.667,0.683,-0.017
1629669,Jaylen Nowell,1610612750,MIN,G,23.0,4,4,0.462,1.25,1.5,0.833,0.669,0.164
1631169,Josh Minott,1610612750,MIN,F,20.0,1,1,0.333,0.0,1.0,0.0,0.694,-0.694
1630233,Nathan Knight,1610612750,MIN,F-C,25.0,1,1,0.333,0.0,1.0,0.0,0.681,-0.681
203085,Austin Rivers,1610612750,MIN,G,30.0,3,2,0.2,0.33,0.67,0.5,0.624,-0.124
