group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank,team
Players,1627748,Thon Maker,Thon,1610612765,DET,22.0,6,4,2,0.667,7.0,0.095,0.4,0.2,0.333,0.167,0.0,0.0,0.5,0.167,0.25,0.25,0.0,0.0,0.0,0.0,0.2,0.0,0.238,327,277,72,50,349,322,23,127,53,196,295,308,26,218,116,97,1,242,217,1,254,329,97,DET
Players,1628971,Bruce Brown,Bruce,1610612765,DET,22.0,20,12,8,0.6,46.0,0.07,0.033,0.075,0.0,0.043,0.156,0.162,0.111,0.135,0.13,0.071,0.0,0.375,0.0,0.0,0.4,0.125,0.069,177,136,220,98,204,364,344,361,234,299,170,173,217,271,286,265,1,53,217,1,405,228,328,DET
Players,202397,Ish Smith,Ish,1610612765,DET,30.0,16,6,10,0.375,55.0,0.125,0.157,0.146,0.222,0.135,0.043,0.077,0.0,0.121,0.083,0.353,0.059,0.0,0.0,0.0,0.175,0.048,0.147,220,240,264,327,179,253,211,228,128,235,278,266,276,289,339,52,189,242,217,1,216,313,223,DET
Players,201961,Wayne Ellington,Wayne,1610612765,DET,31.0,18,9,9,0.5,52.0,0.16,0.212,0.2,0.5,0.324,0.154,0.125,0.1,0.061,0.07,0.0,0.053,0.364,0.0,0.167,0.111,0.111,0.225,196,186,242,178,191,180,132,127,10,63,172,209,227,349,353,297,183,57,217,283,122,245,111,DET
Players,203922,Glenn Robinson III,Glenn,1610612765,DET,25.0,5,3,2,0.6,12.0,0.167,0.2,0.24,0.0,0.222,0.0,0.0,0.0,0.111,0.063,0.0,0.0,0.0,0.5,0.333,0.0,0.0,0.148,340,301,72,98,309,156,138,89,234,134,295,308,276,300,359,297,1,242,31,372,1,329,219,DET
Players,203083,Andre Drummond,Andre,1610612765,DET,25.0,39,18,21,0.462,149.0,0.167,0.243,0.171,0.03,0.036,0.316,0.304,0.667,0.426,0.5,0.146,0.091,0.294,0.4,0.381,0.165,0.262,0.238,24,60,425,250,21,156,103,182,232,304,70,73,14,30,9,187,206,83,63,400,196,94,96,DET
Players,1629004,Svi Mykhailiuk,Svi,1610612765,DET,22.0,1,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415,365,1,1,430,403,348,393,234,314,295,308,276,365,378,297,1,242,217,1,1,329,364,DET
Players,2585,Zaza Pachulia,Zaza,1610612765,DET,35.0,8,5,3,0.625,21.0,0.058,0.111,0.051,0.0,0.0,0.0,0.0,0.4,0.308,0.333,0.111,0.333,1.0,0.0,0.0,0.385,0.182,0.073,292,262,109,85,273,384,268,382,234,314,295,308,55,72,48,218,396,1,217,1,403,165,324,DET
Players,101181,Jose Calderon,Jose,1610612765,DET,37.0,12,4,8,0.333,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2,0.667,0.0,0.0,0.0,0.0,0.333,0.0,0.0,259,277,220,354,346,403,348,393,234,314,295,308,26,365,179,4,1,242,217,1,374,329,364,DET
Players,202704,Reggie Jackson,Reggie,1610612765,DET,29.0,34,18,16,0.529,145.0,0.278,0.264,0.294,0.273,0.286,0.363,0.33,0.047,0.122,0.098,0.265,0.242,0.056,0.0,0.227,0.247,0.306,0.288,59,60,368,163,26,53,82,51,88,83,46,56,264,287,324,94,352,238,217,332,316,68,65,DET
