group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank
Players,202687,Bismack Biyombo,Bismack,1610612766,CHA,28.0,19,13,6,0.684,1.7,1.0,0.0,0.4,0.0,0.0,0.0,0.6,0.0,0.4,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1.0,152,77,205,64,345,1,320,200,113,245,150,22,225,160,1,245,235,85,1,251,284,356,1
Players,202954,Brad Wanamaker,Brad,1610612766,CHA,31.0,10,5,5,0.5,1.6,0.5,0.5,0.333,0.0,0.5,0.0,0.167,0.0,0.333,0.0,1.0,1.0,0.0,0.5,0.5,2,4,0.5,259,237,171,176,355,221,156,232,113,84,150,225,225,200,254,1,1,85,202,114,245,269,117
Players,1628997,Caleb Martin,Caleb,1610612766,CHA,25.0,7,4,3,0.571,1.2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,299,259,109,125,399,1,320,315,113,245,150,295,225,305,254,245,235,85,325,251,355,356,355
Players,1628998,Cody Martin,Cody,1610612766,CHA,25.0,9,6,3,0.667,0.6,1.0,0.0,0.857,0.0,0.0,0.429,0.143,0.429,0.857,1.0,0.0,0.0,0.0,1.0,0.0,3,4,0.75,271,214,109,67,430,1,320,44,113,245,11,245,20,40,1,245,235,85,1,251,213,269,40
Players,203469,Cody Zeller,Cody,1610612766,CHA,28.0,13,6,7,0.462,3.3,1.0,0.0,0.857,0.0,0.0,0.143,0.143,0.214,0.857,0.667,0.333,0.0,0.0,0.667,0.333,6,8,0.75,218,214,238,231,134,1,320,44,113,245,57,245,81,40,92,208,235,85,159,176,149,207,40
Players,1628984,Devonte' Graham,Devonte',1610612766,CHA,26.0,26,14,12,0.538,2.8,0.097,0.903,0.08,0.0,0.72,0.28,0.2,0.12,0.08,0.0,1.0,0.75,0.25,0.643,0.357,14,31,0.452,81,64,349,157,205,358,43,310,113,43,24,189,162,297,254,1,171,63,180,175,61,67,185
Players,202330,Gordon Hayward,Gordon,1610612766,CHA,31.0,20,15,5,0.75,3.1,0.8,0.2,0.426,0.128,0.191,0.213,0.383,0.17,0.298,0.4,0.6,0.667,0.333,0.462,0.538,13,30,0.433,137,51,171,39,158,114,284,190,52,207,36,74,107,218,171,139,185,47,242,113,71,69,203
Players,1629667,Jalen McDaniels,Jalen,1610612766,CHA,23.0,9,4,5,0.444,2.2,0.5,0.5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,2,0.5,271,259,171,247,292,221,156,1,113,245,1,295,1,1,1,245,235,85,1,251,284,323,117
Players,1630163,LaMelo Ball,LaMelo,1610612766,CHA,19.0,18,12,6,0.667,2.4,0.667,0.333,0.778,0.111,0.0,0.167,0.222,0.167,0.667,0.143,0.857,0.0,0.0,0.143,0.857,7,15,0.467,163,93,205,67,273,155,233,57,64,245,49,176,109,65,239,73,235,85,320,35,130,140,171
Players,1628370,Malik Monk,Malik,1610612766,CHA,23.0,9,7,2,0.778,1.6,0.5,0.5,0.333,0.0,0.5,0.0,0.167,0.0,0.333,0.0,1.0,1.0,0.0,0.5,0.5,2,6,0.333,271,193,79,35,349,221,156,232,113,84,150,225,225,200,254,1,1,85,202,114,245,232,273
Players,1628970,Miles Bridges,Miles,1610612766,CHA,23.0,28,17,11,0.607,2.3,0.316,0.684,0.435,0.087,0.522,0.13,0.043,0.13,0.348,0.8,0.2,1.0,0.0,0.889,0.111,9,19,0.474,58,26,332,97,283,317,84,186,77,80,66,291,148,195,77,233,1,85,110,242,101,119,166
Players,1629023,P.J. Washington,P.J.,1610612766,CHA,22.0,20,11,9,0.55,2.9,0.308,0.692,0.167,0.0,0.5,0.167,0.333,0.167,0.167,1.0,0.0,1.0,0.0,1.0,0.0,3,13,0.231,137,114,289,146,180,318,83,290,113,84,49,93,109,272,1,245,1,85,1,251,213,152,337
Players,1626179,Terry Rozier,Terry,1610612766,CHA,27.0,27,16,11,0.593,3.5,0.446,0.554,0.318,0.091,0.477,0.0,0.205,0.102,0.227,0.286,0.714,0.714,0.286,0.5,0.5,28,56,0.5,72,40,332,105,117,259,142,243,73,99,150,187,178,246,207,105,183,61,202,114,17,23,117
