group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,team
Players,1628970,Miles Bridges,Miles,1610612766,CHA,23.0,28,17,11,0.607,2.3,112.6,104.2,104.2,101.9,95.7,95.7,10.7,8.5,8.5,0.0,0.0,0.0,0.015,0.137,0.079,9.1,9.3,0.579,0.592,0.139,0.15,98.41,105.6,88.0,105.6,0.067,144,9,19,0.3,0.7,0.474,58,26,332,97,283,186,222,222,124,110,110,124,136,136,291,219,291,235,177,206,289,296,137,170,230,227,327,243,243,237,101,119,202,215,166,CHA
Players,1626179,Terry Rozier,Terry,1610612766,CHA,27.0,27,16,11,0.593,3.5,123.7,122.8,122.8,106.2,101.6,101.6,17.5,21.2,21.2,0.098,1.25,6.8,0.061,0.105,0.082,5.5,5.4,0.625,0.67,0.289,0.309,98.11,100.59,83.82,100.59,0.198,202,28,56,1.0,2.1,0.5,72,40,332,105,117,87,60,60,150,167,167,83,69,69,180,115,263,114,243,192,227,227,105,114,50,51,333,349,349,45,17,23,21,38,117,CHA
Players,1630163,LaMelo Ball,LaMelo,1610612766,CHA,19.0,18,12,6,0.667,2.4,127.2,128.9,128.9,105.4,93.6,93.6,21.8,35.2,35.2,0.333,5.5,36.7,0.021,0.15,0.08,6.7,6.5,0.467,0.51,0.167,0.176,103.07,108.29,90.24,108.29,0.125,97,7,15,0.4,0.8,0.467,163,93,205,67,273,73,43,43,142,98,98,67,34,34,23,7,21,217,149,205,254,251,237,253,163,171,211,180,180,117,130,140,163,173,171,CHA
Players,202330,Gordon Hayward,Gordon,1610612766,CHA,31.0,20,15,5,0.75,3.1,140.8,138.0,138.0,97.3,93.1,93.1,43.5,44.9,44.9,0.255,3.0,21.4,0.034,0.221,0.134,7.1,7.3,0.483,0.606,0.272,0.278,102.19,105.42,87.85,105.42,0.213,142,13,30,0.7,1.5,0.433,137,51,171,39,158,26,24,24,91,91,91,23,25,25,46,28,82,175,57,67,261,262,222,150,64,68,242,247,247,34,71,69,75,73,203,CHA
Players,203469,Cody Zeller,Cody,1610612766,CHA,28.0,13,6,7,0.462,3.3,107.8,108.0,108.0,106.9,98.9,98.9,0.9,9.1,9.1,0.107,0.0,23.1,0.128,0.054,0.095,0.0,0.0,0.75,0.717,0.094,0.095,95.72,99.43,82.85,99.43,0.088,88,6,8,0.5,0.6,0.75,218,214,238,231,134,238,195,195,160,135,135,200,132,132,157,219,72,29,327,146,1,1,53,86,325,341,381,371,371,189,149,207,129,241,40,CHA
Players,1628998,Cody Martin,Cody,1610612766,CHA,25.0,9,6,3,0.667,0.6,103.1,72.7,72.7,128.1,117.4,117.4,-25.0,-44.7,-44.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.788,0.364,0.572,137.15,161.69,134.74,161.69,0.172,11,3,4,0.3,0.4,0.75,271,214,109,67,430,294,403,403,362,342,342,364,403,403,291,219,291,263,360,374,1,1,53,55,21,2,18,19,19,62,213,269,189,289,40,CHA
Players,1629667,Jalen McDaniels,Jalen,1610612766,CHA,23.0,9,4,5,0.444,2.2,92.9,91.7,91.7,125.1,122.5,122.5,-32.2,-30.8,-30.8,0.0,0.0,0.0,0.0,0.333,0.167,33.3,33.3,0.5,0.5,0.073,0.078,90.74,92.35,76.96,92.35,0.063,36,1,2,0.1,0.2,0.5,271,259,171,247,292,364,350,350,351,376,376,383,381,381,291,219,291,263,11,34,438,439,179,261,380,377,425,432,432,249,284,323,328,367,117,CHA
Players,1628984,Devonte' Graham,Devonte',1610612766,CHA,26.0,26,14,12,0.538,2.8,118.1,115.7,115.7,99.1,91.5,91.5,19.0,24.2,24.2,0.25,1.57,20.8,0.039,0.057,0.048,13.2,13.0,0.645,0.698,0.227,0.244,95.55,100.25,83.54,100.25,0.147,159,14,31,0.5,1.2,0.452,81,64,349,157,205,124,107,107,98,78,78,75,57,57,48,93,87,165,324,313,364,357,99,98,90,85,385,358,358,89,61,67,99,112,185,CHA
Players,202687,Bismack Biyombo,Bismack,1610612766,CHA,28.0,19,13,6,0.684,1.7,133.4,116.9,116.9,96.6,88.9,88.9,36.7,28.0,28.0,0.0,0.0,0.0,0.125,0.184,0.157,0.0,0.0,1.0,0.613,0.061,0.057,97.04,108.01,90.01,108.01,0.077,71,1,1,0.1,0.1,1.0,152,77,205,64,345,42,98,98,86,56,56,29,45,45,291,219,291,30,92,43,1,1,9,147,392,398,354,187,187,222,284,356,352,400,1,CHA
Players,1628997,Caleb Martin,Caleb,1610612766,CHA,25.0,7,4,3,0.571,1.2,108.3,86.7,86.7,137.5,142.1,142.1,-29.1,-55.4,-55.4,0.167,1.0,33.3,0.0,0.0,0.0,33.3,33.3,0.0,0.0,0.118,0.154,93.4,100.37,83.64,100.37,0.013,15,0,1,0.0,0.1,0.0,299,259,109,125,399,232,376,376,398,421,421,376,418,418,103,125,23,263,360,374,438,439,355,368,265,218,407,353,353,336,355,356,355,390,355,CHA
Players,202954,Brad Wanamaker,Brad,1610612766,CHA,31.0,10,5,5,0.5,1.6,125.5,111.8,111.8,150.3,140.5,140.5,-24.8,-28.8,-28.8,0.0,0.0,0.0,0.0,0.0,0.0,16.7,17.0,0.625,0.615,0.154,0.167,98.21,107.47,89.56,107.47,0.028,34,2,4,0.2,0.4,0.5,259,237,171,176,355,80,147,147,421,417,417,362,375,375,291,219,291,263,360,374,390,394,105,142,195,192,330,203,203,326,245,269,273,300,117,CHA
Players,1628370,Malik Monk,Malik,1610612766,CHA,23.0,9,7,2,0.778,1.6,112.0,105.6,105.6,84.3,76.5,76.5,27.7,29.1,29.1,0.111,1.0,12.5,0.0,0.077,0.038,12.5,11.8,0.417,0.466,0.184,0.213,105.98,114.56,95.47,114.56,0.09,36,2,6,0.2,0.7,0.333,271,193,79,35,349,195,216,216,38,26,26,47,43,43,146,125,191,263,291,338,348,344,270,295,138,123,135,104,104,186,245,232,260,217,273,CHA
Players,1629023,P.J. Washington,P.J.,1610612766,CHA,22.0,20,11,9,0.55,2.9,142.6,142.1,142.1,107.6,100.0,100.0,35.0,42.1,42.1,0.132,3.5,28.0,0.053,0.14,0.096,8.0,8.1,0.308,0.384,0.123,0.125,97.26,100.9,84.09,100.9,0.031,126,3,13,0.2,0.7,0.231,137,114,289,146,180,24,23,23,165,140,140,34,30,30,135,23,49,132,169,143,276,277,326,331,258,272,347,340,340,323,213,152,309,229,337,CHA
