group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank,team
Players,1628970,Miles Bridges,Miles,1610612766,CHA,23.0,28,17,11,0.607,64.0,0.139,0.196,0.178,0.211,0.206,0.026,0.022,0.1,0.204,0.186,0.0,0.125,0.0,0.0,0.0,0.195,0.053,0.153,58,26,332,97,126,230,154,178,146,166,292,302,223,177,203,291,255,238,180,1,234,308,209,CHA
Players,1626179,Terry Rozier,Terry,1610612766,CHA,27.0,27,16,11,0.593,93.0,0.289,0.354,0.327,0.438,0.352,0.31,0.297,0.24,0.164,0.186,0.109,0.182,0.25,0.0,0.2,0.179,0.25,0.355,72,40,332,105,66,50,40,52,36,55,62,74,140,242,204,230,311,120,180,308,214,91,40,CHA
Players,1630163,LaMelo Ball,LaMelo,1610612766,CHA,19.0,18,12,6,0.667,42.0,0.167,0.175,0.176,0.0,0.116,0.138,0.162,0.077,0.273,0.2,0.5,0.2,0.556,0.0,0.0,0.333,0.185,0.144,163,93,205,67,184,163,177,180,245,260,174,173,233,91,175,16,321,18,180,1,387,152,224,CHA
Players,202330,Gordon Hayward,Gordon,1610612766,CHA,31.0,20,15,5,0.75,62.0,0.272,0.217,0.263,0.097,0.102,0.4,0.364,0.133,0.326,0.279,0.316,0.25,0.4,0.167,0.0,0.146,0.341,0.24,137,51,171,39,132,64,124,89,216,275,31,40,198,56,94,80,357,45,132,1,174,46,103,CHA
Players,203469,Cody Zeller,Cody,1610612766,CHA,28.0,13,6,7,0.462,43.0,0.094,0.176,0.101,0.0,0.0,0.125,0.174,0.4,0.08,0.2,0.158,0.0,0.0,0.4,0.25,0.286,0.316,0.147,218,214,238,231,180,325,175,314,245,320,190,157,53,332,175,184,1,238,62,338,363,64,220,CHA
Players,1628998,Cody Martin,Cody,1610612766,CHA,25.0,9,6,3,0.667,5.0,0.364,1.0,0.667,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.25,0.875,271,214,109,67,378,21,1,2,245,320,17,102,263,360,374,291,1,238,180,443,314,91,3,CHA
Players,1629667,Jalen McDaniels,Jalen,1610612766,CHA,23.0,9,4,5,0.444,20.0,0.073,0.077,0.069,0.0,0.1,0.0,0.0,0.0,0.5,0.4,0.0,0.167,0.333,0.0,0.0,0.25,0.111,0.061,271,259,171,247,275,380,316,372,245,276,295,304,263,8,28,291,291,63,180,1,314,249,352,CHA
Players,1628984,Devonte' Graham,Devonte',1610612766,CHA,26.0,26,14,12,0.538,72.0,0.227,0.241,0.237,0.48,0.378,0.233,0.204,0.15,0.08,0.1,0.306,0.333,0.0,0.0,0.333,0.205,0.178,0.272,81,64,349,157,108,90,109,104,29,47,109,132,189,332,330,85,387,238,180,369,256,160,83,CHA
Players,202687,Bismack Biyombo,Bismack,1610612766,CHA,28.0,19,13,6,0.684,32.0,0.061,0.036,0.018,0.0,0.0,0.214,0.333,0.444,0.28,0.324,0.0,0.0,0.0,0.6,0.0,0.15,0.222,0.06,152,77,205,64,220,392,349,400,245,320,114,48,44,86,63,291,1,238,26,1,180,110,354,CHA
Players,1628997,Caleb Martin,Caleb,1610612766,CHA,25.0,7,4,3,0.571,8.0,0.118,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.333,0.5,1.0,0.0,0.0,0.0,0.0,299,259,109,125,339,265,355,315,245,320,295,304,263,360,374,16,387,21,1,1,1,319,368,CHA
Players,202954,Brad Wanamaker,Brad,1610612766,CHA,31.0,10,5,5,0.5,16.0,0.154,0.167,0.148,0.25,0.143,0.1,0.167,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.143,0.158,259,237,171,176,289,195,187,229,119,226,226,164,263,360,374,291,387,238,180,1,1,194,198,CHA
Players,1628370,Malik Monk,Malik,1610612766,CHA,23.0,9,7,2,0.778,15.0,0.184,0.182,0.25,0.333,0.333,0.077,0.056,0.0,0.125,0.111,0.2,0.333,0.0,0.0,1.0,0.0,0.154,0.158,271,193,79,35,294,138,166,96,62,62,253,286,263,282,313,142,387,238,180,443,1,189,198,CHA
Players,1629023,P.J. Washington,P.J.,1610612766,CHA,22.0,20,11,9,0.55,59.0,0.123,0.054,0.118,0.074,0.148,0.1,0.122,0.188,0.235,0.22,0.194,0.2,0.125,0.5,0.0,0.27,0.132,0.067,137,114,289,146,142,258,339,278,230,222,226,217,169,142,149,153,321,203,30,1,349,223,346,CHA
