group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank,team
Players,201976,Patrick Beverley,Patrick,1610612749,MIL,35.0,14,8,6,0.571,33.0,0.14,0.25,0.182,0.4,0.222,0.107,0.118,0.375,0.158,0.222,0.125,0.0,0.25,0.25,0.0,0.25,0.136,0.221,215,181,218,141,223,227,90,168,42,139,214,210,68,246,147,228,1,116,110,1,323,213,111,MIL
Players,203109,Jae Crowder,Jae,1610612749,MIL,33.0,13,6,7,0.462,36.0,0.067,0.069,0.066,0.0,0.067,0.071,0.111,0.0,0.227,0.172,0.125,0.0,0.0,0.0,0.0,0.095,0.182,0.063,229,221,243,263,212,382,331,384,222,304,239,218,298,152,235,228,1,254,218,1,125,160,340,MIL
Players,1641748,Andre Jackson Jr.,Andre,1610612749,MIL,22.0,3,2,1,0.667,5.0,0.071,0.0,0.1,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,364,315,29,70,382,374,355,332,222,222,272,280,298,355,379,308,1,254,218,1,323,310,367,MIL
Players,1626192,Pat Connaughton,Pat,1610612749,MIL,31.0,17,9,8,0.529,45.0,0.149,0.132,0.146,0.211,0.22,0.068,0.125,0.1,0.185,0.162,0.091,0.25,1.0,0.2,0.0,0.185,0.135,0.122,187,167,263,182,183,205,255,238,135,146,245,199,246,203,255,265,358,1,136,1,237,219,257,MIL
Players,203114,Khris Middleton,Khris,1610612749,MIL,32.0,24,11,13,0.458,78.0,0.155,0.164,0.152,0.176,0.156,0.155,0.133,0.111,0.28,0.235,0.286,0.263,0.1,0.0,0.0,0.222,0.118,0.162,127,138,365,270,116,195,199,224,158,209,166,193,236,102,138,88,371,234,218,1,296,242,191,MIL
Players,201568,Danilo Gallinari,Danilo,1610612749,MIL,35.0,1,0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420,422,29,422,449,1,355,1,222,1,272,280,298,355,379,308,1,254,218,1,1,310,367,MIL
Players,201572,Brook Lopez,Brook,1610612749,MIL,36.0,37,22,15,0.595,121.0,0.125,0.134,0.132,0.25,0.188,0.097,0.106,0.263,0.132,0.158,0.098,0.161,0.133,0.462,0.0,0.255,0.094,0.135,13,14,399,133,35,265,251,273,103,179,225,226,124,289,263,260,298,205,56,1,345,269,236,MIL
Players,203081,Damian Lillard,Damian,1610612749,MIL,33.0,37,23,14,0.622,138.0,0.332,0.318,0.348,0.317,0.379,0.471,0.401,0.067,0.111,0.1,0.371,0.219,0.211,0.067,0.529,0.164,0.364,0.366,13,6,381,112,14,34,56,31,72,33,21,27,273,307,333,47,345,154,212,456,211,46,34,MIL
Players,1631260,AJ Green,AJ,1610612749,MIL,24.0,4,2,2,0.5,9.0,0.143,0.111,0.176,0.25,0.25,0.0,0.0,0.0,0.143,0.125,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.115,341,315,98,200,343,215,280,173,103,109,272,280,298,264,300,30,1,254,218,1,1,310,274,MIL
Players,1627736,Malik Beasley,Malik,1610612749,MIL,27.0,33,18,15,0.545,121.0,0.119,0.128,0.158,0.229,0.259,0.0,0.0,0.032,0.154,0.119,0.018,0.107,0.222,0.1,0.118,0.21,0.0,0.1,36,28,399,168,34,284,258,214,125,106,272,280,294,251,311,307,247,144,197,282,282,310,298,MIL
Players,203507,Giannis Antetokounmpo,Giannis,1610612749,MIL,29.0,36,21,15,0.583,131.0,0.274,0.298,0.25,0.077,0.055,0.351,0.39,0.516,0.321,0.375,0.328,0.333,0.235,0.5,0.313,0.262,0.426,0.291,17,15,399,138,18,57,67,85,207,313,50,34,31,77,46,74,408,141,31,392,349,25,69,MIL
Players,1630699,MarJon Beauchamp,MarJon,1610612749,MIL,23.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420,422,29,422,455,412,355,399,222,324,272,280,298,355,379,308,1,254,218,1,1,310,367,MIL
Players,1626171,Bobby Portis,Bobby,1610612749,MIL,29.0,12,5,7,0.417,37.0,0.129,0.192,0.163,0.0,0.075,0.0,0.045,0.353,0.455,0.41,0.059,0.0,0.286,0.0,0.333,0.105,0.118,0.13,247,240,243,320,209,257,148,204,222,297,272,274,76,23,33,293,1,102,218,393,139,242,247,MIL
