season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end,is_home,home,away,MON
2020-21,1610612740,NOP,New Orleans Pelicans,22001072,2021-05-16,NOP vs. LAL,L,48.0,9.0,12.0,15.0,54.0,23.0,7.0,12.0,62.0,0,0,0,0,113,1891,1099,624,517,1805,223,1002,1941,1,2020,2021,True,NOP,LAL,MAY
2020-21,1610612740,NOP,New Orleans Pelicans,22001059,2021-05-14,NOP @ GSW,L,48.0,18.0,14.0,14.0,68.0,12.0,6.0,13.0,42.0,0,0,0,0,113,753,792,751,52,475,136,1150,585,1,2020,2021,False,GSW,NOP,MAY
2020-21,1610612740,NOP,New Orleans Pelicans,22000154,2021-05-12,NOP @ DAL,L,48.0,7.0,17.0,14.0,46.0,12.0,20.0,6.0,58.0,0,0,0,0,113,2028,435,751,1109,475,1924,274,1758,1,2020,2021,False,DAL,NOP,MAY
2020-21,1610612740,NOP,New Orleans Pelicans,22001028,2021-05-10,NOP @ MEM,L,48.0,14.0,17.0,13.0,52.0,15.0,15.0,12.0,66.0,0,0,0,0,113,1324,435,871,625,838,1370,1002,2049,1,2020,2021,False,MEM,NOP,MAY
2020-21,1610612740,NOP,New Orleans Pelicans,22001020,2021-05-09,NOP @ CHA,W,48.0,25.0,21.0,13.0,60.0,17.0,13.0,10.0,48.0,0,0,0,0,113,158,132,871,221,1132,1063,740,1053,1,2020,2021,False,CHA,NOP,MAY
2020-21,1610612740,NOP,New Orleans Pelicans,22001003,2021-05-07,NOP @ PHI,L,48.0,17.0,21.0,19.0,60.0,7.0,8.0,21.0,34.0,0,0,0,0,113,892,132,278,221,82,320,1935,161,1,2020,2021,False,PHI,NOP,MAY
2020-21,1610612740,NOP,New Orleans Pelicans,22000987,2021-05-04,NOP vs. GSW,W,48.0,17.0,11.0,12.0,44.0,7.0,5.0,9.0,36.0,0,0,0,0,113,892,1239,1012,1255,82,93,614,233,1,2020,2021,True,NOP,GSW,MAY
2020-21,1610612740,NOP,New Orleans Pelicans,22000977,2021-05-03,NOP vs. GSW,L,48.0,17.0,14.0,14.0,60.0,29.0,5.0,23.0,54.0,0,0,0,0,113,892,792,751,221,2096,93,2017,1537,1,2020,2021,True,NOP,GSW,MAY
2020-21,1610612740,NOP,New Orleans Pelicans,22000962,2021-05-01,NOP @ MIN,W,53.0,21.0,19.0,14.0,62.0,27.0,11.0,22.0,60.0,0,0,0,0,13,438,238,751,158,2048,739,1979,1859,1,2020,2021,False,MIN,NOP,MAY
2020-21,1610612740,NOP,New Orleans Pelicans,22000947,2021-04-29,NOP @ OKC,W,48.0,23.0,13.0,8.0,64.0,13.0,14.0,6.0,44.0,0,0,0,0,113,288,944,1548,113,579,1218,274,742,1,2020,2021,False,OKC,NOP,APR
2020-21,1610612740,NOP,New Orleans Pelicans,22000940,2021-04-28,NOP @ DEN,L,48.0,22.0,9.0,17.0,54.0,23.0,2.0,23.0,56.0,0,0,0,0,113,357,1564,407,517,1805,10,2017,1645,1,2020,2021,False,DEN,NOP,APR
2020-21,1610612740,NOP,New Orleans Pelicans,22000924,2021-04-26,NOP vs. LAC,W,48.0,21.0,11.0,23.0,50.0,17.0,13.0,7.0,34.0,0,0,0,0,113,438,1239,104,763,1132,1063,377,161,1,2020,2021,True,NOP,LAC,APR
2020-21,1610612740,NOP,New Orleans Pelicans,22000264,2021-04-24,NOP vs. SAS,L,48.0,21.0,11.0,20.0,48.0,23.0,5.0,8.0,48.0,0,0,0,0,113,438,1239,227,938,1805,93,494,1053,1,2020,2021,True,NOP,SAS,APR
2020-21,1610612740,NOP,New Orleans Pelicans,22000893,2021-04-22,NOP @ ORL,W,48.0,8.0,18.0,14.0,66.0,13.0,18.0,15.0,34.0,0,0,0,0,113,1973,317,751,75,579,1727,1411,161,1,2020,2021,False,ORL,NOP,APR
2020-21,1610612740,NOP,New Orleans Pelicans,22000878,2021-04-20,NOP vs. BKN,L,48.0,23.0,14.0,13.0,60.0,20.0,12.0,13.0,58.0,0,0,0,0,113,288,792,871,221,1536,923,1150,1758,1,2020,2021,True,NOP,BKN,APR
2020-21,1610612740,NOP,New Orleans Pelicans,22000862,2021-04-18,NOP @ NYK,L,53.0,16.0,18.0,10.0,58.0,23.0,14.0,6.0,46.0,0,0,0,0,13,1030,317,1299,303,1805,1218,274,907,1,2020,2021,False,NYK,NOP,APR
2020-21,1610612740,NOP,New Orleans Pelicans,22000847,2021-04-16,NOP @ WAS,L,53.0,8.0,11.0,4.0,50.0,16.0,7.0,16.0,62.0,0,0,0,0,13,1973,1239,1958,763,1002,223,1538,1941,1,2020,2021,False,WAS,NOP,APR
2020-21,1610612740,NOP,New Orleans Pelicans,22000835,2021-04-14,NOP vs. NYK,L,48.0,8.0,12.0,14.0,56.0,7.0,12.0,17.0,36.0,0,0,0,0,113,1973,1099,751,404,82,923,1650,233,1,2020,2021,True,NOP,NYK,APR
2020-21,1610612740,NOP,New Orleans Pelicans,22000819,2021-04-12,NOP vs. SAC,W,48.0,11.0,12.0,11.0,60.0,27.0,10.0,20.0,50.0,0,0,0,0,113,1687,1099,1160,221,2048,598,1884,1224,1,2020,2021,True,NOP,SAC,APR
2020-21,1610612740,NOP,New Orleans Pelicans,22000807,2021-04-11,NOP @ CLE,W,48.0,12.0,12.0,15.0,70.0,19.0,16.0,15.0,48.0,0,0,0,0,113,1583,1099,624,36,1409,1501,1411,1053,1,2020,2021,False,CLE,NOP,APR
2020-21,1610612740,NOP,New Orleans Pelicans,22000795,2021-04-09,NOP vs. PHI,W,48.0,16.0,15.0,13.0,66.0,12.0,6.0,15.0,34.0,0,0,0,0,113,1030,661,871,75,475,136,1411,161,1,2020,2021,True,NOP,PHI,APR
2020-21,1610612740,NOP,New Orleans Pelicans,22000779,2021-04-07,NOP @ BKN,L,48.0,18.0,17.0,12.0,48.0,26.0,15.0,22.0,56.0,0,0,0,0,113,753,435,1012,938,2004,1370,1979,1645,1,2020,2021,False,BKN,NOP,APR
2020-21,1610612740,NOP,New Orleans Pelicans,22000770,2021-04-06,NOP @ ATL,L,48.0,13.0,16.0,16.0,48.0,17.0,17.0,5.0,38.0,0,0,0,0,113,1453,550,512,938,1132,1612,204,339,1,2020,2021,False,ATL,NOP,APR
2020-21,1610612740,NOP,New Orleans Pelicans,22000760,2021-04-04,NOP @ HOU,W,48.0,28.0,16.0,19.0,52.0,18.0,13.0,7.0,44.0,0,0,0,0,113,66,550,278,625,1270,1063,377,742,1,2020,2021,False,HOU,NOP,APR
2020-21,1610612740,NOP,New Orleans Pelicans,22000742,2021-04-02,NOP vs. ATL,L,48.0,18.0,7.0,25.0,56.0,23.0,12.0,17.0,56.0,0,0,0,0,113,753,1842,63,404,1805,923,1650,1645,1,2020,2021,True,NOP,ATL,APR
2020-21,1610612740,NOP,New Orleans Pelicans,22000734,2021-04-01,NOP vs. ORL,L,53.0,17.0,7.0,24.0,50.0,38.0,20.0,17.0,72.0,0,0,0,0,13,892,1842,83,763,2158,1924,1650,2126,1,2020,2021,True,NOP,ORL,APR
2020-21,1610612740,NOP,New Orleans Pelicans,22000708,2021-03-29,NOP @ BOS,W,48.0,20.0,15.0,15.0,48.0,18.0,13.0,8.0,46.0,0,0,0,0,113,538,661,624,938,1270,1063,494,907,1,2020,2021,False,BOS,NOP,MAR
2020-21,1610612740,NOP,New Orleans Pelicans,22000698,2021-03-27,NOP vs. DAL,W,48.0,12.0,17.0,7.0,58.0,13.0,12.0,11.0,46.0,0,0,0,0,113,1583,435,1668,303,579,923,863,907,1,2020,2021,True,NOP,DAL,MAR
2020-21,1610612740,NOP,New Orleans Pelicans,22000689,2021-03-26,NOP vs. DEN,L,48.0,13.0,7.0,11.0,46.0,23.0,20.0,11.0,54.0,0,0,0,0,113,1453,1842,1160,1109,1805,1924,863,1537,1,2020,2021,True,NOP,DEN,MAR
2020-21,1610612740,NOP,New Orleans Pelicans,22000663,2021-03-23,NOP vs. LAL,W,48.0,14.0,16.0,18.0,62.0,15.0,13.0,10.0,32.0,0,0,0,0,113,1324,550,337,158,838,1063,740,101,1,2020,2021,True,NOP,LAL,MAR
2020-21,1610612740,NOP,New Orleans Pelicans,22000646,2021-03-21,NOP @ DEN,W,48.0,12.0,14.0,7.0,54.0,25.0,12.0,8.0,54.0,0,0,0,0,113,1583,792,1668,517,1949,923,494,1537,1,2020,2021,False,DEN,NOP,MAR
2020-21,1610612740,NOP,New Orleans Pelicans,22000629,2021-03-18,NOP @ POR,L,48.0,11.0,14.0,6.0,40.0,18.0,21.0,9.0,28.0,0,0,0,0,113,1687,792,1785,1577,1270,1981,614,37,1,2020,2021,False,POR,NOP,MAR
2020-21,1610612740,NOP,New Orleans Pelicans,22000614,2021-03-16,NOP @ POR,L,48.0,24.0,19.0,14.0,56.0,19.0,3.0,25.0,32.0,0,0,0,0,113,213,238,751,404,1409,30,2079,101,1,2020,2021,False,POR,NOP,MAR
2020-21,1610612740,NOP,New Orleans Pelicans,22000601,2021-03-14,NOP vs. LAC,W,48.0,17.0,13.0,17.0,72.0,26.0,11.0,20.0,40.0,0,0,0,0,113,892,944,407,25,2004,739,1884,441,1,2020,2021,True,NOP,LAC,MAR
2020-21,1610612740,NOP,New Orleans Pelicans,22000581,2021-03-12,NOP vs. CLE,W,48.0,9.0,19.0,5.0,66.0,19.0,6.0,11.0,40.0,0,0,0,0,113,1891,238,1888,75,1409,136,863,441,1,2020,2021,True,NOP,CLE,MAR
2020-21,1610612740,NOP,New Orleans Pelicans,22000574,2021-03-11,NOP vs. MIN,L,48.0,14.0,20.0,23.0,70.0,31.0,14.0,15.0,56.0,0,0,0,0,113,1324,181,104,36,2124,1218,1411,1645,1,2020,2021,True,NOP,MIN,MAR
2020-21,1610612740,NOP,New Orleans Pelicans,22000557,2021-03-04,NOP vs. MIA,L,48.0,15.0,11.0,6.0,40.0,23.0,6.0,8.0,44.0,0,0,0,0,113,1160,1239,1785,1577,1805,136,494,742,1,2020,2021,True,NOP,MIA,MAR
2020-21,1610612740,NOP,New Orleans Pelicans,22000548,2021-03-03,NOP vs. CHI,L,48.0,18.0,10.0,17.0,54.0,18.0,20.0,10.0,64.0,0,0,0,0,113,753,1423,407,517,1270,1924,740,2004,1,2020,2021,True,NOP,CHI,MAR
2020-21,1610612740,NOP,New Orleans Pelicans,22000533,2021-03-01,NOP vs. UTA,W,48.0,15.0,10.0,22.0,74.0,14.0,9.0,25.0,56.0,0,0,0,0,113,1160,1423,145,15,709,454,2079,1645,1,2020,2021,True,NOP,UTA,MAR
2020-21,1610612740,NOP,New Orleans Pelicans,22000514,2021-02-27,NOP @ SAS,L,48.0,13.0,26.0,6.0,50.0,19.0,9.0,12.0,50.0,0,0,0,0,113,1453,18,1785,763,1409,454,1002,1224,1,2020,2021,False,SAS,NOP,FEB
2020-21,1610612740,NOP,New Orleans Pelicans,22000503,2021-02-25,NOP @ MIL,L,48.0,10.0,25.0,5.0,58.0,7.0,6.0,21.0,64.0,0,0,0,0,113,1797,28,1888,303,82,136,1935,2004,1,2020,2021,False,MIL,NOP,FEB
2020-21,1610612740,NOP,New Orleans Pelicans,22000494,2021-02-24,NOP vs. DET,W,48.0,16.0,8.0,26.0,74.0,15.0,11.0,13.0,60.0,0,0,0,0,113,1030,1708,48,15,838,739,1150,1859,1,2020,2021,True,NOP,DET,FEB
