player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank
201143,Al Horford,Al,1610612738,BOS,32.0,8,5,3,0.625,4.9,0.692,0.308,0.37,0.0,0.0,0.0,0.63,0.111,0.37,1.0,0.0,0.0,0.0,1.0,0.0,5,13,0.385,6,6,104,33,7,45,54,47,20,35,22,12,19,38,1,39,28,14,1,41,7,3,45
203382,Aron Baynes,Aron,1610612738,BOS,31.0,2,2,0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,82,31,1,1,122,78,65,55,20,35,22,47,22,46,35,39,28,14,52,41,66,99,66
1627759,Jaylen Brown,Jaylen,1610612738,BOS,21.0,7,4,3,0.571,4.5,0.636,0.364,0.714,0.0,0.214,0.0,0.072,0.214,0.714,0.8,0.2,0.0,1.0,0.667,0.333,6,11,0.545,8,9,104,37,12,51,47,20,20,33,22,46,10,13,17,38,28,1,28,35,5,7,29
1628369,Jayson Tatum,Jayson,1610612738,BOS,20.0,7,4,3,0.571,5.1,1.0,0.0,0.762,0.19,0.0,0.095,0.238,0.19,0.571,0.625,0.375,0.0,0.0,0.625,0.375,8,15,0.533,8,9,104,37,6,1,65,18,14,35,20,36,15,20,21,34,28,14,32,34,2,2,31
202694,Marcus Morris Sr.,Marcus,1610612738,BOS,28.0,7,4,3,0.571,3.8,0.429,0.571,0.333,0.333,0.5,0.0,0.167,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2,7,0.286,8,9,104,37,23,66,32,49,8,20,22,39,22,46,35,1,28,1,52,1,27,19,53
203935,Marcus Smart,Marcus,1610612738,BOS,24.0,5,4,1,0.8,4.0,0.5,0.5,0.4,0.0,0.0,0.0,0.6,0.0,0.4,0.0,1.0,0.0,0.0,0.0,1.0,1,4,0.25,15,9,16,17,19,57,34,38,20,35,22,13,22,29,35,1,28,14,52,1,45,34,56
1628400,Semi Ojeleye,Semi,1610612738,BOS,23.0,2,1,1,0.5,2.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,82,47,16,43,61,78,65,55,20,35,22,47,22,46,35,39,28,14,52,41,66,99,66
203499,Shane Larkin,Shane,1610612738,BOS,25.0,3,3,0,1.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,53,21,1,1,120,78,65,55,20,35,22,47,22,46,35,39,28,14,52,41,66,99,66
1626179,Terry Rozier,Terry,1610612738,BOS,24.0,8,5,3,0.625,4.5,0.417,0.583,0.214,0.071,0.429,0.0,0.357,0.071,0.143,0.333,0.667,0.75,0.25,0.571,0.429,7,12,0.583,6,6,104,33,11,68,31,54,19,23,22,25,21,45,26,25,22,13,34,31,3,4,24
