player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,team
1630278,Ade Murkey,Ade,1610612758,SAC,24.0,1,0,1,0.0,1.5,53.2,33.3,33.3,66.7,66.7,66.7,-13.5,-33.3,-33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.85,98.18,81.82,98.18,0.0,3,0,0,0.0,0.0,0.0,589,580,23,580,600,597,602,602,4,5,5,528,579,579,569,549,569,557,583,586,1,1,578,582,598,598,601,517,517,577,578,597,578,597,578,SAC
203458,Alex Len,Alex,1610612758,SAC,29.0,39,17,22,0.436,15.9,105.7,106.0,106.0,110.8,111.4,111.4,-5.1,-5.5,-5.5,0.104,1.05,15.4,0.076,0.168,0.121,14.7,14.7,0.551,0.577,0.165,0.169,103.14,102.74,85.62,102.74,0.074,1326,94,176,2.4,4.5,0.534,359,338,284,391,362,395,383,383,364,383,383,397,405,405,316,449,298,115,140,121,550,550,181,202,318,330,91,123,123,370,334,356,317,370,86,SAC
1629002,Chimezie Metu,Chimezie,1610612758,SAC,25.0,60,23,37,0.383,21.3,105.7,106.1,106.1,111.1,111.8,111.8,-5.4,-5.7,-5.7,0.071,0.98,9.8,0.027,0.227,0.129,10.0,10.0,0.516,0.546,0.184,0.188,101.98,101.5,84.58,101.5,0.104,2704,203,449,3.4,7.5,0.452,210,260,518,437,247,396,380,380,382,406,406,406,411,411,452,474,502,340,46,101,334,338,319,318,231,244,179,220,220,165,211,200,211,201,270,SAC
1627745,Damian Jones,Damian,1610612758,SAC,27.0,56,19,37,0.339,18.2,105.8,106.7,106.7,114.1,113.5,113.5,-8.3,-6.8,-6.8,0.106,1.17,15.4,0.074,0.164,0.12,13.1,13.1,0.677,0.701,0.163,0.166,100.64,100.52,83.77,100.52,0.11,2116,175,266,3.1,4.8,0.658,234,311,518,463,301,393,365,365,491,472,472,468,444,444,303,423,300,120,153,129,510,506,25,19,331,341,311,317,317,132,239,300,235,350,26,SAC
1630558,Davion Mitchell,Davion,1610612758,SAC,23.0,75,28,47,0.373,27.7,104.5,105.3,105.3,110.4,111.3,111.3,-5.9,-6.0,-6.0,0.235,2.75,24.0,0.015,0.062,0.038,8.7,8.7,0.477,0.489,0.202,0.207,101.62,100.85,84.04,100.85,0.074,4356,352,843,4.7,11.2,0.418,46,214,580,444,142,436,416,416,347,377,377,416,423,423,96,77,118,480,564,565,242,240,432,473,168,173,215,277,277,369,88,68,119,105,369,SAC
1628368,De'Aaron Fox,De'Aaron,1610612758,SAC,24.0,59,22,37,0.373,35.3,110.3,112.1,112.1,114.8,116.5,116.5,-4.5,-4.4,-4.4,0.254,1.96,19.0,0.012,0.096,0.054,9.7,9.6,0.506,0.549,0.284,0.288,103.46,101.88,84.9,101.88,0.11,4423,516,1092,8.7,18.5,0.473,216,271,518,445,21,203,155,155,508,536,536,381,387,387,71,212,207,521,453,496,314,314,339,303,31,34,79,181,181,135,27,36,16,19,205,SAC
1627734,Domantas Sabonis,Domantas,1610612758,SAC,26.0,62,21,41,0.339,34.4,108.0,109.5,109.5,110.3,110.1,110.1,-2.4,-0.6,-0.6,0.239,1.66,22.5,0.092,0.264,0.176,13.6,13.6,0.598,0.637,0.221,0.225,99.76,99.2,82.67,99.2,0.161,4420,443,773,7.1,12.5,0.573,192,280,550,464,37,308,251,251,344,308,308,332,283,283,91,291,136,79,23,29,520,519,71,58,107,113,394,446,446,19,51,82,37,86,58,SAC
1628978,Donte DiVincenzo,Donte,1610612758,SAC,25.0,42,21,21,0.5,23.9,108.0,107.5,107.5,112.0,111.2,111.2,-4.0,-3.7,-3.7,0.167,1.64,21.0,0.039,0.125,0.082,12.8,12.8,0.461,0.51,0.187,0.191,102.13,102.79,85.66,102.79,0.08,2155,118,336,2.8,8.0,0.351,339,280,266,306,198,305,335,335,427,371,371,370,374,374,168,296,165,251,271,271,500,501,464,428,225,233,166,122,122,335,300,252,275,184,513,SAC
1626144,Emmanuel Mudiay,Emmanuel,1610612758,SAC,26.0,2,0,2,0.0,5.5,92.8,84.0,84.0,110.2,107.7,107.7,-17.5,-23.7,-23.7,0.571,4.0,44.4,0.0,0.0,0.0,11.1,11.4,0.0,0.399,0.192,0.201,104.97,111.44,92.87,111.44,0.067,25,0,2,0.0,1.0,0.0,566,580,48,580,546,565,574,574,336,188,188,553,567,567,2,19,4,557,583,586,419,438,578,544,204,193,43,22,22,430,578,580,578,570,578,SAC
203084,Harrison Barnes,Harrison,1610612758,SAC,30.0,77,27,50,0.351,33.6,108.3,110.0,110.0,115.4,116.7,116.7,-7.1,-6.7,-6.7,0.103,1.58,14.2,0.031,0.135,0.082,9.0,8.9,0.554,0.623,0.184,0.188,102.55,101.14,84.28,101.14,0.105,5446,391,834,5.1,10.8,0.469,26,223,591,456,49,295,225,225,519,541,541,443,440,440,318,313,343,303,243,272,263,258,175,81,230,242,130,248,248,155,72,69,105,114,210,SAC
