close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_lt_06,fga_lt_06,lt_06_pct,ns_lt_06_pct,plusminus
202685,Jonas Valančiūnas,1610612763,MEM,C,28.0,70,70,0.357,219,394,0.556,0.628,-0.072
1628991,Jaren Jackson Jr.,1610612763,MEM,F-C,20.0,57,57,0.419,184,338,0.544,0.624,-0.079
1629630,Ja Morant,1610612763,MEM,G,20.0,67,64,0.364,177,285,0.621,0.595,0.026
1628415,Dillon Brooks,1610612763,MEM,G-F,24.0,73,71,0.324,165,277,0.596,0.61,-0.014
1629634,Brandon Clarke,1610612763,MEM,F-G,23.0,58,56,0.435,146,259,0.564,0.62,-0.056
203476,Gorgui Dieng,1610612763,MEM,C,30.0,62,59,0.382,143,258,0.554,0.624,-0.07
1629001,De'Anthony Melton,1610612763,MEM,G,22.0,60,56,0.456,134,214,0.626,0.613,0.013
203937,Kyle Anderson,1610612763,MEM,F-G,26.0,67,61,0.349,96,182,0.527,0.617,-0.089
201229,Anthony Tolliver,1610612763,MEM,F,35.0,51,43,0.44,86,158,0.544,0.632,-0.088
1626145,Tyus Jones,1610612763,MEM,G,24.0,65,56,0.328,82,133,0.617,0.588,0.028
1628960,Grayson Allen,1610612763,MEM,G,24.0,37,35,0.385,66,101,0.653,0.604,0.049
1629741,Marko Guduric,1610612763,MEM,G,25.0,39,27,0.43,45,68,0.662,0.601,0.06
1628367,Josh Jackson,1610612763,MEM,G-F,23.0,20,18,0.411,40,58,0.69,0.604,0.086
1626159,Justise Winslow,1610612763,MEM,F-G,24.0,11,11,0.273,18,33,0.545,0.603,-0.058
1629723,John Konchar,1610612763,MEM,G,24.0,18,14,0.38,10,30,0.333,0.568,-0.235
1629139,Yuta Watanabe,1610612763,MEM,G-F,25.0,14,7,0.206,5,7,0.714,0.568,0.146
1628605,Dusty Hannahs,1610612763,MEM,G,26.0,2,2,0.4,1,2,0.5,0.565,-0.065
