SEASON_YEAR,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,AVAILABLE_FLAG
2018-19,1610612761,TOR,Toronto Raptors,0041800304,2019-05-21T00:00:00,TOR vs. MIL,W,48.0,12.8,7.5,9.0,30.0,3.8,6.0,9.8,30.0,0,0,0,1,9,54,113,101,94,7,22,65,64,1
2018-19,1610612749,MIL,Milwaukee Bucks,0041800304,2019-05-21T00:00:00,MIL @ TOR,L,48.0,3.8,6.0,9.8,30.0,12.8,7.5,9.0,30.0,0,0,0,83,9,158,131,80,94,100,38,55,64,1
2018-19,1610612744,GSW,Golden State Warriors,0041800314,2019-05-20T00:00:00,GSW @ POR,W,53.0,8.8,10.2,7.5,40.8,5.4,4.8,10.2,28.5,0,0,0,1,5,122,71,131,19,15,15,87,62,1
2018-19,1610612757,POR,Portland Trail Blazers,0041800314,2019-05-20T00:00:00,POR vs. GSW,L,53.0,5.4,4.8,10.2,28.5,8.8,10.2,7.5,40.8,0,0,0,83,5,150,150,78,103,43,94,34,146,1
2018-19,1610612749,MIL,Milwaukee Bucks,0041800303,2019-05-19T00:00:00,MIL @ TOR,L,58.0,9.9,11.2,18.0,28.6,13.0,9.9,11.2,22.3,0,0,0,83,3,102,55,8,102,112,92,97,13,1
2018-19,1610612761,TOR,Toronto Raptors,0041800303,2019-05-19T00:00:00,TOR vs. MIL,W,58.0,13.0,9.9,11.2,22.3,9.9,11.2,18.0,28.6,0,0,0,1,3,53,73,68,152,63,110,155,63,1
2018-19,1610612744,GSW,Golden State Warriors,0041800313,2019-05-18T00:00:00,GSW @ POR,W,48.0,12.8,9.0,15.8,34.5,12.8,9.8,6.0,22.5,0,0,0,1,9,54,90,16,50,100,76,22,14,1
2018-19,1610612757,POR,Portland Trail Blazers,0041800313,2019-05-18T00:00:00,POR vs. GSW,L,48.0,12.8,9.8,6.0,22.5,12.8,9.0,15.8,34.5,0,0,0,83,9,54,74,138,150,100,62,143,108,1
2018-19,1610612749,MIL,Milwaukee Bucks,0041800302,2019-05-17T00:00:00,MIL vs. TOR,W,48.0,14.3,12.8,21.0,37.5,6.0,6.0,14.3,34.5,0,0,0,1,9,41,33,4,34,16,22,132,108,1
2018-19,1610612761,TOR,Toronto Raptors,0041800302,2019-05-17T00:00:00,TOR @ MIL,L,48.0,6.0,6.0,14.3,34.5,14.3,12.8,21.0,37.5,0,0,0,83,9,145,131,28,50,120,125,160,126,1
2018-19,1610612744,GSW,Golden State Warriors,0041800312,2019-05-16T00:00:00,GSW vs. POR,W,48.0,13.5,18.8,11.3,40.5,18.0,10.5,9.8,24.0,0,0,0,1,9,46,2,59,20,151,95,65,16,1
2018-19,1610612757,POR,Portland Trail Blazers,0041800312,2019-05-16T00:00:00,POR @ GSW,L,48.0,18.0,10.5,9.8,24.0,13.5,18.8,11.3,40.5,0,0,0,83,9,11,56,80,144,113,163,98,140,1
2018-19,1610612761,TOR,Toronto Raptors,0041800301,2019-05-15T00:00:00,TOR @ MIL,L,48.0,11.3,9.8,11.3,19.5,15.0,18.0,18.8,33.0,0,0,0,83,9,73,74,59,155,125,162,158,95,1
2018-19,1610612749,MIL,Milwaukee Bucks,0041800301,2019-05-15T00:00:00,MIL vs. TOR,W,48.0,15.0,18.0,18.8,33.0,11.3,9.8,11.3,19.5,0,0,0,1,9,33,3,6,58,76,76,98,7,1
2018-19,1610612757,POR,Portland Trail Blazers,0041800311,2019-05-14T00:00:00,POR @ GSW,L,48.0,9.0,10.5,1.5,28.5,23.3,9.8,12.8,21.0,0,0,0,83,9,112,56,161,104,162,76,115,11,1
2018-19,1610612744,GSW,Golden State Warriors,0041800311,2019-05-14T00:00:00,GSW vs. POR,W,48.0,23.3,9.8,12.8,21.0,9.0,10.5,1.5,28.5,0,0,0,1,9,2,74,42,153,44,95,2,48,1
2018-19,1610612761,TOR,Toronto Raptors,0041800217,2019-05-12T00:00:00,TOR vs. PHI,W,48.0,15.8,9.0,12.0,28.5,9.8,4.5,4.5,19.5,0,0,0,1,9,25,90,51,104,54,10,9,7,1
2018-19,1610612757,POR,Portland Trail Blazers,0041800237,2019-05-12T00:00:00,POR @ DEN,W,48.0,6.0,15.8,5.3,36.0,5.3,12.0,2.3,43.5,0,0,0,1,9,145,9,144,40,11,117,5,150,1
2018-19,1610612755,PHI,Philadelphia 76ers,0041800217,2019-05-12T00:00:00,PHI @ TOR,L,48.0,9.8,4.5,4.5,19.5,15.8,9.0,12.0,28.5,0,0,0,83,9,103,151,151,155,134,62,107,48,1
2018-19,1610612743,DEN,Denver Nuggets,0041800237,2019-05-12T00:00:00,DEN vs. POR,L,48.0,5.3,12.0,2.3,43.5,6.0,15.8,5.3,36.0,0,0,0,83,9,151,42,158,13,16,154,15,118,1
2018-19,1610612744,GSW,Golden State Warriors,0041800226,2019-05-10T00:00:00,GSW @ HOU,W,48.0,18.8,9.0,10.5,36.0,18.8,9.0,5.3,34.5,0,0,0,1,9,9,90,69,40,155,62,15,108,1
2018-19,1610612745,HOU,Houston Rockets,0041800226,2019-05-10T00:00:00,HOU vs. GSW,L,48.0,18.8,9.0,5.3,34.5,18.8,9.0,10.5,36.0,0,0,0,83,9,9,90,144,50,155,62,88,118,1
2018-19,1610612755,PHI,Philadelphia 76ers,0041800216,2019-05-09T00:00:00,PHI vs. TOR,W,48.0,10.5,13.5,12.0,42.0,15.8,7.5,8.3,31.5,0,0,0,1,9,90,25,51,16,134,38,43,73,1
2018-19,1610612757,POR,Portland Trail Blazers,0041800236,2019-05-09T00:00:00,POR vs. DEN,W,48.0,3.0,9.0,7.5,31.5,6.8,12.8,5.3,24.0,0,0,0,1,9,159,90,124,71,22,125,15,16,1
2018-19,1610612761,TOR,Toronto Raptors,0041800216,2019-05-09T00:00:00,TOR @ PHI,L,48.0,15.8,7.5,8.3,31.5,10.5,13.5,12.0,42.0,0,0,0,83,9,25,113,112,71,64,134,107,147,1
2018-19,1610612743,DEN,Denver Nuggets,0041800236,2019-05-09T00:00:00,DEN @ POR,L,48.0,6.8,12.8,5.3,24.0,3.0,9.0,7.5,31.5,0,0,0,83,9,135,33,144,144,3,62,35,73,1
2018-19,1610612738,BOS,Boston Celtics,0041800205,2019-05-08T00:00:00,BOS @ MIL,L,48.0,14.3,4.5,14.3,27.0,11.3,9.0,11.3,33.0,0,0,0,83,9,41,151,28,119,76,62,98,95,2
2018-19,1610612744,GSW,Golden State Warriors,0041800225,2019-05-08T00:00:00,GSW vs. HOU,W,48.0,15.0,12.0,13.5,28.5,13.5,14.3,9.8,28.5,0,0,0,1,9,33,42,34,104,113,141,65,48,1
2018-19,1610612745,HOU,Houston Rockets,0041800225,2019-05-08T00:00:00,HOU @ GSW,L,48.0,13.5,14.3,9.8,28.5,15.0,12.0,13.5,28.5,0,0,0,83,9,46,17,80,104,125,117,124,48,1
2018-19,1610612749,MIL,Milwaukee Bucks,0041800205,2019-05-08T00:00:00,MIL vs. BOS,W,48.0,11.3,9.0,11.3,33.0,14.3,4.5,14.3,27.0,0,0,0,1,9,73,90,59,58,120,10,132,29,2
2018-19,1610612755,PHI,Philadelphia 76ers,0041800215,2019-05-07T00:00:00,PHI @ TOR,L,48.0,12.0,6.0,6.0,24.0,23.3,13.5,24.8,28.5,0,0,0,83,9,66,131,138,144,162,134,164,48,1
2018-19,1610612757,POR,Portland Trail Blazers,0041800235,2019-05-07T00:00:00,POR @ DEN,L,48.0,12.0,14.3,1.5,33.0,9.0,16.5,9.0,49.5,0,0,0,83,9,66,17,161,58,44,157,55,161,1
2018-19,1610612743,DEN,Denver Nuggets,0041800235,2019-05-07T00:00:00,DEN vs. POR,W,48.0,9.0,16.5,9.0,49.5,12.0,14.3,1.5,33.0,0,0,0,1,9,112,8,101,3,93,141,2,95,1
2018-19,1610612761,TOR,Toronto Raptors,0041800215,2019-05-07T00:00:00,TOR vs. PHI,W,48.0,23.3,13.5,24.8,28.5,12.0,6.0,6.0,24.0,0,0,0,1,9,2,25,1,104,93,22,22,16,1
2018-19,1610612738,BOS,Boston Celtics,0041800204,2019-05-06T00:00:00,BOS vs. MIL,L,48.0,3.0,4.5,9.8,33.0,9.0,9.8,16.5,49.5,0,0,0,83,9,159,151,80,58,44,76,150,161,1
2018-19,1610612745,HOU,Houston Rockets,0041800224,2019-05-06T00:00:00,HOU vs. GSW,W,48.0,12.0,8.3,8.3,31.5,13.5,8.3,16.5,39.0,0,0,0,1,9,66,105,112,71,113,53,150,132,1
2018-19,1610612744,GSW,Golden State Warriors,0041800224,2019-05-06T00:00:00,GSW @ HOU,L,48.0,13.5,8.3,16.5,39.0,12.0,8.3,8.3,31.5,0,0,0,83,9,46,105,12,26,93,53,43,73,1
2018-19,1610612749,MIL,Milwaukee Bucks,0041800204,2019-05-06T00:00:00,MIL @ BOS,W,48.0,9.0,9.8,16.5,49.5,3.0,4.5,9.8,33.0,0,0,0,1,9,112,74,12,3,3,10,65,95,1
2018-19,1610612743,DEN,Denver Nuggets,0041800234,2019-05-05T00:00:00,DEN @ POR,W,48.0,13.5,15.0,6.8,33.0,6.0,9.8,9.0,31.5,0,0,0,1,9,46,12,133,58,16,76,55,73,1
2018-19,1610612755,PHI,Philadelphia 76ers,0041800214,2019-05-05T00:00:00,PHI vs. TOR,L,48.0,11.3,9.8,7.5,25.5,10.5,11.3,12.8,28.5,0,0,0,83,9,73,74,124,137,64,111,115,48,1
2018-19,1610612761,TOR,Toronto Raptors,0041800214,2019-05-05T00:00:00,TOR @ PHI,W,48.0,10.5,11.3,12.8,28.5,11.3,9.8,7.5,25.5,0,0,0,1,9,90,49,42,104,76,76,35,22,1
2018-19,1610612757,POR,Portland Trail Blazers,0041800234,2019-05-05T00:00:00,POR vs. DEN,L,48.0,6.0,9.8,9.0,31.5,13.5,15.0,6.8,33.0,0,0,0,83,9,145,74,101,71,113,149,28,95,1
2018-19,1610612744,GSW,Golden State Warriors,0041800223,2019-05-04T00:00:00,GSW @ HOU,L,53.0,17.0,8.8,8.2,27.2,6.1,12.2,8.8,35.3,0,0,0,83,5,20,104,123,118,21,124,54,117,1
2018-19,1610612745,HOU,Houston Rockets,0041800223,2019-05-04T00:00:00,HOU vs. GSW,W,53.0,6.1,12.2,8.8,35.3,17.0,8.8,8.2,27.2,0,0,0,1,5,144,41,111,48,145,61,42,47,1
2018-19,1610612743,DEN,Denver Nuggets,0041800233,2019-05-03T00:00:00,DEN @ POR,L,68.0,9.0,10.1,6.9,34.9,15.4,13.2,10.1,30.7,0,0,0,83,1,112,72,132,49,133,133,86,72,1
2018-19,1610612738,BOS,Boston Celtics,0041800203,2019-05-03T00:00:00,BOS vs. MIL,L,48.0,9.0,5.3,12.8,18.0,21.0,6.0,15.8,39.0,0,0,0,83,9,112,144,42,159,160,22,143,132,1
2018-19,1610612757,POR,Portland Trail Blazers,0041800233,2019-05-03T00:00:00,POR vs. DEN,W,68.0,15.4,13.2,10.1,30.7,9.0,10.1,6.9,34.9,0,0,0,1,1,32,32,79,93,44,93,33,116,1
2018-19,1610612749,MIL,Milwaukee Bucks,0041800203,2019-05-03T00:00:00,MIL @ BOS,W,48.0,21.0,6.0,15.8,39.0,9.0,5.3,12.8,18.0,0,0,0,1,9,5,131,16,26,44,16,115,4,1
2018-19,1610612755,PHI,Philadelphia 76ers,0041800213,2019-05-02T00:00:00,PHI vs. TOR,W,48.0,10.5,11.3,9.8,39.0,9.0,2.3,15.0,27.0,0,0,0,1,9,90,49,80,26,44,4,138,29,1
2018-19,1610612761,TOR,Toronto Raptors,0041800213,2019-05-02T00:00:00,TOR @ PHI,L,48.0,9.0,2.3,15.0,27.0,10.5,11.3,9.8,39.0,0,0,0,83,9,112,159,23,119,64,111,65,132,1
2018-19,1610612743,DEN,Denver Nuggets,0041800232,2019-05-01T00:00:00,DEN vs. POR,L,48.0,7.5,15.0,6.0,37.5,1.5,12.8,2.3,31.5,0,0,0,83,9,129,12,138,34,2,125,5,73,1
2018-19,1610612757,POR,Portland Trail Blazers,0041800232,2019-05-01T00:00:00,POR @ DEN,W,48.0,1.5,12.8,2.3,31.5,7.5,15.0,6.0,37.5,0,0,0,1,9,163,33,158,71,31,149,22,126,1
2018-19,1610612749,MIL,Milwaukee Bucks,0041800202,2019-04-30T00:00:00,MIL vs. BOS,W,48.0,12.8,14.3,17.3,25.5,11.3,9.0,8.3,27.0,0,0,0,1,9,54,17,11,137,76,62,43,29,1
2018-19,1610612744,GSW,Golden State Warriors,0041800222,2019-04-30T00:00:00,GSW vs. HOU,W,48.0,18.0,15.0,9.0,31.5,11.3,14.3,10.5,27.0,0,0,0,1,9,11,12,101,71,76,141,88,29,1
2018-19,1610612738,BOS,Boston Celtics,0041800202,2019-04-30T00:00:00,BOS @ MIL,L,48.0,11.3,9.0,8.3,27.0,12.8,14.3,17.3,25.5,0,0,0,83,9,73,90,112,119,100,141,154,22,1
2018-19,1610612745,HOU,Houston Rockets,0041800222,2019-04-30T00:00:00,HOU @ GSW,L,48.0,11.3,14.3,10.5,27.0,18.0,15.0,9.0,31.5,0,0,0,83,9,73,17,69,119,151,149,55,73,1
2018-19,1610612761,TOR,Toronto Raptors,0041800212,2019-04-29T00:00:00,TOR vs. PHI,L,48.0,18.0,6.8,13.5,33.0,4.5,5.3,9.8,28.5,0,0,0,83,9,11,128,34,58,8,16,65,48,1
2018-19,1610612757,POR,Portland Trail Blazers,0041800231,2019-04-29T00:00:00,POR @ DEN,L,48.0,4.5,11.3,5.3,42.0,17.3,9.8,9.0,37.5,0,0,0,83,9,155,49,144,16,146,76,55,126,1
2018-19,1610612755,PHI,Philadelphia 76ers,0041800212,2019-04-29T00:00:00,PHI @ TOR,W,48.0,4.5,5.3,9.8,28.5,18.0,6.8,13.5,33.0,0,0,0,1,9,155,144,80,104,151,35,124,95,1
2018-19,1610612743,DEN,Denver Nuggets,0041800231,2019-04-29T00:00:00,DEN vs. POR,W,48.0,17.3,9.8,9.0,37.5,4.5,11.3,5.3,42.0,0,0,0,1,9,15,74,101,34,8,111,15,147,1
2018-19,1610612749,MIL,Milwaukee Bucks,0041800201,2019-04-28T00:00:00,MIL vs. BOS,L,48.0,6.8,10.5,18.8,19.5,6.8,2.3,9.8,28.5,0,0,0,83,9,135,56,6,155,22,4,65,48,1
2018-19,1610612745,HOU,Houston Rockets,0041800221,2019-04-28T00:00:00,HOU @ GSW,L,48.0,15.0,3.0,9.8,22.5,7.5,10.5,9.8,31.5,0,0,0,83,9,33,157,80,150,31,95,65,73,1
2018-19,1610612744,GSW,Golden State Warriors,0041800221,2019-04-28T00:00:00,GSW vs. HOU,W,48.0,7.5,10.5,9.8,31.5,15.0,3.0,9.8,22.5,0,0,0,1,9,129,56,80,71,125,7,65,14,1
2018-19,1610612738,BOS,Boston Celtics,0041800201,2019-04-28T00:00:00,BOS @ MIL,W,48.0,6.8,2.3,9.8,28.5,6.8,10.5,18.8,19.5,0,0,0,1,9,135,159,80,104,22,95,158,7,1
2018-19,1610612743,DEN,Denver Nuggets,0041800157,2019-04-27T00:00:00,DEN vs. SAS,W,48.0,0.8,12.8,4.5,42.0,3.0,6.0,4.5,33.0,0,0,0,1,9,164,33,151,16,3,22,9,95,1
2018-19,1610612761,TOR,Toronto Raptors,0041800211,2019-04-27T00:00:00,TOR vs. PHI,W,48.0,16.5,1.5,15.8,31.5,11.3,10.5,9.8,30.0,0,0,0,1,9,21,162,16,71,76,95,65,64,1
2018-19,1610612755,PHI,Philadelphia 76ers,0041800211,2019-04-27T00:00:00,PHI @ TOR,L,48.0,11.3,10.5,9.8,30.0,16.5,1.5,15.8,31.5,0,0,0,83,9,73,56,80,94,141,2,143,73,1
2018-19,1610612759,SAS,San Antonio Spurs,0041800157,2019-04-27T00:00:00,SAS @ DEN,L,48.0,3.0,6.0,4.5,33.0,0.8,12.8,4.5,42.0,0,0,0,83,9,159,131,151,58,1,125,9,147,1
2018-19,1610612744,GSW,Golden State Warriors,0041800146,2019-04-26T00:00:00,GSW @ LAC,W,48.0,17.3,7.5,8.3,46.5,6.8,11.3,12.8,31.5,0,0,0,1,9,15,113,112,5,22,111,115,73,1
2018-19,1610612746,LAC,LA Clippers,0041800146,2019-04-26T00:00:00,LAC vs. GSW,L,48.0,6.8,11.3,12.8,31.5,17.3,7.5,8.3,46.5,0,0,0,83,9,135,49,42,71,146,38,43,155,1
2018-19,1610612759,SAS,San Antonio Spurs,0041800156,2019-04-25T00:00:00,SAS vs. DEN,W,48.0,3.0,9.8,9.0,27.0,9.0,21.0,9.0,54.0,0,0,0,1,9,159,74,101,119,44,164,55,164,1
2018-19,1610612743,DEN,Denver Nuggets,0041800156,2019-04-25T00:00:00,DEN @ SAS,L,48.0,9.0,21.0,9.0,54.0,3.0,9.8,9.0,27.0,0,0,0,83,9,112,1,101,1,3,76,55,29,1
2018-19,1610612762,UTA,Utah Jazz,0041800175,2019-04-24T00:00:00,UTA @ HOU,L,48.0,16.5,6.0,6.8,36.0,12.8,9.8,4.5,31.5,0,0,0,83,9,21,131,133,40,100,76,9,73,1
2018-19,1610612744,GSW,Golden State Warriors,0041800145,2019-04-24T00:00:00,GSW vs. LAC,L,48.0,12.8,7.5,15.0,28.5,9.8,10.5,10.5,40.5,0,0,0,83,9,54,113,23,104,54,95,88,140,1
2018-19,1610612745,HOU,Houston Rockets,0041800175,2019-04-24T00:00:00,HOU vs. UTA,W,48.0,12.8,9.8,4.5,31.5,16.5,6.0,6.8,36.0,0,0,0,1,9,54,74,151,71,141,22,28,118,1
2018-19,1610612746,LAC,LA Clippers,0041800145,2019-04-24T00:00:00,LAC @ GSW,W,48.0,9.8,10.5,10.5,40.5,12.8,7.5,15.0,28.5,0,0,0,1,9,103,56,69,20,100,38,138,48,1
2018-19,1610612751,BKN,Brooklyn Nets,0041800125,2019-04-23T00:00:00,BKN @ PHI,L,48.0,11.3,3.0,10.5,33.0,12.0,14.3,12.8,51.0,0,0,0,83,9,73,157,69,58,93,141,115,163,1
2018-19,1610612760,OKC,Oklahoma City Thunder,0041800165,2019-04-23T00:00:00,OKC @ POR,L,48.0,10.5,9.0,12.0,36.0,17.3,14.3,6.8,40.5,0,0,0,83,9,90,90,51,40,146,141,28,140,1
2018-19,1610612761,TOR,Toronto Raptors,0041800115,2019-04-23T00:00:00,TOR vs. ORL,W,48.0,11.3,6.0,9.8,37.5,15.8,1.5,14.3,27.0,0,0,0,1,9,73,131,80,34,134,2,132,29,1
2018-19,1610612753,ORL,Orlando Magic,0041800115,2019-04-23T00:00:00,ORL @ TOR,L,48.0,15.8,1.5,14.3,27.0,11.3,6.0,9.8,37.5,0,0,0,83,9,25,162,28,119,76,22,65,126,1
2018-19,1610612757,POR,Portland Trail Blazers,0041800165,2019-04-23T00:00:00,POR vs. OKC,W,48.0,17.3,14.3,6.8,40.5,10.5,9.0,12.0,36.0,0,0,0,1,9,15,17,133,20,64,62,107,118,1
2018-19,1610612759,SAS,San Antonio Spurs,0041800155,2019-04-23T00:00:00,SAS @ DEN,L,48.0,8.3,12.8,6.0,30.0,6.8,6.0,12.8,28.5,0,0,0,83,9,123,33,138,94,22,22,115,48,1
2018-19,1610612743,DEN,Denver Nuggets,0041800155,2019-04-23T00:00:00,DEN vs. SAS,W,48.0,6.8,6.0,12.8,28.5,8.3,12.8,6.0,30.0,0,0,0,1,9,135,131,42,104,37,125,22,64,1
2018-19,1610612755,PHI,Philadelphia 76ers,0041800125,2019-04-23T00:00:00,PHI vs. BKN,W,48.0,12.0,14.3,12.8,51.0,11.3,3.0,10.5,33.0,0,0,0,1,9,66,17,42,2,76,7,88,95,1
2018-19,1610612765,DET,Detroit Pistons,0041800104,2019-04-22T00:00:00,DET vs. MIL,L,48.0,15.8,9.8,11.3,31.5,9.8,8.3,13.5,46.5,0,0,0,83,9,25,74,59,71,54,53,124,155,1
2018-19,1610612745,HOU,Houston Rockets,0041800174,2019-04-22T00:00:00,HOU @ UTA,L,48.0,12.8,2.3,8.3,16.5,15.8,12.8,8.3,39.0,0,0,0,83,9,54,159,112,162,134,125,43,132,1
2018-19,1610612762,UTA,Utah Jazz,0041800174,2019-04-22T00:00:00,UTA vs. HOU,W,48.0,15.8,12.8,8.3,39.0,12.8,2.3,8.3,16.5,0,0,0,1,9,25,33,112,26,100,4,43,1,1
2018-19,1610612749,MIL,Milwaukee Bucks,0041800104,2019-04-22T00:00:00,MIL @ DET,W,48.0,9.8,8.3,13.5,46.5,15.8,9.8,11.3,31.5,0,0,0,1,9,103,105,34,5,134,76,98,73,1
2018-19,1610612761,TOR,Toronto Raptors,0041800114,2019-04-21T00:00:00,TOR @ ORL,W,48.0,15.8,8.3,9.8,37.5,14.3,5.3,9.8,27.0,0,0,0,1,9,25,105,80,34,120,16,65,29,1
2018-19,1610612757,POR,Portland Trail Blazers,0041800164,2019-04-21T00:00:00,POR @ OKC,W,48.0,10.5,13.5,15.0,27.0,11.3,7.5,12.8,16.5,0,0,0,1,9,90,25,23,119,76,38,115,1,1
2018-19,1610612754,IND,Indiana Pacers,0041800134,2019-04-21T00:00:00,IND vs. BOS,L,48.0,11.3,9.8,16.5,31.5,12.0,6.0,13.5,25.5,0,0,0,83,9,73,74,12,71,93,22,124,22,1
2018-19,1610612746,LAC,LA Clippers,0041800144,2019-04-21T00:00:00,LAC vs. GSW,L,48.0,13.5,6.0,15.8,27.0,8.3,14.3,9.8,31.5,0,0,0,83,9,46,131,16,119,37,141,65,73,1
2018-19,1610612760,OKC,Oklahoma City Thunder,0041800164,2019-04-21T00:00:00,OKC vs. POR,L,48.0,11.3,7.5,12.8,16.5,10.5,13.5,15.0,27.0,0,0,0,83,9,73,113,42,162,64,134,138,29,1
2018-19,1610612738,BOS,Boston Celtics,0041800134,2019-04-21T00:00:00,BOS @ IND,W,48.0,12.0,6.0,13.5,25.5,11.3,9.8,16.5,31.5,0,0,0,1,9,66,131,34,137,76,76,150,73,1
2018-19,1610612744,GSW,Golden State Warriors,0041800144,2019-04-21T00:00:00,GSW @ LAC,W,48.0,8.3,14.3,9.8,31.5,13.5,6.0,15.8,27.0,0,0,0,1,9,123,17,80,71,113,22,143,29,1
2018-19,1610612753,ORL,Orlando Magic,0041800114,2019-04-21T00:00:00,ORL vs. TOR,L,48.0,14.3,5.3,9.8,27.0,15.8,8.3,9.8,37.5,0,0,0,83,9,41,144,80,119,134,53,65,126,1
2018-19,1610612759,SAS,San Antonio Spurs,0041800154,2019-04-20T00:00:00,SAS vs. DEN,L,48.0,8.3,5.3,9.0,45.0,9.0,12.0,11.3,30.0,0,0,0,83,9,123,144,101,11,44,117,98,64,1
2018-19,1610612751,BKN,Brooklyn Nets,0041800124,2019-04-20T00:00:00,BKN vs. PHI,L,48.0,20.3,10.5,10.5,33.0,10.5,9.0,6.8,46.5,0,0,0,83,9,6,56,69,58,64,62,28,155,1
