group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,team
Players,1629638,Nickeil Alexander-Walker,Nickeil,1610612750,MIN,25.0,26,16,10,0.615,1.6,117.0,97.0,97.0,128.7,120.7,120.7,-11.7,-23.7,-23.7,0.04,0.25,5.9,0.048,0.0,0.024,23.5,24.0,0.778,0.859,0.144,0.176,97.69,110.83,92.36,110.83,0.073,99,5,9,0.2,0.3,0.556,111,56,303,116,370,169,305,305,395,380,380,307,370,370,289,225,291,167,355,367,434,434,37,27,214,174,277,101,101,246,175,198,291,340,81,MIN
Players,203497,Rudy Gobert,Rudy,1610612750,MIN,32.0,30,17,13,0.567,4.2,107.1,104.9,104.9,113.8,110.9,110.9,-6.7,-6.0,-6.0,0.038,0.6,8.1,0.064,0.26,0.161,13.5,14.9,0.625,0.684,0.119,0.115,92.49,94.66,78.88,94.66,0.099,245,5,8,0.2,0.3,0.625,60,44,365,150,35,253,235,235,271,279,279,270,263,263,293,202,269,127,27,51,375,396,85,82,285,314,392,407,407,178,175,211,298,368,52,MIN
Players,203937,Kyle Anderson,Kyle,1610612750,MIN,30.0,30,18,12,0.6,2.2,116.5,104.7,104.7,129.9,119.2,119.2,-13.4,-14.5,-14.5,0.156,1.4,33.3,0.05,0.085,0.067,23.8,24.1,0.143,0.228,0.085,0.096,99.18,109.16,90.96,109.16,0.0,148,1,7,0.0,0.2,0.143,60,28,337,121,310,173,238,238,403,369,369,316,323,323,125,126,43,157,264,250,435,435,352,359,354,349,234,116,116,357,290,220,354,382,351,MIN
Players,201144,Mike Conley,Mike,1610612750,MIN,36.0,30,18,12,0.6,3.7,107.7,103.9,103.9,115.4,113.2,113.2,-7.7,-9.3,-9.3,0.197,3.0,25.5,0.018,0.103,0.059,8.5,8.4,0.517,0.553,0.132,0.146,95.38,98.08,81.74,98.08,0.08,229,12,29,0.4,1.0,0.414,60,28,337,121,77,244,246,246,290,302,302,283,288,288,102,43,77,264,226,278,294,293,156,187,251,234,335,335,335,220,86,84,160,156,212,MIN
Players,1630183,Jaden McDaniels,Jaden,1610612750,MIN,23.0,29,15,14,0.517,3.9,99.8,97.4,97.4,114.9,113.3,113.3,-15.2,-15.9,-15.9,0.065,1.0,11.4,0.034,0.053,0.043,11.4,11.3,0.481,0.476,0.117,0.128,93.61,95.41,79.51,95.41,-0.011,230,10,26,0.3,0.9,0.385,72,69,381,194,47,315,300,300,281,305,305,330,334,334,260,144,228,213,328,325,350,348,219,282,292,283,380,392,392,411,111,101,182,168,242,MIN
Players,1626157,Karl-Anthony Towns,Karl-Anthony,1610612750,MIN,28.0,27,15,12,0.556,3.6,103.4,103.0,103.0,123.1,113.0,113.0,-19.8,-10.0,-10.0,0.239,2.75,15.5,0.052,0.195,0.12,5.6,5.6,0.459,0.531,0.265,0.281,91.6,95.62,79.68,95.62,0.136,198,19,49,0.7,1.8,0.388,102,69,337,157,84,279,252,252,359,301,301,346,295,295,70,60,175,153,76,97,244,242,235,205,63,63,406,387,387,105,46,38,65,47,241,MIN
Players,1630568,Luka Garza,Luka,1610612750,MIN,25.0,1,0,1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.86,342.86,285.71,342.86,0.0,1,0,0,0.0,0.0,0.0,420,422,29,422,450,439,439,439,1,1,1,213,206,206,308,228,308,298,355,379,1,1,355,367,412,413,14,22,22,357,355,399,355,399,355,MIN
Players,1630162,Anthony Edwards,Anthony,1610612750,MIN,22.0,32,18,14,0.563,4.0,102.9,100.8,100.8,123.1,118.6,118.6,-20.2,-17.8,-17.8,0.347,1.42,13.7,0.008,0.144,0.071,9.7,9.9,0.475,0.529,0.369,0.385,93.37,96.15,80.12,96.15,0.152,254,34,79,1.1,2.5,0.43,43,28,381,153,46,283,268,268,360,364,364,350,345,345,20,125,202,294,136,231,317,321,223,209,11,13,387,377,377,82,11,9,19,13,193,MIN
Players,1628420,Monté Morris,Monté,1610612750,MIN,29.0,3,1,2,0.333,0.9,58.1,40.0,40.0,183.3,183.3,183.3,-125.2,-143.3,-143.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.96,99.0,82.5,99.0,0.0,5,0,0,0.0,0.0,0.0,364,359,98,353,418,423,430,430,460,462,462,456,460,460,308,228,308,298,355,379,1,1,355,367,412,413,441,310,310,357,355,399,355,399,355,MIN
Players,1629162,Jordan McLaughlin,Jordan,1610612750,MIN,28.0,3,2,1,0.667,0.9,100.0,83.3,83.3,90.1,80.0,80.0,9.9,3.3,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.17,98.08,81.73,98.08,0.0,6,0,0,0.0,0.0,0.0,364,315,29,70,416,311,376,376,69,52,52,143,184,184,308,228,308,298,355,379,1,1,355,367,412,413,446,336,336,357,355,399,355,399,355,MIN
Players,1629675,Naz Reid,Naz,1610612750,MIN,24.0,17,10,7,0.588,2.1,96.8,92.6,92.6,127.0,123.1,123.1,-30.2,-30.4,-30.4,0.2,0.0,12.5,0.029,0.105,0.068,0.0,0.0,0.607,0.607,0.177,0.197,87.51,90.87,75.73,90.87,0.169,68,7,14,0.4,0.8,0.5,187,153,243,135,330,333,330,330,388,396,396,379,388,388,93,228,207,232,218,242,1,1,98,132,154,138,430,446,446,62,152,161,156,185,103,MIN
