season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end
2016-17,1610612738,BOS,Boston Celtics,41600205,2017-05-10T00:00:00,BOS vs. WAS,W,49.5,23.7,14.4,19.6,47.4,12.4,19.6,14.4,47.4,0,0,0,1,7,18,63,32,55,44,143,97,103,1,2016,2017
2016-17,1610612764,WAS,Washington Wizards,41600205,2017-05-10T00:00:00,WAS @ BOS,L,49.5,12.4,19.6,14.4,47.4,23.7,14.4,19.6,47.4,0,0,0,80,7,115,17,62,55,141,96,126,103,1,2016,2017
2016-17,1610612759,SAS,San Antonio Spurs,41600235,2017-05-09T00:00:00,SAS vs. HOU,W,53.5,18.2,19.2,14.1,56.6,12.1,16.2,21.2,42.4,0,0,0,1,1,62,19,64,18,40,117,136,64,1,2016,2017
2016-17,1610612745,HOU,Houston Rockets,41600235,2017-05-09T00:00:00,HOU @ SAS,L,54.1,12.2,16.3,21.4,42.9,18.4,19.4,14.3,57.1,0,0,0,80,1,118,42,21,90,100,141,93,141,1,2016,2017
2016-17,1610612744,GSW,Golden State Warriors,41600224,2017-05-08T00:00:00,GSW @ UTA,W,48.0,14.0,11.0,19.0,40.0,15.0,11.0,4.0,46.0,0,0,0,1,7,102,99,37,113,62,59,11,88,1,2016,2017
2016-17,1610612762,UTA,Utah Jazz,41600224,2017-05-08T00:00:00,UTA vs. GSW,L,48.0,15.0,11.0,4.0,46.0,14.0,11.0,19.0,40.0,0,0,0,80,7,97,99,148,69,57,59,121,43,1,2016,2017
2016-17,1610612764,WAS,Washington Wizards,41600204,2017-05-07T00:00:00,WAS vs. BOS,W,47.5,33.7,21.8,24.8,55.4,20.8,9.9,11.9,37.6,0,0,0,1,7,1,10,13,20,117,51,70,31,1,2016,2017
2016-17,1610612739,CLE,Cleveland Cavaliers,41600214,2017-05-07T00:00:00,CLE @ TOR,W,51.6,16.1,6.5,17.2,34.4,9.7,11.8,0.0,38.7,0,0,0,1,7,85,139,47,141,22,72,1,36,1,2016,2017
2016-17,1610612759,SAS,San Antonio Spurs,41600234,2017-05-07T00:00:00,SAS @ HOU,L,50.0,12.5,13.5,18.8,64.6,17.7,18.8,15.6,54.2,0,0,0,80,7,114,68,39,3,89,134,103,134,1,2016,2017
2016-17,1610612738,BOS,Boston Celtics,41600204,2017-05-07T00:00:00,BOS @ WAS,L,47.5,20.8,9.9,11.9,37.6,33.7,21.8,24.8,55.4,0,0,0,80,7,39,109,88,129,158,149,146,137,1,2016,2017
2016-17,1610612761,TOR,Toronto Raptors,41600214,2017-05-07T00:00:00,TOR vs. CLE,L,52.2,9.8,12.0,0.0,39.1,16.3,6.5,17.4,34.8,0,0,0,80,7,137,83,157,120,76,20,112,19,1,2016,2017
2016-17,1610612745,HOU,Houston Rockets,41600234,2017-05-07T00:00:00,HOU vs. SAS,W,49.0,17.3,18.4,15.3,53.1,12.2,13.3,18.4,63.3,0,0,0,1,7,75,25,56,31,41,88,117,154,1,2016,2017
2016-17,1610612762,UTA,Utah Jazz,41600223,2017-05-06T00:00:00,UTA vs. GSW,L,51.6,4.3,4.3,5.4,40.9,12.9,12.9,7.5,36.6,0,0,0,80,7,152,148,136,104,48,84,38,24,1,2016,2017
2016-17,1610612744,GSW,Golden State Warriors,41600223,2017-05-06T00:00:00,GSW @ UTA,W,51.1,12.8,12.8,7.4,36.2,4.3,4.3,5.3,40.4,0,0,0,1,7,112,75,121,135,6,10,22,49,1,2016,2017
2016-17,1610612759,SAS,San Antonio Spurs,41600233,2017-05-05T00:00:00,SAS @ HOU,W,50.0,19.8,11.5,9.4,41.7,26.0,18.8,9.4,39.6,0,0,0,1,7,46,91,108,99,151,134,49,42,1,2016,2017
2016-17,1610612761,TOR,Toronto Raptors,41600213,2017-05-05T00:00:00,TOR vs. CLE,L,50.5,11.6,4.2,6.3,52.6,3.2,15.8,5.3,40.0,0,0,0,80,7,123,151,131,33,2,107,21,43,1,2016,2017
2016-17,1610612739,CLE,Cleveland Cavaliers,41600213,2017-05-05T00:00:00,CLE @ TOR,W,50.0,3.1,15.6,5.2,39.6,11.5,4.2,6.3,52.1,0,0,0,1,7,157,51,138,116,35,7,27,125,1,2016,2017
2016-17,1610612745,HOU,Houston Rockets,41600233,2017-05-05T00:00:00,HOU vs. SAS,L,50.0,26.0,18.8,9.4,39.6,19.8,11.5,9.4,41.7,0,0,0,80,7,8,24,108,116,113,68,49,58,1,2016,2017
2016-17,1610612764,WAS,Washington Wizards,41600203,2017-05-04T00:00:00,WAS vs. BOS,W,50.0,17.7,17.7,14.6,58.3,12.5,16.7,6.3,29.2,0,0,0,1,7,72,29,60,13,45,120,27,6,1,2016,2017
2016-17,1610612744,GSW,Golden State Warriors,41600222,2017-05-04T00:00:00,GSW vs. UTA,W,47.1,23.5,14.7,18.6,41.2,21.6,5.9,17.6,41.2,0,0,0,1,7,19,59,40,102,125,18,114,56,1,2016,2017
2016-17,1610612762,UTA,Utah Jazz,41600222,2017-05-04T00:00:00,UTA @ GSW,L,46.6,21.4,5.8,17.5,40.8,23.3,14.6,18.4,40.8,0,0,0,80,7,35,141,45,107,137,97,119,52,1,2016,2017
2016-17,1610612738,BOS,Boston Celtics,41600203,2017-05-04T00:00:00,BOS @ WAS,L,49.5,12.4,16.5,6.2,28.9,17.5,17.5,14.4,57.7,0,0,0,80,7,115,40,132,153,84,127,97,144,1,2016,2017
2016-17,1610612761,TOR,Toronto Raptors,41600212,2017-05-03T00:00:00,TOR @ CLE,L,49.0,14.3,15.3,13.3,51.0,14.3,11.2,16.3,32.7,0,0,0,80,7,99,54,72,38,59,63,109,15,1,2016,2017
2016-17,1610612745,HOU,Houston Rockets,41600232,2017-05-03T00:00:00,HOU @ SAS,L,53.3,7.8,17.8,14.4,48.9,17.8,21.1,22.2,60.0,0,0,0,80,7,144,28,61,47,91,148,142,149,1,2016,2017
2016-17,1610612759,SAS,San Antonio Spurs,41600232,2017-05-03T00:00:00,SAS vs. HOU,W,53.9,18.0,21.3,22.5,60.7,7.9,18.0,14.6,49.4,0,0,0,1,7,65,11,17,10,15,130,99,114,1,2016,2017
2016-17,1610612739,CLE,Cleveland Cavaliers,41600212,2017-05-03T00:00:00,CLE vs. TOR,W,48.5,14.1,11.1,16.2,32.3,14.1,15.2,13.1,50.5,0,0,0,1,7,101,96,50,145,58,102,84,117,1,2016,2017
2016-17,1610612738,BOS,Boston Celtics,41600202,2017-05-02T00:00:00,BOS vs. WAS,W,49.5,17.8,19.6,19.6,46.7,22.4,15.9,15.9,41.1,0,0,0,1,1,71,16,31,59,133,110,105,55,1,2016,2017
2016-17,1610612744,GSW,Golden State Warriors,41600221,2017-05-02T00:00:00,GSW vs. UTA,W,52.2,21.7,6.5,31.5,47.8,4.3,15.2,6.5,50.0,0,0,0,1,7,33,138,2,52,8,104,35,115,1,2016,2017
2016-17,1610612762,UTA,Utah Jazz,41600221,2017-05-02T00:00:00,UTA @ GSW,L,52.2,4.3,15.2,6.5,50.0,21.7,6.5,31.5,47.8,0,0,0,80,7,151,55,124,44,127,20,157,106,1,2016,2017
2016-17,1610612764,WAS,Washington Wizards,41600202,2017-05-02T00:00:00,WAS @ BOS,L,49.1,22.2,15.7,15.7,40.7,17.6,19.4,19.4,46.3,0,0,0,80,1,28,50,55,108,87,142,125,92,1,2016,2017
2016-17,1610612759,SAS,San Antonio Spurs,41600231,2017-05-01T00:00:00,SAS vs. HOU,L,45.3,16.0,11.3,20.8,30.2,17.9,9.4,25.5,34.0,0,0,0,80,7,87,93,26,149,94,43,150,18,1,2016,2017
2016-17,1610612745,HOU,Houston Rockets,41600231,2017-05-01T00:00:00,HOU @ SAS,W,46.2,18.3,9.6,26.0,34.6,16.3,11.5,21.2,30.8,0,0,0,1,7,60,114,9,140,79,70,135,11,1,2016,2017
2016-17,1610612761,TOR,Toronto Raptors,41600211,2017-05-01T00:00:00,TOR @ CLE,L,48.0,13.0,9.0,16.0,44.0,18.0,7.0,20.0,36.0,0,0,0,80,7,109,120,52,83,96,24,129,23,1,2016,2017
2016-17,1610612739,CLE,Cleveland Cavaliers,41600211,2017-05-01T00:00:00,CLE vs. TOR,W,47.5,17.8,6.9,19.8,35.6,12.9,8.9,15.8,43.6,0,0,0,1,7,69,135,30,136,47,39,104,74,1,2016,2017
2016-17,1610612762,UTA,Utah Jazz,41600177,2017-04-30T00:00:00,UTA @ LAC,W,52.2,15.2,13.0,14.1,60.9,13.0,9.8,13.0,50.0,0,0,0,1,7,92,73,67,9,50,47,81,115,1,2016,2017
2016-17,1610612764,WAS,Washington Wizards,41600201,2017-04-30T00:00:00,WAS @ BOS,L,51.6,10.8,22.6,9.7,58.1,18.3,23.7,14.0,40.9,0,0,0,80,7,130,8,102,14,98,153,90,54,1,2016,2017
2016-17,1610612746,LAC,LA Clippers,41600177,2017-04-30T00:00:00,LAC vs. UTA,L,52.7,13.2,9.9,13.2,50.5,15.4,13.2,14.3,61.5,0,0,0,80,7,108,110,74,41,67,87,93,151,1,2016,2017
2016-17,1610612738,BOS,Boston Celtics,41600201,2017-04-30T00:00:00,BOS vs. WAS,W,51.6,18.3,23.7,14.0,40.9,10.8,22.6,9.7,58.1,0,0,0,1,7,59,6,68,104,28,151,56,145,1,2016,2017
2016-17,1610612741,CHI,Chicago Bulls,41600106,2017-04-28T00:00:00,CHI vs. BOS,L,51.6,14.0,14.0,5.4,43.0,14.0,3.2,6.5,43.0,0,0,0,80,7,103,65,136,88,55,3,33,69,1,2016,2017
2016-17,1610612738,BOS,Boston Celtics,41600106,2017-04-28T00:00:00,BOS @ CHI,W,51.6,14.0,3.2,6.5,43.0,14.0,14.0,5.4,43.0,0,0,0,1,7,103,156,126,88,55,93,23,69,1,2016,2017
2016-17,1610612764,WAS,Washington Wizards,41600136,2017-04-28T00:00:00,WAS @ ATL,W,50.0,28.1,6.3,29.2,39.6,17.7,11.5,11.5,47.9,0,0,0,1,7,7,140,4,116,89,68,66,108,1,2016,2017
2016-17,1610612746,LAC,LA Clippers,41600176,2017-04-28T00:00:00,LAC @ UTA,W,53.9,10.1,16.9,4.5,40.4,25.8,18.0,2.2,47.2,0,0,0,1,7,135,37,141,111,150,130,6,100,1,2016,2017
2016-17,1610612737,ATL,Atlanta Hawks,41600136,2017-04-28T00:00:00,ATL vs. WAS,L,50.5,17.9,11.6,11.6,48.4,28.4,6.3,29.5,40.0,0,0,0,80,7,66,89,91,49,152,19,155,43,1,2016,2017
2016-17,1610612762,UTA,Utah Jazz,41600176,2017-04-28T00:00:00,UTA vs. LAC,L,52.7,25.3,17.6,2.2,46.2,9.9,16.5,4.4,39.6,0,0,0,80,7,11,31,153,67,23,118,18,40,1,2016,2017
2016-17,1610612763,MEM,Memphis Grizzlies,41600156,2017-04-27T00:00:00,MEM vs. SAS,L,57.1,21.4,10.7,13.1,45.2,15.5,20.2,2.4,40.5,0,0,0,80,7,34,104,76,77,68,146,7,50,1,2016,2017
2016-17,1610612759,SAS,San Antonio Spurs,41600156,2017-04-27T00:00:00,SAS @ MEM,W,57.1,15.5,20.2,2.4,40.5,21.4,10.7,13.1,45.2,0,0,0,1,7,89,14,152,109,123,56,83,83,1,2016,2017
2016-17,1610612749,MIL,Milwaukee Bucks,41600126,2017-04-27T00:00:00,MIL vs. TOR,L,56.5,22.4,11.8,9.4,51.8,17.6,18.8,9.4,51.8,0,0,0,80,7,27,88,106,36,88,136,51,123,1,2016,2017
2016-17,1610612761,TOR,Toronto Raptors,41600126,2017-04-27T00:00:00,TOR @ MIL,W,56.5,17.6,18.8,9.4,51.8,22.4,11.8,9.4,51.8,0,0,0,1,7,73,23,106,36,131,71,51,123,1,2016,2017
2016-17,1610612737,ATL,Atlanta Hawks,41600135,2017-04-26T00:00:00,ATL @ WAS,L,51.6,9.7,20.4,12.9,38.7,10.8,12.9,21.5,43.0,0,0,0,80,7,138,12,80,124,28,84,139,69,1,2016,2017
2016-17,1610612738,BOS,Boston Celtics,41600105,2017-04-26T00:00:00,BOS vs. CHI,W,50.5,24.2,15.8,12.6,58.9,4.2,4.2,4.2,44.2,0,0,0,1,7,14,48,83,12,5,8,15,78,1,2016,2017
2016-17,1610612741,CHI,Chicago Bulls,41600105,2017-04-26T00:00:00,CHI @ BOS,L,51.1,4.3,4.3,4.3,44.7,24.5,16.0,12.8,59.6,0,0,0,80,7,153,150,143,78,145,111,78,148,1,2016,2017
2016-17,1610612764,WAS,Washington Wizards,41600135,2017-04-26T00:00:00,WAS vs. ATL,W,51.1,10.6,12.8,21.3,42.6,9.6,20.2,12.8,38.3,0,0,0,1,7,131,75,23,95,19,145,78,34,1,2016,2017
2016-17,1610612762,UTA,Utah Jazz,41600175,2017-04-25T00:00:00,UTA @ LAC,W,52.2,16.3,12.0,15.2,37.0,19.6,4.3,12.0,30.4,0,0,0,1,7,82,83,57,132,110,11,71,10,1,2016,2017
2016-17,1610612759,SAS,San Antonio Spurs,41600155,2017-04-25T00:00:00,SAS vs. MEM,W,57.8,20.5,24.1,13.3,57.8,13.3,12.0,8.4,53.0,0,0,0,1,7,42,5,73,15,52,76,42,127,1,2016,2017
2016-17,1610612763,MEM,Memphis Grizzlies,41600155,2017-04-25T00:00:00,MEM @ SAS,L,59.3,13.6,12.3,8.6,54.3,21.0,24.7,13.6,59.3,0,0,0,80,7,106,78,116,25,120,156,88,147,1,2016,2017
2016-17,1610612745,HOU,Houston Rockets,41600165,2017-04-25T00:00:00,HOU vs. OKC,W,48.5,15.2,15.2,3.0,50.5,17.2,13.1,3.0,38.4,0,0,0,1,7,94,56,150,43,82,86,8,35,1,2016,2017
2016-17,1610612760,OKC,Oklahoma City Thunder,41600165,2017-04-25T00:00:00,OKC @ HOU,L,48.5,17.2,13.1,3.0,38.4,15.2,15.2,3.0,50.5,0,0,0,80,7,77,72,150,125,65,102,8,117,1,2016,2017
2016-17,1610612746,LAC,LA Clippers,41600175,2017-04-25T00:00:00,LAC vs. UTA,L,51.6,19.4,4.3,11.8,30.1,16.1,11.8,15.1,36.6,0,0,0,80,7,50,148,89,150,73,72,102,24,1,2016,2017
2016-17,1610612744,GSW,Golden State Warriors,41600144,2017-04-24T00:00:00,GSW @ POR,W,47.5,13.9,4.0,13.9,37.6,5.0,11.9,4.0,27.7,0,0,0,1,7,105,155,70,129,10,74,10,4,1,2016,2017
2016-17,1610612737,ATL,Atlanta Hawks,41600134,2017-04-24T00:00:00,ATL vs. WAS,W,48.5,16.2,17.2,14.1,44.4,15.2,19.2,12.1,30.3,0,0,0,1,7,84,35,64,81,65,139,73,9,1,2016,2017
2016-17,1610612757,POR,Portland Trail Blazers,41600144,2017-04-24T00:00:00,POR vs. GSW,L,47.5,5.0,11.9,4.0,27.7,13.9,4.0,13.9,37.6,0,0,0,80,7,149,87,149,155,54,4,89,31,1,2016,2017
2016-17,1610612761,TOR,Toronto Raptors,41600125,2017-04-24T00:00:00,TOR vs. MIL,W,52.2,30.4,9.8,16.3,43.5,23.9,0.0,12.0,47.8,0,0,0,1,7,3,112,49,85,143,1,71,106,1,2016,2017
2016-17,1610612764,WAS,Washington Wizards,41600134,2017-04-24T00:00:00,WAS @ ATL,L,48.5,15.2,19.2,12.1,30.3,16.2,17.2,14.1,44.4,0,0,0,80,7,94,19,86,148,75,125,92,79,1,2016,2017
2016-17,1610612749,MIL,Milwaukee Bucks,41600125,2017-04-24T00:00:00,MIL @ TOR,L,52.2,23.9,0.0,12.0,47.8,30.4,9.8,16.3,43.5,0,0,0,80,7,17,158,87,52,156,47,108,73,1,2016,2017
2016-17,1610612760,OKC,Oklahoma City Thunder,41600164,2017-04-23T00:00:00,OKC vs. HOU,L,46.6,23.3,16.5,20.4,54.4,16.5,24.3,12.6,46.6,0,0,0,80,7,22,39,28,24,80,155,75,97,1,2016,2017
2016-17,1610612754,IND,Indiana Pacers,41600114,2017-04-23T00:00:00,IND vs. CLE,L,50.0,7.3,11.5,4.2,47.9,8.3,16.7,5.2,45.8,0,0,0,80,7,145,91,145,51,17,120,20,85,1,2016,2017
2016-17,1610612745,HOU,Houston Rockets,41600164,2017-04-23T00:00:00,HOU @ OKC,W,46.6,16.5,24.3,12.6,46.6,23.3,16.5,20.4,54.4,0,0,0,1,7,79,3,84,61,137,119,131,135,1,2016,2017
2016-17,1610612738,BOS,Boston Celtics,41600104,2017-04-23T00:00:00,BOS @ CHI,W,53.3,17.8,18.9,18.9,53.3,11.1,11.1,10.0,53.3,0,0,0,1,7,70,22,38,30,31,61,59,130,1,2016,2017
2016-17,1610612739,CLE,Cleveland Cavaliers,41600114,2017-04-23T00:00:00,CLE @ IND,W,49.5,8.2,16.5,5.2,45.4,7.2,11.3,4.1,47.4,0,0,0,1,7,142,40,139,76,14,66,13,103,1,2016,2017
2016-17,1610612741,CHI,Chicago Bulls,41600104,2017-04-23T00:00:00,CHI vs. BOS,L,53.9,11.2,11.2,10.1,53.9,18.0,19.1,19.1,53.9,0,0,0,80,7,125,94,100,27,95,137,122,131,1,2016,2017
2016-17,1610612746,LAC,LA Clippers,41600174,2017-04-23T00:00:00,LAC @ UTA,L,52.7,4.4,9.9,1.1,39.6,18.7,14.3,7.7,63.7,0,0,0,80,7,150,110,156,119,103,95,39,156,1,2016,2017
2016-17,1610612762,UTA,Utah Jazz,41600174,2017-04-23T00:00:00,UTA vs. LAC,W,52.7,18.7,14.3,7.7,63.7,4.4,9.9,1.1,39.6,0,0,0,1,7,57,64,119,4,9,49,3,40,1,2016,2017
2016-17,1610612764,WAS,Washington Wizards,41600133,2017-04-22T00:00:00,WAS @ ATL,L,45.7,11.4,4.8,21.9,32.4,18.1,8.6,8.6,57.1,0,0,0,80,7,124,147,19,144,97,35,43,141,1,2016,2017
2016-17,1610612737,ATL,Atlanta Hawks,41600133,2017-04-22T00:00:00,ATL vs. WAS,W,46.2,18.3,8.7,8.7,57.7,11.5,4.8,22.1,32.7,0,0,0,1,7,60,123,114,17,36,12,141,16,1,2016,2017
2016-17,1610612744,GSW,Golden State Warriors,41600143,2017-04-22T00:00:00,GSW @ POR,W,46.6,20.4,6.8,21.4,44.7,11.7,9.7,5.8,36.9,0,0,0,1,7,43,136,22,79,37,46,25,26,1,2016,2017
2016-17,1610612761,TOR,Toronto Raptors,41600124,2017-04-22T00:00:00,TOR @ MIL,W,49.5,15.5,4.1,10.3,41.2,17.5,11.3,13.4,37.1,0,0,0,1,7,91,152,99,101,84,66,87,29,1,2016,2017
2016-17,1610612759,SAS,San Antonio Spurs,41600154,2017-04-22T00:00:00,SAS @ MEM,L,51.0,29.8,9.6,8.7,42.3,10.6,8.7,25.0,40.4,0,0,0,80,1,4,114,114,96,27,36,147,47,1,2016,2017
