player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,team
203085,Austin Rivers,Austin,1610612745,HOU,26.0,10,6,4,0.6,21.5,0.435,0.565,0.297,0.0,0.649,0.149,0.054,0.081,0.297,0.455,0.545,0.688,0.313,0.593,0.407,27,62,0.435,65,61,69,50,97,162,45,166,128,19,72,171,146,140,134,61,125,30,126,76,77,76,94,HOU
101108,Chris Paul,Chris,1610612745,HOU,34.0,11,6,5,0.545,36.1,0.574,0.426,0.524,0.118,0.273,0.16,0.203,0.139,0.406,0.122,0.878,0.059,0.941,0.106,0.894,66,148,0.446,52,61,156,67,22,111,96,91,63,111,61,70,90,94,177,20,147,8,192,10,28,28,81,HOU
203991,Clint Capela,Clint,1610612745,HOU,25.0,11,6,5,0.545,30.1,1.0,0.0,0.86,0.0,0.0,0.056,0.14,0.112,0.86,0.804,0.196,0.0,0.0,0.804,0.196,46,82,0.561,52,61,156,67,52,1,183,21,128,155,136,121,124,15,45,152,148,78,63,139,42,55,24,HOU
1627863,Danuel House Jr.,Danuel,1610612745,HOU,26.0,7,4,3,0.571,20.1,0.162,0.838,0.176,0.059,0.706,0.118,0.118,0.294,0.118,0.667,0.333,1.0,0.0,0.909,0.091,11,37,0.297,85,86,38,58,108,202,5,185,105,11,96,140,24,185,73,118,1,78,35,167,126,115,178,HOU
201569,Eric Gordon,Eric,1610612745,HOU,30.0,11,6,5,0.545,37.2,0.367,0.633,0.296,0.0,0.582,0.189,0.122,0.153,0.296,0.586,0.414,0.921,0.079,0.776,0.224,67,150,0.447,52,61,156,67,14,174,33,167,128,35,42,133,79,141,96,101,87,68,78,124,27,27,80,HOU
1629109,Gary Clark,Gary,1610612745,HOU,24.0,2,1,1,0.5,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,198,123,1,74,206,206,183,197,128,155,157,178,167,191,183,172,148,78,194,176,202,207,202,HOU
101123,Gerald Green,Gerald,1610612745,HOU,33.0,11,6,5,0.545,8.8,0.275,0.725,0.103,0.0,0.769,0.231,0.128,0.231,0.103,0.5,0.5,0.8,0.2,0.75,0.25,12,40,0.3,52,61,156,67,157,192,15,196,128,7,28,126,32,187,112,71,112,43,84,113,118,104,176,HOU
202697,Iman Shumpert,Iman,1610612745,HOU,29.0,8,4,4,0.5,13.7,0.154,0.846,0.138,0.069,0.828,0.103,0.034,0.103,0.069,1.0,0.0,0.875,0.125,0.9,0.1,10,26,0.385,80,86,69,74,132,204,3,191,96,6,106,177,131,188,1,172,94,58,37,165,130,133,133,HOU
1628392,Isaiah Hartenstein,Isaiah,1610612745,HOU,21.0,2,1,1,0.5,1.1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.5,2,2,1.0,198,123,1,74,212,1,183,1,128,155,157,178,167,1,112,71,148,78,144,47,171,199,1,HOU
201935,James Harden,James,1610612745,HOU,29.0,11,6,5,0.545,38.6,0.481,0.519,0.351,0.011,0.414,0.046,0.235,0.147,0.339,0.115,0.885,0.125,0.875,0.119,0.881,109,264,0.413,52,61,156,67,11,150,57,152,127,70,143,47,85,126,178,19,146,9,191,11,12,8,114,HOU
202702,Kenneth Faried,Kenneth,1610612745,HOU,29.0,6,4,2,0.667,9.4,0.923,0.077,0.667,0.0,0.125,0.083,0.208,0.167,0.667,0.75,0.25,1.0,0.0,0.778,0.222,9,13,0.692,99,86,13,20,153,36,171,50,128,146,119,65,66,33,53,139,1,78,74,125,135,155,7,HOU
2403,Nene,ene,1610612745,HOU,36.0,7,3,4,0.429,7.5,1.0,0.0,0.741,0.074,0.0,0.0,0.259,0.074,0.667,0.5,0.5,0.0,0.0,0.5,0.5,10,10,1.0,85,89,69,101,161,1,183,41,90,155,157,39,150,33,112,71,148,78,144,47,130,163,1,HOU
200782,P.J. Tucker,P.J.,1610612745,HOU,34.0,11,6,5,0.545,38.7,0.352,0.648,0.224,0.0,0.624,0.056,0.152,0.296,0.224,0.643,0.357,1.0,0.0,0.875,0.125,40,88,0.455,52,61,156,67,8,178,29,179,128,22,137,112,23,163,83,113,1,78,44,154,52,52,73,HOU
