GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,NBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,NBA_FANTASY_PTS_RANK
Players,201143,Al Horford,Al,1610612737,ATL,30.0,6,1,5,0.167,50.7,3.8,3.8,3.8,11.5,13.5,17.3,5.8,30.8,3.8,1.9,5.8,1.9,67.3,26,60,122,96,64,25,24,20,26,67,88,65,68,18,109,88,59,21
Players,203471,Dennis Schröder,Dennis,1610612737,ATL,22.0,3,0,3,0.0,57.5,0.0,0.0,0.0,35.3,11.8,23.5,0.0,35.3,0.0,11.8,0.0,0.0,58.8,49,99,89,99,31,36,34,24,6,56,105,1,54,32,131,1,64,27
Players,201952,Jeff Teague,Jeff,1610612737,ATL,28.0,4,1,3,0.25,46.5,8.6,8.6,8.6,11.4,14.3,14.3,8.6,22.9,0.0,2.9,5.7,8.6,66.9,45,60,89,93,94,15,12,11,27,70,82,80,88,32,118,86,21,22
Players,203145,Kent Bazemore,Kent,1610612737,ATL,26.0,5,1,4,0.2,49.3,0.0,0.0,0.0,3.9,13.7,17.6,5.9,27.5,0.0,3.9,5.9,5.9,36.9,34,60,114,94,75,36,34,24,50,68,89,66,76,32,121,89,39,60
Players,2743,Kris Humphries,Kris,1610612737,ATL,31.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98,99,19,99,127,36,34,24,55,1,1,1,108,32,1,1,64,106
Players,2594,Kyle Korver,Kyle,1610612737,ATL,35.0,6,1,5,0.167,48.9,0.0,0.0,0.0,0.0,11.9,4.8,2.4,23.8,0.0,0.0,2.4,4.8,10.0,26,60,122,96,78,36,34,24,55,57,48,58,86,32,1,62,46,104
Players,200794,Paul Millsap,Paul,1610612737,ATL,31.0,6,1,5,0.167,51.7,7.8,0.0,3.9,7.8,13.7,17.6,5.9,31.4,3.9,0.0,2.0,3.9,28.2,26,60,122,96,59,17,34,19,38,68,89,66,65,17,1,56,51,74
Players,200757,Thabo Sefolosha,Thabo,1610612737,ATL,32.0,5,1,4,0.2,44.9,6.3,0.0,6.3,0.0,12.5,43.8,12.5,62.5,0.0,0.0,0.0,6.3,0.0,34,60,114,94,101,19,34,15,55,60,125,91,7,32,1,1,37,106
