team_id,team_name,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,team
1610612737,Atlanta Hawks,82,43,39,0.524,3976.0,16.2,13.3,12.0,42.3,17.2,13.1,12.7,38.8,1,11,11,11,4,13,12,20,19,23,18,12,2,ATLANTA HAWKS
1610612738,Boston Celtics,82,53,29,0.646,3951.0,16.3,11.1,12.3,41.6,15.1,13.9,12.2,43.1,1,4,4,4,25,12,25,17,22,9,27,9,13,BOSTON CELTICS
1610612751,Brooklyn Nets,82,20,62,0.244,3951.0,15.0,11.5,13.9,45.7,19.1,14.3,14.0,44.9,1,30,30,30,25,21,21,10,8,30,29,21,21,BROOKLYN NETS
1610612766,Charlotte Hornets,82,36,46,0.439,3966.0,14.8,11.7,9.3,39.6,13.0,11.3,12.8,40.2,1,20,20,20,10,24,20,28,27,2,3,13,5,CHARLOTTE HORNETS
1610612741,Chicago Bulls,82,41,41,0.5,3956.0,15.5,15.1,13.7,43.0,15.4,11.9,13.7,45.0,1,15,15,15,18,19,1,12,15,11,6,18,22,CHICAGO BULLS
1610612739,Cleveland Cavaliers,82,51,31,0.622,3976.0,14.5,11.4,12.7,39.1,16.5,13.5,13.2,44.1,1,5,5,5,4,26,22,15,29,19,24,15,18,CLEVELAND CAVALIERS
1610612742,Dallas Mavericks,82,33,49,0.402,3956.0,15.6,9.8,7.7,32.6,13.9,11.5,13.6,39.3,1,22,22,22,18,17,30,30,30,4,5,17,3,DALLAS MAVERICKS
1610612743,Denver Nuggets,82,40,42,0.488,3951.0,14.0,15.0,14.1,49.6,17.9,12.2,14.3,47.2,1,18,18,18,25,30,2,8,1,26,8,24,28,DENVER NUGGETS
1610612765,Detroit Pistons,82,37,45,0.451,3961.0,14.8,13.6,11.9,42.9,12.7,10.1,10.6,40.9,1,19,19,19,13,23,8,21,16,1,1,4,9,DETROIT PISTONS
1610612744,Golden State Warriors,82,67,15,0.817,3956.0,19.2,12.5,22.5,46.4,16.6,13.9,14.3,45.2,1,1,1,1,18,1,17,1,7,20,28,25,23,GOLDEN STATE WARRIORS
1610612745,Houston Rockets,82,55,27,0.671,3956.0,18.6,14.2,16.6,46.5,17.4,13.7,14.2,48.8,1,3,3,3,18,2,7,4,6,25,26,22,30,HOUSTON ROCKETS
1610612754,Indiana Pacers,82,42,40,0.512,3971.0,16.5,11.3,10.6,41.5,16.1,12.8,10.5,39.4,1,13,13,13,7,11,23,26,23,15,16,2,4,INDIANA PACERS
1610612746,LA Clippers,82,51,31,0.622,3951.0,15.2,11.3,13.9,39.8,15.1,12.7,14.2,42.5,1,5,5,5,25,20,24,11,26,10,14,23,12,LA CLIPPERS
1610612747,Los Angeles Lakers,82,26,56,0.317,3941.0,17.4,13.5,15.2,47.7,18.0,13.2,16.2,47.4,1,28,28,28,30,5,9,6,4,27,19,30,29,LOS ANGELES LAKERS
1610612763,Memphis Grizzlies,82,43,39,0.524,3981.0,15.9,12.9,10.1,40.0,14.7,11.4,14.5,37.3,1,11,11,11,2,15,15,27,25,6,4,26,1,MEMPHIS GRIZZLIES
1610612748,Miami Heat,82,41,41,0.5,3956.0,15.9,13.5,11.1,44.9,13.9,12.8,10.2,44.2,1,15,15,15,18,16,10,23,10,3,15,1,19,MIAMI HEAT
1610612749,Milwaukee Bucks,82,42,40,0.512,3956.0,17.2,11.0,13.7,48.4,16.1,12.6,11.7,43.4,1,13,13,13,18,8,26,13,3,16,13,7,14,MILWAUKEE BUCKS
1610612750,Minnesota Timberwolves,82,31,51,0.378,3961.0,16.6,14.7,12.7,45.4,17.1,13.3,13.8,46.0,1,24,24,24,13,10,6,16,9,22,21,19,25,MINNESOTA TIMBERWOLVES
1610612740,New Orleans Pelicans,82,34,48,0.415,3981.0,14.4,10.6,14.9,43.6,15.4,12.2,13.4,43.6,1,21,21,21,2,28,29,7,13,12,9,16,16,NEW ORLEANS PELICANS
1610612752,New York Knicks,82,31,51,0.378,3971.0,14.3,14.8,10.8,40.0,16.4,14.6,13.9,45.7,1,24,24,24,7,29,3,24,24,18,30,20,24,NEW YORK KNICKS
1610612760,Oklahoma City Thunder,82,47,35,0.573,3961.0,15.5,14.7,16.8,49.6,16.8,12.1,11.1,47.2,1,10,10,10,13,18,5,3,2,21,7,5,27,OKLAHOMA CITY THUNDER
1610612753,Orlando Magic,82,29,53,0.354,3961.0,14.9,12.4,14.0,42.0,15.8,13.3,12.9,46.3,1,26,26,26,13,22,19,9,20,14,20,14,26,ORLANDO MAGIC
1610612755,Philadelphia 76ers,82,28,54,0.341,3966.0,17.2,13.2,12.8,44.0,18.4,13.3,15.2,44.8,1,27,27,27,10,7,13,14,12,29,22,28,20,PHILADELPHIA 76ERS
1610612756,Phoenix Suns,82,24,58,0.293,3966.0,17.5,14.8,19.3,47.1,18.0,13.4,15.9,43.6,1,29,29,29,10,4,4,2,5,28,23,29,17,PHOENIX SUNS
1610612757,Portland Trail Blazers,82,41,41,0.5,3986.0,14.5,12.5,11.2,41.8,15.5,12.4,12.5,42.4,1,15,15,15,1,27,18,22,21,13,12,10,11,PORTLAND TRAIL BLAZERS
1610612758,Sacramento Kings,82,32,50,0.39,3976.0,16.1,10.9,10.6,42.6,17.2,12.3,14.6,40.3,1,23,23,23,4,14,28,25,18,24,11,27,6,SACRAMENTO KINGS
1610612759,San Antonio Spurs,82,61,21,0.744,3961.0,17.1,12.9,12.0,39.3,14.6,12.3,12.6,40.5,1,2,2,2,13,9,16,19,28,5,10,11,7,SAN ANTONIO SPURS
1610612761,Toronto Raptors,82,51,31,0.622,3956.0,17.3,13.4,12.1,43.5,14.9,13.0,11.5,41.5,1,5,5,5,18,6,11,18,14,7,17,6,10,TORONTO RAPTORS
1610612762,Utah Jazz,82,51,31,0.622,3951.0,14.6,11.0,8.1,42.6,15.1,10.7,10.5,40.8,1,5,5,5,25,25,27,29,17,8,2,3,8,UTAH JAZZ
1610612764,Washington Wizards,82,49,33,0.598,3971.0,17.6,12.9,15.8,44.6,16.3,13.7,12.0,43.5,1,9,9,9,7,3,14,5,11,17,25,8,15,WASHINGTON WIZARDS
