player_id,player,team_id,team,age,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
203999,Nikola Jokić,1610612743,DEN,24.0,80,79,0.614,5.6,9.26,0.605,0.605,0.614,5.6,9.26,0.605,0.0,0.0,0.0,
200794,Paul Millsap,1610612743,DEN,34.0,70,70,0.595,3.14,5.66,0.556,0.556,0.595,3.14,5.66,0.556,0.0,0.0,0.0,
1627750,Jamal Murray,1610612743,DEN,22.0,75,74,0.312,2.49,4.88,0.511,0.511,0.312,2.49,4.88,0.511,0.0,0.0,0.0,
203486,Mason Plumlee,1610612743,DEN,29.0,82,81,0.893,3.01,4.79,0.628,0.628,0.893,3.01,4.79,0.628,0.0,0.0,0.0,
203914,Gary Harris,1610612743,DEN,24.0,57,54,0.422,2.44,4.68,0.521,0.521,0.422,2.44,4.68,0.521,0.0,0.0,0.0,
203115,Will Barton,1610612743,DEN,28.0,43,40,0.377,1.98,4.0,0.494,0.494,0.377,1.98,4.0,0.494,0.0,0.0,0.0,
1626168,Trey Lyles,1610612743,DEN,23.0,64,56,0.44,1.95,3.36,0.581,0.581,0.44,1.95,3.36,0.581,0.0,0.0,0.0,
202738,Isaiah Thomas,1610612743,DEN,30.0,12,11,0.412,1.33,3.33,0.4,0.4,0.412,1.33,3.33,0.4,0.0,0.0,0.0,
1628420,Monté Morris,1610612743,DEN,24.0,82,77,0.342,1.66,2.91,0.569,0.569,0.342,1.66,2.91,0.569,0.0,0.0,0.0,
1627736,Malik Beasley,1610612743,DEN,22.0,81,74,0.294,1.68,2.68,0.627,0.627,0.294,1.68,2.68,0.627,0.0,0.0,0.0,
1628470,Torrey Craig,1610612743,DEN,28.0,75,59,0.425,1.25,2.05,0.61,0.61,0.425,1.25,2.05,0.61,0.0,0.0,0.0,
1627823,Juancho Hernangomez,1610612743,DEN,23.0,70,44,0.393,0.94,1.76,0.537,0.537,0.393,0.94,1.76,0.537,0.0,0.0,0.0,
1629020,Jarred Vanderbilt,1610612743,DEN,20.0,17,8,0.833,0.53,0.88,0.6,0.6,0.833,0.53,0.88,0.6,0.0,0.0,0.0,
1629152,DeVaughn Akoon-Purcell,1610612743,DEN,26.0,7,4,0.5,0.43,0.71,0.6,0.6,0.5,0.43,0.71,0.6,0.0,0.0,0.0,
1629164,Brandon Goodwin,1610612743,DEN,23.0,16,8,0.478,0.25,0.69,0.364,0.364,0.478,0.25,0.69,0.364,0.0,0.0,0.0,
1628399,Tyler Lydon,1610612743,DEN,23.0,25,7,0.444,0.2,0.32,0.625,0.625,0.444,0.2,0.32,0.625,0.0,0.0,0.0,
1629118,Thomas Welsh,1610612743,DEN,23.0,11,1,0.077,0.09,0.09,1.0,1.0,0.077,0.09,0.09,1.0,0.0,0.0,0.0,
