group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank
,1627742,Brandon Ingram,,1610612740,NOP,23.0,32,14,18,0.438,120.73166666666668,9.5,28.6,0.333,2.4,11.1,0.214,12.3,14.7,0.838,0.8,5.6,6.4,4.0,3.6,0.8,1.2,2.8,4.0,9.5,33.8,4.8,49.8,3,0,50.5,22,64,15,257,20,94,44,273,137,75,212,34,44,131,236,231,262,134,86,212,109,34,273,48,63,171,120,79,20,97
,1629712,Didi Louzada,,1610612740,NOP,21.0,1,0,1,0.0,0.0033333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,406,405,377,405,452,355,401,355,245,320,245,295,304,295,263,360,374,291,257,238,180,191,369,319,368,199,414,201,20,414
,202339,Eric Bledsoe,,1610612740,NOP,31.0,32,16,16,0.5,100.46333333333334,5.7,14.3,0.4,2.4,6.7,0.357,3.8,4.8,0.8,0.5,3.8,4.3,1.9,2.9,1.4,1.0,1.0,3.8,4.3,17.7,14.8,30.0,4,0,31.1,22,40,31,176,52,216,193,224,136,176,117,189,210,148,251,291,328,233,121,154,123,137,284,183,207,114,286,63,20,263
,201949,James Johnson,,1610612740,NOP,34.0,13,6,7,0.462,37.67333333333333,7.6,14.0,0.545,1.3,5.1,0.25,2.5,6.4,0.4,2.5,8.9,11.5,2.5,1.3,1.3,3.8,2.5,3.8,3.8,19.1,31.9,50.7,0,0,44.6,218,214,192,231,199,133,198,98,208,223,178,239,159,279,135,109,111,201,221,168,21,39,283,209,180,62,115,201,20,136
,1629637,Jaxson Hayes,,1610612740,NOP,21.0,10,4,6,0.4,19.251666666666665,10.0,17.5,0.571,2.5,2.5,1.0,0.0,2.5,0.0,2.5,5.0,7.5,0.0,0.0,2.5,2.5,0.0,7.5,2.5,22.4,2.5,46.4,0,0,42.4,259,259,218,288,278,83,138,86,130,285,1,295,271,295,139,254,229,291,257,69,41,191,123,268,139,184,148,201,20,157
,1628404,Josh Hart,,1610612740,NOP,26.0,23,10,13,0.435,57.57333333333333,1.7,5.8,0.286,0.0,1.7,0.0,8.3,11.7,0.714,3.3,10.8,14.2,2.5,2.5,0.8,0.8,1.7,6.7,5.8,11.7,-20.8,34.9,5,0,31.7,104,137,73,261,144,345,365,311,245,303,245,86,75,189,99,66,63,204,136,210,132,78,139,129,284,318,244,55,20,257
,1630184,Kira Lewis Jr.,,1610612740,NOP,20.0,7,3,4,0.429,14.5,6.6,9.9,0.667,6.6,9.9,0.667,0.0,0.0,0.0,3.3,0.0,3.3,3.3,3.3,0.0,0.0,0.0,6.6,0.0,19.9,29.8,25.5,0,0,33.1,299,284,285,265,297,174,284,53,26,96,23,295,304,295,100,360,350,165,99,238,180,191,142,319,166,67,326,201,20,236
,1628366,Lonzo Ball,,1610612740,NOP,23.0,28,11,17,0.393,112.88,6.0,15.7,0.378,3.4,9.8,0.348,3.0,4.3,0.7,1.3,7.7,8.9,7.2,2.1,0.0,0.0,1.3,5.5,3.0,18.3,0.9,37.7,3,1,37.8,58,114,23,303,26,209,168,250,84,104,121,225,225,193,203,158,186,46,160,238,180,102,185,254,191,196,216,79,12,196
,1630230,Naji Marshall,,1610612740,NOP,23.0,13,5,8,0.385,32.135,4.5,14.9,0.3,1.5,9.0,0.167,6.0,9.0,0.667,1.5,6.0,7.5,3.0,0.0,1.5,0.0,0.0,6.0,4.5,16.4,1.5,34.4,3,0,31.4,218,237,167,309,218,248,182,306,197,123,234,120,115,200,192,219,230,179,257,146,180,191,167,179,224,192,248,79,20,260
,1629638,Nickeil Alexander-Walker,,1610612740,NOP,22.0,13,5,8,0.385,38.92333333333333,9.9,33.3,0.296,6.2,17.3,0.357,4.9,7.4,0.667,2.5,12.3,14.8,4.9,2.5,2.5,1.2,6.2,9.9,6.2,30.8,3.7,64.6,0,0,64.1,218,237,167,309,191,86,21,308,33,25,117,150,142,200,141,40,54,100,137,70,107,11,70,120,79,175,50,201,20,46
,203500,Steven Adams,,1610612740,NOP,27.0,26,11,15,0.423,100.99333333333334,2.9,4.8,0.6,0.0,0.0,0.0,4.3,6.7,0.643,5.7,9.0,14.7,1.0,3.3,1.4,1.9,0.5,4.3,3.8,10.0,-4.8,35.7,5,1,32.3,81,114,46,276,49,315,383,75,245,320,245,168,155,227,38,108,56,280,98,155,65,181,251,210,310,233,240,55,12,251
,1629117,Wenyen Gabriel,,1610612740,NOP,24.0,2,0,2,0.0,3.828333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,15.0,0,0,12.5,386,405,347,405,392,355,401,355,245,320,245,295,304,295,263,38,94,291,257,238,180,191,369,319,368,125,388,201,20,393
,1628411,Wes Iwundu,,1610612740,NOP,26.0,6,3,3,0.5,6.871666666666667,7.0,14.0,0.5,7.0,14.0,0.5,41.9,48.9,0.857,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,27.9,62.9,69.9,79.6,0,0,83.8,317,284,314,176,353,158,200,117,20,42,47,1,1,117,263,28,66,291,257,238,180,191,31,2,7,16,17,201,20,11
,1626195,Willy Hernangomez,,1610612740,NOP,27.0,9,3,6,0.333,23.226666666666667,8.3,14.5,0.571,0.0,0.0,0.0,0.0,2.1,0.0,10.3,22.7,33.1,6.2,4.1,4.1,0.0,0.0,2.1,2.1,16.5,43.4,73.8,4,0,64.1,271,284,218,330,263,120,190,86,245,320,245,295,280,295,10,9,7,67,66,28,180,191,357,280,222,37,24,63,20,47
,1629627,Zion Williamson,,1610612740,NOP,20.0,31,15,16,0.484,109.89333333333332,13.5,23.6,0.574,0.0,0.0,0.0,15.3,17.9,0.854,3.9,7.0,10.9,6.6,3.1,2.2,0.4,3.5,3.9,11.4,42.4,16.2,70.1,9,0,65.1,32,51,31,216,33,38,76,85,245,320,245,14,25,126,82,182,129,59,112,84,170,21,277,29,34,109,32,27,20,42
