season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end,is_home,home,away,MON
2023-24,1610612758,SAC,Sacramento Kings,22301200,2024-04-14,SAC vs. POR,W,48.0,24.0,19.0,19.0,48.0,19.0,24.0,6.0,44.0,0,0,0,0,119,267,393,492,1342,1615,2337,147,609,1,2023,2024,True,SAC,POR,APR
2023-24,1610612758,SAC,Sacramento Kings,22301185,2024-04-12,SAC vs. PHX,L,48.0,22.0,15.0,11.0,44.0,7.0,6.0,9.0,44.0,0,0,0,0,119,399,888,1601,1700,98,143,425,609,1,2023,2024,True,SAC,PHX,APR
2023-24,1610612758,SAC,Sacramento Kings,22301170,2024-04-11,SAC vs. NOP,L,48.0,24.0,11.0,22.0,54.0,18.0,7.0,28.0,46.0,0,0,0,0,119,267,1550,265,799,1452,222,2384,762,1,2023,2024,True,SAC,NOP,APR
2023-24,1610612758,SAC,Sacramento Kings,22301153,2024-04-09,SAC @ OKC,L,48.0,11.0,21.0,12.0,26.0,15.0,10.0,13.0,42.0,0,0,0,0,119,1944,236,1449,2444,980,607,1013,469,1,2023,2024,False,OKC,SAC,APR
2023-24,1610612758,SAC,Sacramento Kings,22301141,2024-04-07,SAC @ BKN,W,48.0,22.0,11.0,26.0,48.0,4.0,5.0,7.0,42.0,0,0,0,0,119,399,1550,99,1342,16,95,223,469,1,2023,2024,False,BKN,SAC,APR
2023-24,1610612758,SAC,Sacramento Kings,22301118,2024-04-05,SAC @ BOS,L,48.0,10.0,20.0,11.0,36.0,8.0,8.0,6.0,38.0,0,0,0,0,119,2053,309,1601,2233,143,321,147,229,1,2023,2024,False,BOS,SAC,APR
2023-24,1610612758,SAC,Sacramento Kings,22301112,2024-04-04,SAC @ NYK,L,48.0,19.0,17.0,9.0,40.0,26.0,9.0,19.0,60.0,0,0,0,0,119,692,602,1897,1993,2253,466,1862,1972,1,2023,2024,False,NYK,SAC,APR
2023-24,1610612758,SAC,Sacramento Kings,22301101,2024-04-02,SAC vs. LAC,W,48.0,15.0,20.0,7.0,46.0,9.0,4.0,0.0,30.0,0,0,0,0,119,1321,309,2134,1528,209,38,1,28,1,2023,2024,True,SAC,LAC,APR
2023-24,1610612758,SAC,Sacramento Kings,22301086,2024-03-31,SAC vs. UTA,W,48.0,17.0,21.0,8.0,42.0,19.0,18.0,13.0,34.0,0,0,0,0,119,1010,236,2037,1853,1615,1860,1013,80,1,2023,2024,True,SAC,UTA,MAR
2023-24,1610612758,SAC,Sacramento Kings,22301073,2024-03-29,SAC vs. DAL,L,48.0,12.0,11.0,26.0,42.0,13.0,9.0,10.0,34.0,0,0,0,0,119,1810,1550,99,1853,652,466,565,80,1,2023,2024,True,SAC,DAL,MAR
2023-24,1610612758,SAC,Sacramento Kings,22301047,2024-03-26,SAC vs. DAL,L,48.0,12.0,10.0,8.0,38.0,21.0,5.0,18.0,44.0,0,0,0,0,119,1810,1711,2037,2123,1879,95,1755,609,1,2023,2024,True,SAC,DAL,MAR
2023-24,1610612758,SAC,Sacramento Kings,22301042,2024-03-25,SAC vs. PHI,W,48.0,12.0,18.0,15.0,52.0,9.0,11.0,10.0,42.0,0,0,0,0,119,1810,494,946,953,209,751,565,469,1,2023,2024,True,SAC,PHI,MAR
2023-24,1610612758,SAC,Sacramento Kings,22301020,2024-03-23,SAC @ ORL,W,48.0,19.0,7.0,26.0,32.0,13.0,7.0,10.0,56.0,0,0,0,0,119,692,2141,99,2382,652,222,565,1663,1,2023,2024,False,ORL,SAC,MAR
2023-24,1610612758,SAC,Sacramento Kings,22301005,2024-03-21,SAC @ WAS,L,48.0,26.0,16.0,9.0,34.0,15.0,8.0,6.0,60.0,0,0,0,0,119,163,730,1897,2312,980,321,147,1972,1,2023,2024,False,WAS,SAC,MAR
2023-24,1610612758,SAC,Sacramento Kings,22300999,2024-03-20,SAC @ TOR,W,48.0,33.0,28.0,36.0,68.0,17.0,4.0,20.0,38.0,0,0,0,0,119,19,29,7,89,1314,38,1970,229,1,2023,2024,False,TOR,SAC,MAR
2023-24,1610612758,SAC,Sacramento Kings,22300989,2024-03-18,SAC vs. MEM,W,53.0,19.0,17.0,19.0,50.0,27.0,23.0,8.0,48.0,0,0,0,0,17,692,602,492,1116,2299,2285,328,934,1,2023,2024,True,SAC,MEM,MAR
2023-24,1610612758,SAC,Sacramento Kings,22300975,2024-03-16,SAC vs. NYK,L,48.0,13.0,12.0,12.0,36.0,13.0,7.0,12.0,44.0,0,0,0,0,119,1645,1392,1449,2233,652,222,861,609,1,2023,2024,True,SAC,NYK,MAR
2023-24,1610612758,SAC,Sacramento Kings,22300954,2024-03-13,SAC vs. LAL,W,48.0,13.0,16.0,16.0,38.0,17.0,4.0,6.0,46.0,0,0,0,0,119,1645,730,820,2123,1314,38,147,762,1,2023,2024,True,SAC,LAL,MAR
2023-24,1610612758,SAC,Sacramento Kings,22300945,2024-03-12,SAC vs. MIL,W,48.0,14.0,14.0,18.0,54.0,9.0,14.0,5.0,42.0,0,0,0,0,119,1482,1062,600,799,209,1229,100,469,1,2023,2024,True,SAC,MIL,MAR
