season_id,player_id,player,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx
22016,200755,JJ Redick,1610612746,LAC,LA Clippers,OffScreen,Offensive,0.739,78,0.318,1.032,0.411,0.077,0.047,0.065,0.006,0.434,0.5,4.3,4.5,1.6,3.8,2.3
22016,2037,Jamal Crawford,1610612746,LAC,LA Clippers,OffScreen,Offensive,0.565,82,0.026,0.964,0.391,0.036,0.143,0.0,0.0,0.357,0.543,0.3,0.3,0.1,0.3,0.2
22016,201933,Blake Griffin,1610612746,LAC,LA Clippers,OffScreen,Offensive,0.044,61,0.026,0.5,0.222,0.118,0.088,0.118,0.0,0.294,0.222,0.6,0.3,0.1,0.4,0.3
22016,101109,Raymond Felton,1610612746,LAC,LA Clippers,OffScreen,Offensive,0.242,80,0.019,0.75,0.3,0.083,0.083,0.083,0.0,0.333,0.4,0.2,0.1,0.0,0.1,0.1
22016,203085,Austin Rivers,1610612746,LAC,LA Clippers,OffScreen,Offensive,0.0,74,0.013,0.25,0.125,0.083,0.25,0.083,0.0,0.167,0.125,0.2,0.0,0.0,0.1,0.1
