GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,NBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,NBA_FANTASY_PTS_RANK
Players,2744,Al Jefferson,Al,1610612766,CHA,31.0,9,4,5,0.444,3.0,0.0,0.4,0.0,0.9,0.2,1.2,0.3,1.1,0.2,0.1,0.4,0.0,2.8,289,270,153,258,177,234,26,175,52,83,359,157,337,31,356,318,326,120
Players,203469,Cody Zeller,Cody,1610612766,CHA,23.0,35,17,18,0.486,2.7,0.2,0.3,0.1,0.5,0.4,0.7,0.6,2.1,0.1,0.0,0.4,0.3,1.9,70,88,361,230,221,140,95,160,115,107,170,279,199,99,241,274,161,216
Players,201584,Courtney Lee,Courtney,1610612766,CHA,30.0,29,20,9,0.69,2.7,0.2,0.1,0.1,0.2,0.8,0.6,0.3,2.0,0.0,0.0,0.2,0.2,1.8,117,45,223,57,217,101,219,100,241,227,156,166,200,177,252,159,228,220
Players,202343,Elliot Williams,Elliot,1610612766,CHA,27.0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404,362,1,1,431,234,237,175,303,1,1,1,401,200,1,1,326,400
Players,1626163,Frank Kaminsky,Frank,1610612766,CHA,23.0,12,8,4,0.667,3.0,0.1,0.1,0.0,0.0,0.1,0.8,0.4,2.2,0.1,0.2,0.1,0.2,2.0,257,195,127,61,181,197,206,175,303,72,235,199,189,100,389,67,229,201
Players,203087,Jeremy Lamb,Jeremy,1610612766,CHA,24.0,14,6,8,0.429,2.2,0.1,0.0,0.0,0.0,0.0,0.2,0.1,1.0,0.0,0.1,0.2,0.1,1.7,242,235,204,269,272,160,237,175,303,1,79,117,343,200,377,141,251,237
Players,202391,Jeremy Lin,Jeremy,1610612766,CHA,27.0,29,17,12,0.586,3.5,0.2,0.2,0.1,0.4,0.8,1.1,0.9,3.1,0.0,0.1,0.3,0.8,3.2,117,88,264,114,114,101,121,121,151,227,332,404,53,177,312,188,33,92
Players,203268,Jorge Gutierrez,Jorge,1610612766,CHA,27.0,1,0,1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404,408,31,408,425,234,237,175,303,1,1,1,401,200,1,1,326,400
Players,202689,Kemba Walker,Kemba,1610612766,CHA,26.0,41,22,19,0.537,3.7,0.4,0.4,0.3,0.9,0.6,1.0,0.9,3.1,0.1,0.2,0.5,1.0,5.0,22,25,379,165,89,32,36,32,55,183,313,403,58,89,407,337,16,26
Players,101107,Marvin Williams,Marvin,1610612766,CHA,30.0,38,20,18,0.526,3.2,0.1,0.1,0.0,0.2,0.7,0.9,0.9,2.9,0.1,0.1,0.3,0.3,2.6,38,45,361,173,157,172,214,175,239,188,280,399,82,83,290,183,144,140
Players,203077,Michael Kidd-Gilchrist,Michael,1610612766,CHA,22.0,2,1,1,0.5,4.2,0.0,0.0,0.0,0.0,0.0,2.0,2.5,6.0,0.0,0.5,0.5,1.0,1.4,374,362,31,188,33,234,237,175,303,1,419,435,3,200,431,339,10,282
Players,201587,Nicolas Batum,Nicolas,1610612766,CHA,27.0,35,19,16,0.543,3.5,0.2,0.0,0.1,0.1,0.5,1.1,0.9,2.9,0.0,0.2,0.2,0.3,3.1,70,64,324,157,103,140,236,160,279,128,343,396,89,200,400,125,127,102
Players,201150,Spencer Hawes,Spencer,1610612766,CHA,28.0,14,8,6,0.571,1.4,0.0,0.1,0.0,0.3,0.6,0.4,0.9,1.7,0.0,0.0,0.2,0.0,1.6,242,195,174,127,350,234,161,175,205,159,108,380,260,200,1,141,326,245
Players,203584,Troy Daniels,Troy,1610612766,CHA,24.0,4,2,2,0.5,5.6,0.8,1.5,0.0,0.5,1.0,1.0,1.5,5.5,0.3,0.0,0.3,0.0,5.4,339,326,75,188,5,6,3,175,117,280,289,431,6,20,1,162,326,17
Players,201946,Tyler Hansbrough,Tyler,1610612766,CHA,30.0,2,1,1,0.5,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.6,374,362,31,188,364,234,237,175,303,1,1,1,343,200,1,339,326,362
