team_id,team_name,gp,w,l,w_pct,travel,double_dribble,discontinued_dribble,off_three_sec,five_sec,eight_sec,shot_clock,inbound,backcourt,off_goaltending,palming,off_foul,def_three_sec,charge,delay_of_game,def_goaltending,lane,jump_ball,kicked_ball,gp_rank,w_rank,l_rank,w_pct_rank,travel_rank,double_dribble_rank,discontinued_dribble_rank,off_three_sec_rank,five_sec_rank,eight_sec_rank,shot_clock_rank,inbound_rank,backcourt_rank,off_goaltending_rank,palming_rank,off_foul_rank,def_three_sec_rank,charge_rank,delay_of_game_rank,def_goaltending_rank,lane_rank,jump_ball_rank,kicked_ball_rank
1610612737,Atlanta Hawks,82,43,39,0.524,57.0,4.0,3.0,7.0,0.0,0.0,48.0,1.0,5.0,3.0,2.0,85.0,8.0,16.0,14.0,25.0,1.0,1.0,28.0,1,16,16,16,9,6,2,13,24,22,21,5,23,21,12,30,28,30,26,4,20,4,18
1610612738,Boston Celtics,82,51,31,0.622,50.0,1.0,1.0,5.0,0.0,0.0,48.0,0.0,8.0,7.0,0.0,126.0,11.0,25.0,23.0,14.0,2.0,1.0,16.0,1,6,6,6,15,21,14,19,24,22,21,14,10,3,24,22,21,27,6,20,11,4,30
1610612751,Brooklyn Nets,82,44,38,0.537,51.0,1.0,0.0,6.0,0.0,1.0,66.0,1.0,11.0,3.0,1.0,128.0,13.0,25.0,23.0,12.0,0.0,1.0,38.0,1,14,14,14,14,21,21,16,24,12,3,5,2,21,20,20,14,27,6,23,27,4,4
1610612766,Charlotte Hornets,82,43,39,0.524,38.0,1.0,1.0,3.0,0.0,0.0,45.0,0.0,10.0,4.0,5.0,113.0,18.0,40.0,19.0,30.0,3.0,0.0,25.0,1,16,16,16,29,21,14,24,24,22,25,14,4,16,2,27,5,12,17,1,6,15,22
1610612741,Chicago Bulls,82,46,36,0.561,57.0,5.0,0.0,8.0,3.0,4.0,52.0,0.0,4.0,2.0,0.0,123.0,5.0,43.0,18.0,9.0,0.0,1.0,34.0,1,12,12,12,9,2,21,9,4,1,19,14,27,26,24,24,30,7,18,28,27,4,10
1610612739,Cleveland Cavaliers,82,44,38,0.537,49.0,2.0,1.0,6.0,5.0,0.0,88.0,1.0,9.0,1.0,4.0,101.0,7.0,30.0,14.0,15.0,3.0,0.0,26.0,1,14,14,14,17,15,14,16,1,22,1,5,7,29,5,29,29,22,26,18,6,15,21
1610612742,Dallas Mavericks,82,52,30,0.634,41.0,0.0,0.0,7.0,0.0,0.0,65.0,1.0,7.0,6.0,2.0,144.0,12.0,30.0,23.0,10.0,2.0,2.0,36.0,1,5,5,5,28,28,21,13,24,22,4,5,14,5,12,10,17,22,6,27,11,1,7
1610612743,Denver Nuggets,82,48,34,0.585,47.0,4.0,1.0,4.0,0.0,1.0,53.0,0.0,3.0,8.0,2.0,158.0,12.0,35.0,25.0,17.0,2.0,1.0,29.0,1,10,10,10,21,6,14,22,24,12,16,14,29,2,12,5,17,17,4,15,11,4,16
1610612765,Detroit Pistons,82,23,59,0.28,61.0,2.0,1.0,13.0,2.0,0.0,63.0,3.0,8.0,5.0,3.0,172.0,12.0,48.0,21.0,18.0,2.0,1.0,33.0,1,28,28,28,5,15,14,2,8,22,8,1,10,9,8,2,17,4,13,12,11,4,12
1610612744,Golden State Warriors,82,53,29,0.646,60.0,1.0,2.0,2.0,1.0,3.0,43.0,0.0,13.0,2.0,8.0,157.0,13.0,35.0,20.0,12.0,2.0,0.0,34.0,1,3,3,3,6,21,10,27,16,2,27,14,1,26,1,6,14,17,15,23,11,15,10
1610612745,Houston Rockets,82,20,62,0.244,68.0,3.0,0.0,5.0,1.0,1.0,65.0,3.0,6.0,5.0,1.0,145.0,16.0,48.0,25.0,25.0,6.0,0.0,32.0,1,30,30,30,2,11,21,19,16,12,4,1,19,9,20,9,8,4,4,4,1,15,14
1610612754,Indiana Pacers,82,25,57,0.305,50.0,3.0,3.0,8.0,1.0,1.0,64.0,0.0,11.0,5.0,0.0,143.0,11.0,42.0,21.0,22.0,1.0,0.0,27.0,1,26,26,26,15,11,2,9,16,12,7,14,2,9,24,11,21,8,13,6,20,15,20
1610612746,LA Clippers,82,42,40,0.512,45.0,0.0,3.0,14.0,2.0,1.0,55.0,0.0,6.0,3.0,2.0,119.0,18.0,29.0,23.0,15.0,1.0,0.0,31.0,1,18,18,18,23,28,2,1,8,12,15,14,19,21,12,25,5,24,6,18,20,15,15
1610612747,Los Angeles Lakers,82,33,49,0.402,45.0,1.0,2.0,7.0,3.0,2.0,47.0,0.0,7.0,5.0,1.0,130.0,11.0,34.0,31.0,18.0,0.0,0.0,23.0,1,23,23,23,23,21,10,13,4,5,23,14,14,9,20,18,21,21,2,12,27,15,26
1610612763,Memphis Grizzlies,82,56,26,0.683,62.0,3.0,2.0,9.0,1.0,2.0,56.0,0.0,9.0,4.0,2.0,155.0,20.0,36.0,23.0,20.0,2.0,2.0,37.0,1,2,2,2,4,11,10,6,16,5,14,14,7,16,12,7,4,15,6,7,11,1,5
1610612748,Miami Heat,82,53,29,0.646,48.0,0.0,0.0,8.0,0.0,2.0,63.0,0.0,6.0,5.0,0.0,179.0,16.0,36.0,22.0,18.0,1.0,0.0,28.0,1,3,3,3,20,28,21,9,24,5,8,14,19,9,24,1,8,15,11,12,20,15,18
1610612749,Milwaukee Bucks,82,51,31,0.622,60.0,5.0,3.0,2.0,2.0,0.0,53.0,1.0,7.0,3.0,5.0,133.0,14.0,50.0,22.0,17.0,4.0,1.0,35.0,1,6,6,6,6,2,2,27,8,22,16,5,14,21,2,17,13,3,11,15,4,4,9
1610612750,Minnesota Timberwolves,82,46,36,0.561,70.0,4.0,0.0,5.0,2.0,0.0,47.0,1.0,4.0,5.0,1.0,161.0,23.0,42.0,37.0,20.0,5.0,0.0,47.0,1,12,12,12,1,6,21,19,8,22,23,5,27,9,20,4,2,8,1,7,2,15,1
1610612740,New Orleans Pelicans,82,36,46,0.439,42.0,4.0,4.0,9.0,1.0,2.0,61.0,0.0,8.0,7.0,2.0,172.0,16.0,46.0,15.0,4.0,2.0,1.0,33.0,1,20,20,20,27,6,1,6,16,5,11,14,10,3,12,2,8,6,24,30,11,4,12
1610612752,New York Knicks,82,37,45,0.451,52.0,2.0,0.0,12.0,3.0,2.0,65.0,3.0,7.0,6.0,0.0,141.0,11.0,37.0,27.0,12.0,2.0,1.0,21.0,1,19,19,19,12,15,21,3,4,5,4,1,14,5,24,12,21,14,3,23,11,4,27
1610612760,Oklahoma City Thunder,82,24,58,0.293,60.0,5.0,3.0,2.0,2.0,1.0,52.0,1.0,8.0,2.0,3.0,104.0,12.0,38.0,13.0,20.0,1.0,2.0,41.0,1,27,27,27,6,2,2,27,8,12,19,5,10,26,8,28,17,13,29,7,20,1,3
1610612753,Orlando Magic,82,22,60,0.268,68.0,1.0,3.0,9.0,2.0,1.0,53.0,1.0,7.0,4.0,4.0,135.0,15.0,35.0,16.0,20.0,4.0,0.0,25.0,1,29,29,29,2,21,2,6,8,12,16,5,14,16,5,15,11,17,19,7,4,15,22
1610612755,Philadelphia 76ers,82,51,31,0.622,53.0,5.0,0.0,3.0,1.0,1.0,62.0,0.0,5.0,6.0,2.0,128.0,15.0,51.0,16.0,13.0,1.0,0.0,20.0,1,6,6,6,11,2,21,24,16,12,10,14,23,5,12,20,11,2,19,22,20,15,28
1610612756,Phoenix Suns,82,64,18,0.78,38.0,2.0,2.0,11.0,3.0,1.0,45.0,0.0,5.0,4.0,0.0,138.0,26.0,20.0,13.0,26.0,3.0,1.0,25.0,1,1,1,1,29,15,10,5,4,12,25,14,23,16,24,13,1,29,29,3,6,4,22
1610612757,Portland Trail Blazers,82,27,55,0.329,49.0,1.0,1.0,3.0,2.0,3.0,60.0,2.0,10.0,9.0,4.0,130.0,9.0,27.0,16.0,14.0,2.0,0.0,36.0,1,25,25,25,17,21,14,24,8,2,13,4,4,1,5,18,26,25,19,20,11,15,7
1610612758,Sacramento Kings,82,30,52,0.366,49.0,2.0,0.0,8.0,1.0,2.0,43.0,1.0,3.0,5.0,3.0,148.0,9.0,42.0,14.0,28.0,1.0,0.0,43.0,1,24,24,24,17,15,21,9,16,5,27,5,29,9,8,8,26,8,26,2,20,15,2
1610612759,San Antonio Spurs,82,34,48,0.415,47.0,4.0,1.0,4.0,5.0,2.0,27.0,0.0,5.0,6.0,0.0,124.0,10.0,35.0,16.0,7.0,3.0,1.0,24.0,1,22,22,22,21,6,14,22,1,5,30,14,23,5,24,23,25,17,19,29,6,4,25
1610612761,Toronto Raptors,82,48,34,0.585,44.0,7.0,3.0,1.0,2.0,3.0,61.0,0.0,10.0,1.0,3.0,137.0,13.0,60.0,16.0,16.0,3.0,0.0,29.0,1,10,10,10,25,1,2,30,8,2,11,14,4,29,8,14,14,1,19,17,6,15,16
1610612762,Utah Jazz,82,49,33,0.598,44.0,2.0,3.0,12.0,1.0,0.0,68.0,0.0,9.0,3.0,5.0,135.0,21.0,26.0,15.0,12.0,0.0,0.0,20.0,1,9,9,9,25,15,2,3,16,22,2,14,7,21,2,15,3,26,24,23,27,15,28
1610612764,Washington Wizards,82,35,47,0.427,52.0,3.0,0.0,6.0,5.0,1.0,33.0,0.0,6.0,4.0,2.0,114.0,17.0,42.0,20.0,20.0,5.0,0.0,37.0,1,21,21,21,12,11,21,16,1,12,29,14,19,16,12,26,7,8,15,7,2,15,5
