season,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,e_def_rating,def_rating,e_net_rating,net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,efg_pct,ts_pct,e_pace,pace,pace_per40,poss,pie,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,off_rating_rank,def_rating_rank,net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,efg_pct_rank,ts_pct_rank,pace_rank,pie_rank,available_flag,season_start,season_end,is_home,home,away
2019-20,1610612754,IND,Indiana Pacers,21901316,2020-08-14,IND vs. MIA,W,48.0,107.0,107.9,88.6,91.1,18.5,16.8,0.744,1.6,21.8,0.286,0.705,0.518,0.198,0.567,0.581,102.9,101.0,84.17,101,0.637,1,1,1,1,139,1222,94,224,136,1173,152,817,1389,740,1939,611,839,923,98,1,2019,2020,True,IND,MIA
2019-20,1610612745,HOU,Houston Rockets,21901315,2020-08-14,HOU vs. PHI,L,48.0,93.2,93.2,128.0,128.8,-34.8,-35.6,0.714,1.47,19.2,0.043,0.7,0.349,0.165,0.513,0.551,103.9,103.5,86.25,103,0.356,1,1060,1060,1060,139,1979,2007,2099,247,1376,597,2118,1441,2114,1530,1243,1264,577,2040,1,2019,2020,True,HOU,PHI
2019-20,1610612748,MIA,Miami Heat,21901316,2020-08-14,MIA @ IND,L,48.0,88.6,91.1,107.0,107.9,-18.5,-16.8,0.452,0.74,10.6,0.295,0.714,0.482,0.188,0.414,0.465,102.9,101.0,84.17,101,0.363,1,1060,1060,1060,139,2023,893,1895,1966,2102,2095,723,1285,1376,1834,2051,2020,923,2021,1,2019,2020,False,IND,MIA
2019-20,1610612746,LAC,LA Clippers,21901317,2020-08-14,LAC vs. OKC,W,53.0,94.6,94.7,85.3,89.6,9.2,5.1,0.676,1.0,15.2,0.259,0.718,0.512,0.204,0.471,0.524,105.9,103.25,86.04,113,0.64,1,1,1,1,13,1933,66,783,442,1961,1629,1116,1259,845,1971,1724,1588,637,90,1,2019,2020,True,LAC,OKC
2019-20,1610612761,TOR,Toronto Raptors,21901318,2020-08-14,TOR vs. DEN,W,48.0,114.5,117.0,104.7,109.0,9.8,8.0,0.6,1.42,18.8,0.34,0.755,0.553,0.19,0.6,0.608,103.1,100.0,83.33,100,0.507,1,1,1,1,139,548,965,589,1041,1459,694,305,826,291,1861,320,510,1131,1004,1,2019,2020,True,TOR,DEN
2019-20,1610612743,DEN,Denver Nuggets,21901318,2020-08-14,DEN @ TOR,L,48.0,104.7,109.0,114.5,117.0,-9.8,-8.0,0.75,1.69,19.3,0.245,0.66,0.447,0.16,0.506,0.561,103.1,100.0,83.33,100,0.493,1,1060,1060,1060,139,1147,1566,1526,109,1065,579,1274,1804,1823,1443,1337,1098,1131,1115,1,2019,2020,False,TOR,DEN
2019-20,1610612755,PHI,Philadelphia 76ers,21901315,2020-08-14,PHI @ HOU,W,48.0,128.0,128.8,93.2,93.2,34.8,35.6,0.633,1.94,21.1,0.3,0.957,0.651,0.154,0.667,0.693,103.9,103.5,86.25,104,0.644,1,1,1,1,139,110,138,20,766,718,243,664,1,5,1324,46,44,577,79,1,2019,2020,False,HOU,PHI
2019-20,1610612760,OKC,Oklahoma City Thunder,21901317,2020-08-14,OKC @ LAC,L,53.0,85.3,89.6,94.6,94.7,-9.2,-5.1,0.474,1.13,11.8,0.282,0.741,0.488,0.139,0.425,0.445,105.9,103.25,86.04,115,0.36,1,1060,1060,1060,13,2053,186,1336,1891,1870,2057,860,996,1272,986,2017,2072,637,2029,1,2019,2020,False,LAC,OKC
2019-20,1610612759,SAS,San Antonio Spurs,21901314,2020-08-13,SAS @ UTA,L,48.0,111.1,112.0,115.2,116.8,-4.2,-4.8,0.615,1.6,17.8,0.234,0.704,0.485,0.15,0.557,0.59,101.6,100.5,83.75,100,0.485,1,1060,1060,1060,139,910,1556,1304,916,1173,970,1430,1407,1312,1240,715,711,1039,1193,1,2019,2020,False,UTA,SAS
2019-20,1610612740,NOP,New Orleans Pelicans,21901312,2020-08-13,NOP @ ORL,L,48.0,123.4,125.7,128.9,130.4,-5.4,-4.6,0.458,1.69,16.3,0.3,0.756,0.531,0.129,0.609,0.642,103.0,101.5,84.58,101,0.49,1,1060,1060,1060,139,179,2035,1289,1949,1045,1406,664,790,564,761,241,235,835,1145,1,2019,2020,False,ORL,NOP
