season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,available_flag,season_start,season_end,is_home,home,away
2019-20,1610612749,MIL,Milwaukee Bucks,41900201,2020-08-31,MIL vs. MIA,L,48.0,0.533,0.467,0.404,0.173,0.462,0.144,0.135,0.096,0.231,0.429,0.571,0.813,0.188,0.595,0.405,0,0,0,0,13,121,44,130,9,22,29,128,135,162,119,46,89,77,80,82,1,2019,2020,True,MIL,MIA
2019-20,1610612748,MIA,Miami Heat,41900201,2020-08-31,MIA @ MIL,W,48.0,0.631,0.369,0.47,0.104,0.313,0.078,0.217,0.243,0.365,0.37,0.63,0.917,0.083,0.538,0.462,0,0,0,0,13,38,129,93,72,106,104,26,7,92,129,36,35,130,121,44,1,2019,2020,False,MIL,MIA
2019-20,1610612745,HOU,Houston Rockets,41900176,2020-08-31,HOU @ OKC,L,48.0,0.476,0.524,0.46,0.0,0.45,0.2,0.09,0.21,0.46,0.304,0.696,0.8,0.2,0.5,0.5,0,0,0,0,13,154,13,99,162,28,7,157,18,23,151,16,91,72,136,25,1,2019,2020,False,OKC,HOU
2019-20,1610612760,OKC,Oklahoma City Thunder,41900176,2020-08-31,OKC vs. HOU,W,48.0,0.596,0.404,0.5,0.192,0.346,0.048,0.154,0.212,0.308,0.346,0.654,0.667,0.333,0.447,0.553,0,0,0,0,13,62,105,65,5,80,148,104,17,132,138,28,143,15,150,17,1,2019,2020,True,OKC,HOU
2019-20,1610612742,DAL,Dallas Mavericks,41900156,2020-08-30,DAL vs. LAC,L,48.0,0.589,0.411,0.557,0.144,0.34,0.062,0.103,0.113,0.412,0.444,0.556,0.727,0.273,0.526,0.474,0,0,0,0,13,69,98,25,25,83,132,152,122,54,109,53,124,38,128,39,1,2019,2020,True,DAL,LAC
2019-20,1610612738,BOS,Boston Celtics,41900211,2020-08-30,BOS @ TOR,W,48.0,0.53,0.47,0.393,0.054,0.455,0.054,0.152,0.116,0.339,0.545,0.455,0.765,0.235,0.641,0.359,0,0,0,0,13,124,43,141,139,26,143,105,119,114,45,120,109,55,48,118,1,2019,2020,False,TOR,BOS
2019-20,1610612743,DEN,Denver Nuggets,41900166,2020-08-30,DEN @ UTA,W,48.0,0.493,0.507,0.353,0.084,0.454,0.092,0.193,0.118,0.269,0.571,0.429,0.556,0.444,0.564,0.436,0,0,0,0,13,145,22,149,94,27,80,54,116,149,35,131,160,7,103,63,1,2019,2020,False,UTA,DEN
2019-20,1610612762,UTA,Utah Jazz,41900166,2020-08-30,UTA vs. DEN,L,48.0,0.52,0.48,0.299,0.037,0.505,0.121,0.196,0.14,0.262,0.5,0.5,0.667,0.333,0.588,0.412,0,0,0,0,13,130,36,162,150,8,51,51,86,151,60,86,143,15,89,78,1,2019,2020,True,UTA,DEN
2019-20,1610612746,LAC,LA Clippers,41900156,2020-08-30,LAC @ DAL,W,48.0,0.681,0.319,0.595,0.216,0.297,0.126,0.108,0.135,0.378,0.364,0.636,0.909,0.091,0.5,0.5,0,0,0,0,13,12,155,9,3,120,46,147,92,80,132,34,38,122,136,25,1,2019,2020,False,DAL,LAC
2019-20,1610612761,TOR,Toronto Raptors,41900211,2020-08-30,TOR vs. BOS,L,48.0,0.524,0.476,0.447,0.043,0.319,0.074,0.234,0.16,0.404,0.667,0.333,0.8,0.2,0.71,0.29,0,0,0,0,13,126,41,108,147,102,110,20,60,58,10,153,91,72,20,147,1,2019,2020,True,TOR,BOS
