season,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,e_def_rating,def_rating,e_net_rating,net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,efg_pct,ts_pct,e_pace,pace,pace_per40,poss,pie,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,off_rating_rank,def_rating_rank,net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,efg_pct_rank,ts_pct_rank,pace_rank,pie_rank,available_flag,season_start,season_end,is_home,home,away
2019-20,1610612748,MIA,Miami Heat,41900201,2020-08-31,MIA @ MIL,W,48.0,115.1,116.2,105.6,105.1,9.5,11.1,0.538,1.31,15.6,0.333,0.837,0.58,0.162,0.536,0.6,99.2,99.0,82.5,99,0.576,1,1,1,1,13,48,50,37,121,122,117,21,18,11,118,88,55,67,38,1,2019,2020,False,MIL,MIA
2019-20,1610612749,MIL,Milwaukee Bucks,41900201,2020-08-31,MIL vs. MIA,L,48.0,105.6,105.1,115.1,116.2,-9.5,-11.1,0.595,1.16,17.2,0.163,0.667,0.42,0.192,0.6,0.602,99.2,99.0,82.5,99,0.424,1,84,84,84,13,117,117,130,80,137,85,149,143,156,150,24,51,67,129,1,2019,2020,True,MIL,MIA
2019-20,1610612745,HOU,Houston Rockets,41900176,2020-08-31,HOU @ OKC,L,48.0,93.2,96.2,98.2,99.0,-5.0,-2.9,0.5,0.86,14.7,0.125,0.736,0.446,0.212,0.542,0.56,106.6,104.5,87.08,104,0.483,1,84,84,84,13,149,27,90,136,163,133,162,100,144,159,75,100,15,93,1,2019,2020,False,OKC,HOU
2019-20,1610612760,OKC,Oklahoma City Thunder,41900176,2020-08-31,OKC vs. HOU,W,48.0,98.2,99.0,93.2,96.2,5.0,2.9,0.447,0.89,12.6,0.264,0.875,0.554,0.181,0.494,0.537,106.6,104.5,87.08,105,0.517,1,1,1,1,13,140,18,77,150,161,155,65,4,22,145,122,125,15,74,1,2019,2020,True,OKC,HOU
2019-20,1610612743,DEN,Denver Nuggets,41900166,2020-08-30,DEN @ UTA,W,48.0,130.1,126.6,114.8,115.1,15.3,11.5,0.564,1.38,17.7,0.242,0.848,0.595,0.17,0.676,0.722,92.3,93.5,77.92,94,0.579,1,1,1,1,13,14,107,34,103,116,68,90,13,5,132,2,3,131,32,1,2019,2020,False,UTA,DEN
2019-20,1610612762,UTA,Utah Jazz,41900166,2020-08-30,UTA vs. DEN,L,48.0,114.8,115.1,130.1,126.6,-15.3,-11.5,0.588,2.0,16.7,0.152,0.758,0.405,0.108,0.573,0.607,92.3,93.5,77.92,93,0.421,1,84,84,84,13,60,153,133,89,47,97,152,77,162,28,42,46,131,135,1,2019,2020,True,UTA,DEN
2019-20,1610612738,BOS,Boston Celtics,41900211,2020-08-30,BOS @ TOR,W,48.0,101.6,105.7,90.6,90.4,11.0,15.3,0.641,1.09,17.9,0.196,0.857,0.559,0.217,0.572,0.607,107.0,105.0,87.5,106,0.608,1,1,1,1,13,111,4,19,48,148,65,132,9,19,163,43,45,13,12,1,2019,2020,False,TOR,BOS
2019-20,1610612742,DAL,Dallas Mavericks,41900156,2020-08-30,DAL vs. LAC,L,48.0,95.6,98.0,109.1,113.3,-13.5,-15.3,0.526,1.67,15.5,0.2,0.792,0.476,0.121,0.483,0.498,101.6,98.5,82.08,99,0.411,1,84,84,84,13,144,99,149,128,80,119,127,44,112,54,132,151,71,143,1,2019,2020,True,DAL,LAC
2019-20,1610612746,LAC,LA Clippers,41900156,2020-08-30,LAC @ DAL,W,48.0,109.1,113.3,95.6,98.0,13.5,15.3,0.5,1.69,16.9,0.208,0.8,0.524,0.133,0.544,0.574,101.6,98.5,82.08,98,0.589,1,1,1,1,13,68,22,18,136,76,90,123,37,55,74,70,88,71,23,1,2019,2020,False,DAL,LAC
2019-20,1610612761,TOR,Toronto Raptors,41900211,2020-08-30,TOR vs. BOS,L,48.0,90.6,90.4,101.6,105.7,-11.0,-15.3,0.71,1.57,16.4,0.143,0.804,0.441,0.135,0.429,0.486,107.0,105.0,87.5,104,0.392,1,84,84,84,13,163,56,148,20,92,104,158,35,148,75,158,153,13,155,1,2019,2020,True,TOR,BOS
