season,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,e_def_rating,def_rating,e_net_rating,net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,efg_pct,ts_pct,e_pace,pace,pace_per40,poss,pie,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,off_rating_rank,def_rating_rank,net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,efg_pct_rank,ts_pct_rank,pace_rank,pie_rank,available_flag,season_start,season_end,is_home,home,away
2021-22,1610612766,CHA,Charlotte Hornets,22101217,2022-04-10,CHA vs. WAS,W,48.0,119.0,125.3,108.6,108.0,10.4,17.3,0.708,1.7,22.8,0.372,0.667,0.54,0.202,0.64,0.652,101.8,99.5,82.92,99,0.578,1,1,1,1,117,304,925,296,328,1422,135,211,1930,507,2339,142,224,1005,438,1,2021,2022,True,CHA,WAS
2021-22,1610612754,IND,Indiana Pacers,22101216,2022-04-10,IND @ BKN,L,48.0,116.3,120.0,127.6,128.8,-11.3,-8.8,0.681,4.57,20.9,0.295,0.667,0.418,0.067,0.543,0.561,106.7,104.5,87.08,105,0.416,1,1231,1231,1231,117,557,2293,1777,539,26,392,922,1930,2345,37,1044,1287,213,2082,1,2021,2022,False,BKN,IND
2021-22,1610612758,SAC,Sacramento Kings,22101229,2022-04-10,SAC @ PHX,W,48.0,113.5,117.2,106.2,110.1,7.3,7.1,0.65,1.73,19.7,0.179,0.635,0.461,0.152,0.618,0.65,102.4,99.0,82.5,99,0.568,1,1,1,1,117,752,1117,794,781,1351,671,2215,2203,1941,1612,269,238,1129,555,1,2021,2022,False,PHX,SAC
2021-22,1610612757,POR,Portland Trail Blazers,22101230,2022-04-10,POR vs. UTA,L,48.0,80.6,81.6,110.2,112.1,-29.6,-30.5,0.677,1.31,16.7,0.132,0.58,0.35,0.163,0.428,0.453,100.0,98.5,82.08,98,0.303,1,1231,1231,1231,117,2450,1285,2403,552,2006,1595,2415,2390,2457,1866,2333,2388,1247,2427,1,2021,2022,True,POR,UTA
2021-22,1610612752,NYK,New York Knicks,22101226,2022-04-10,NYK vs. TOR,W,48.0,105.8,109.4,92.3,97.9,13.5,11.5,0.8,1.88,22.7,0.271,0.714,0.51,0.177,0.546,0.569,100.6,96.0,80.0,96,0.561,1,1,1,1,117,1408,300,554,26,1124,146,1220,1404,1050,2105,1000,1162,1757,629,1,2021,2022,True,NYK,TOR
2021-22,1610612747,LAL,Los Angeles Lakers,22101220,2022-04-10,LAL @ DEN,W,53.0,127.3,129.2,118.6,122.6,8.7,6.6,0.591,2.0,16.7,0.327,0.704,0.519,0.115,0.553,0.637,105.7,103.25,86.04,113,0.521,1,1,1,1,15,155,2032,827,1405,907,1595,551,1550,868,663,908,339,391,1044,1,2021,2022,False,DEN,LAL
2021-22,1610612761,TOR,Toronto Raptors,22101226,2022-04-10,TOR @ NYK,L,48.0,92.3,97.9,105.8,109.4,-13.5,-11.5,0.75,1.93,19.4,0.286,0.729,0.49,0.146,0.457,0.485,100.6,96.0,80.0,96,0.439,1,1231,1231,1231,117,2157,1047,1906,119,1037,739,1025,1224,1401,1487,2154,2231,1757,1831,1,2021,2022,False,NYK,TOR
2021-22,1610612742,DAL,Dallas Mavericks,22101219,2022-04-10,DAL vs. SAS,W,48.0,128.6,130.0,119.9,120.0,8.7,10.0,0.739,2.13,23.1,0.31,0.783,0.557,0.16,0.659,0.683,100.6,100.0,83.33,100,0.519,1,1,1,1,117,134,1891,619,165,794,105,743,563,302,1803,73,83,893,1072,1,2021,2022,True,DAL,SAS
2021-22,1610612762,UTA,Utah Jazz,22101230,2022-04-10,UTA @ POR,W,48.0,110.2,112.1,80.6,81.6,29.6,30.5,0.622,1.35,16.1,0.42,0.868,0.65,0.172,0.506,0.562,100.0,98.5,82.08,99,0.697,1,1,1,1,117,1165,11,58,1083,1953,1752,68,46,4,2016,1558,1262,1247,34,1,2021,2022,False,POR,UTA
2021-22,1610612753,ORL,Orlando Magic,22101227,2022-04-10,ORL vs. MIA,W,48.0,123.6,123.8,109.9,112.1,13.7,11.6,0.733,3.3,23.2,0.191,0.772,0.51,0.099,0.621,0.643,101.1,100.0,83.33,101,0.576,1,1,1,1,117,367,1285,547,193,124,96,2124,690,1050,334,249,286,893,461,1,2021,2022,True,ORL,MIA
