season,team_id,team,team_name,game_id,game_date,matchup,wl,min,efg_pct,fta_rate,tm_tov_pct,oreb_pct,opp_efg_pct,opp_fta_rate,opp_tov_pct,opp_oreb_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,efg_pct_rank,fta_rate_rank,tm_tov_pct_rank,oreb_pct_rank,opp_efg_pct_rank,opp_fta_rate_rank,opp_tov_pct_rank,opp_oreb_pct_rank,available_flag,season_start,season_end,is_home,home,away
2021-22,1610612761,TOR,Toronto Raptors,22101226,2022-04-10,TOR @ NYK,L,48.0,0.457,0.12,0.146,0.286,0.546,0.138,0.177,0.271,0,0,0,0,117,2154,2336,1487,1025,1457,203,346,1224,1,2021,2022,False,NYK,TOR
2021-22,1610612753,ORL,Orlando Magic,22101227,2022-04-10,ORL vs. MIA,W,48.0,0.621,0.154,0.099,0.191,0.527,0.17,0.101,0.228,0,0,0,0,117,249,2155,334,2124,1170,417,2080,690,1,2021,2022,True,ORL,MIA
2021-22,1610612746,LAC,LA Clippers,22101222,2022-04-10,LAC vs. OKC,W,48.0,0.649,0.144,0.091,0.341,0.423,0.092,0.101,0.238,0,0,0,0,117,107,2216,213,408,102,42,2080,806,1,2021,2022,True,LAC,OKC
2021-22,1610612762,UTA,Utah Jazz,22101230,2022-04-10,UTA @ POR,W,48.0,0.506,0.463,0.172,0.42,0.428,0.145,0.163,0.132,0,0,0,0,117,1558,37,2016,68,127,251,575,46,1,2021,2022,False,POR,UTA
2021-22,1610612741,CHI,Chicago Bulls,22101224,2022-04-10,CHI @ MIN,W,48.0,0.59,0.398,0.223,0.452,0.566,0.242,0.126,0.261,0,0,0,0,117,483,127,2423,18,1719,1199,1510,1097,1,2021,2022,False,MIN,CHI
2021-22,1610612749,MIL,Milwaukee Bucks,22101218,2022-04-10,MIL @ CLE,L,48.0,0.511,0.364,0.114,0.231,0.644,0.181,0.115,0.222,0,0,0,0,117,1508,253,628,1724,2335,519,1790,608,1,2021,2022,False,CLE,MIL
2021-22,1610612742,DAL,Dallas Mavericks,22101219,2022-04-10,DAL vs. SAS,W,48.0,0.659,0.271,0.16,0.31,0.545,0.258,0.08,0.217,0,0,0,0,117,73,934,1803,743,1444,1386,2356,563,1,2021,2022,True,DAL,SAS
2021-22,1610612737,ATL,Atlanta Hawks,22101221,2022-04-10,ATL @ HOU,W,48.0,0.638,0.276,0.134,0.326,0.556,0.225,0.082,0.216,0,0,0,0,117,155,879,1148,574,1586,1008,2340,551,1,2021,2022,False,HOU,ATL
2021-22,1610612740,NOP,New Orleans Pelicans,22101225,2022-04-10,NOP vs. GSW,L,48.0,0.495,0.121,0.125,0.379,0.722,0.16,0.179,0.273,0,0,0,0,117,1707,2326,902,172,2447,341,327,1246,1,2021,2022,True,NOP,GSW
2021-22,1610612752,NYK,New York Knicks,22101226,2022-04-10,NYK vs. TOR,W,48.0,0.546,0.138,0.177,0.271,0.457,0.12,0.146,0.286,0,0,0,0,117,1000,2256,2105,1220,306,125,958,1404,1,2021,2022,True,NYK,TOR
2021-22,1610612751,BKN,Brooklyn Nets,22101216,2022-04-10,BKN vs. IND,W,48.0,0.691,0.309,0.202,0.333,0.543,0.183,0.067,0.295,0,0,0,0,117,29,605,2334,468,1416,536,2422,1534,1,2021,2022,True,BKN,IND
2021-22,1610612747,LAL,Los Angeles Lakers,22101220,2022-04-10,LAL @ DEN,W,53.0,0.553,0.5,0.115,0.327,0.565,0.36,0.122,0.296,0,0,0,0,15,908,13,663,551,1700,2186,1621,1550,1,2021,2022,False,DEN,LAL
2021-22,1610612765,DET,Detroit Pistons,22101228,2022-04-10,DET @ PHI,L,48.0,0.524,0.349,0.208,0.373,0.551,0.261,0.113,0.302,0,0,0,0,117,1315,329,2372,206,1529,1416,1835,1642,1,2021,2022,False,PHI,DET
2021-22,1610612748,MIA,Miami Heat,22101227,2022-04-10,MIA @ ORL,L,48.0,0.527,0.17,0.101,0.228,0.621,0.154,0.099,0.191,0,0,0,0,117,1288,2041,368,1765,2212,299,2120,326,1,2021,2022,False,ORL,MIA
2021-22,1610612759,SAS,San Antonio Spurs,22101219,2022-04-10,SAS @ DAL,L,48.0,0.545,0.258,0.08,0.217,0.659,0.271,0.16,0.31,0,0,0,0,117,1010,1068,105,1888,2387,1519,636,1713,1,2021,2022,False,DAL,SAS
2021-22,1610612738,BOS,Boston Celtics,22101223,2022-04-10,BOS @ MEM,W,48.0,0.636,0.131,0.146,0.422,0.456,0.265,0.098,0.324,0,0,0,0,117,158,2290,1470,64,300,1457,2132,1856,1,2021,2022,False,MEM,BOS
2021-22,1610612756,PHX,Phoenix Suns,22101229,2022-04-10,PHX vs. SAC,L,48.0,0.476,0.146,0.111,0.365,0.618,0.395,0.152,0.179,0,0,0,0,117,1962,2207,545,258,2191,2324,834,245,1,2021,2022,True,PHX,SAC
2021-22,1610612745,HOU,Houston Rockets,22101221,2022-04-10,HOU vs. ATL,L,48.0,0.556,0.225,0.082,0.216,0.638,0.276,0.134,0.326,0,0,0,0,117,871,1441,114,1902,2306,1576,1290,1872,1,2021,2022,True,HOU,ATL
2021-22,1610612743,DEN,Denver Nuggets,22101220,2022-04-10,DEN vs. LAL,L,53.0,0.565,0.36,0.122,0.296,0.553,0.5,0.115,0.327,0,0,0,0,15,761,274,840,899,1551,2446,1798,1898,1,2021,2022,True,DEN,LAL
2021-22,1610612754,IND,Indiana Pacers,22101216,2022-04-10,IND @ BKN,L,48.0,0.543,0.183,0.067,0.295,0.691,0.309,0.202,0.333,0,0,0,0,117,1044,1925,37,922,2432,1854,123,1930,1,2021,2022,False,BKN,IND
2021-22,1610612766,CHA,Charlotte Hornets,22101217,2022-04-10,CHA vs. WAS,W,48.0,0.64,0.157,0.202,0.372,0.489,0.277,0.11,0.333,0,0,0,0,117,142,2139,2339,211,665,1585,1917,1930,1,2021,2022,True,CHA,WAS
2021-22,1610612760,OKC,Oklahoma City Thunder,22101222,2022-04-10,OKC @ LAC,L,48.0,0.423,0.092,0.101,0.238,0.649,0.144,0.091,0.341,0,0,0,0,117,2359,2419,368,1640,2353,241,2236,2042,1,2021,2022,False,LAC,OKC
2021-22,1610612758,SAC,Sacramento Kings,22101229,2022-04-10,SAC @ PHX,W,48.0,0.618,0.395,0.152,0.179,0.476,0.146,0.111,0.365,0,0,0,0,117,269,134,1612,2215,498,253,1888,2203,1,2021,2022,False,PHX,SAC
2021-22,1610612764,WAS,Washington Wizards,22101217,2022-04-10,WAS @ CHA,L,48.0,0.489,0.277,0.11,0.333,0.64,0.157,0.202,0.372,0,0,0,0,117,1795,874,532,468,2319,319,116,2249,1,2021,2022,False,CHA,WAS
