player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,travel,double_dribble,discontinued_dribble,off_three_sec,inbound,backcourt,off_goaltending,palming,off_foul,def_three_sec,charge,def_goaltending,lane,jump_ball,kicked_ball,gp_rank,w_rank,l_rank,w_pct_rank,travel_rank,double_dribble_rank,discontinued_dribble_rank,off_three_sec_rank,inbound_rank,backcourt_rank,off_goaltending_rank,palming_rank,off_foul_rank,def_three_sec_rank,charge_rank,def_goaltending_rank,lane_rank,jump_ball_rank,kicked_ball_rank,team
1630639,A.J. Lawson,A.J.,1610612742,DAL,23.0,10,7,3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,37,53,25,56,6,1,4,3,6,10,3,107,17,42,26,3,1,34,DAL
1629655,Daniel Gafford,Daniel,1610612742,DAL,25.0,22,13,9,0.591,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,5.0,0.0,0.0,1.0,1,8,200,48,17,6,1,4,3,6,10,3,6,5,16,1,3,1,9,DAL
203957,Danté Exum,Danté,1610612742,DAL,28.0,21,12,9,0.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,15,200,63,56,6,1,4,3,6,10,3,60,17,42,26,3,1,34,DAL
1641726,Dereck Lively II,Dereck,1610612742,DAL,20.0,21,13,8,0.619,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,1.0,2.0,0.0,0.0,0.0,7,8,198,34,5,6,1,4,3,6,10,3,3,1,16,4,3,1,34,DAL
1627884,Derrick Jones Jr.,Derrick,1610612742,DAL,27.0,22,13,9,0.591,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,8,200,48,17,6,1,4,3,6,10,3,107,17,42,26,3,1,1,DAL
203939,Dwight Powell,Dwight,1610612742,DAL,32.0,13,8,5,0.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,35,24,161,35,56,6,1,4,3,6,10,3,38,17,42,26,3,1,34,DAL
1630702,Jaden Hardy,Jaden,1610612742,DAL,21.0,19,11,8,0.579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9,16,198,62,56,6,1,4,3,6,10,3,60,17,42,26,3,1,34,DAL
1630182,Josh Green,Josh,1610612742,DAL,23.0,22,13,9,0.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1,8,200,48,56,6,1,4,3,6,10,3,38,17,16,26,3,1,34,DAL
202681,Kyrie Irving,Kyrie,1610612742,DAL,32.0,22,13,9,0.591,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1,8,200,48,5,6,1,4,3,6,10,3,20,17,16,26,3,1,34,DAL
1629029,Luka Dončić,Luka,1610612742,DAL,25.0,22,13,9,0.591,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,1,8,200,48,1,6,1,4,3,2,10,3,13,17,16,26,3,1,1,DAL
202693,Markieff Morris,Markieff,1610612742,DAL,34.0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205,136,1,1,56,6,1,4,3,6,10,3,107,17,42,26,3,1,34,DAL
1628467,Maxi Kleber,Maxi,1610612742,DAL,32.0,13,6,7,0.462,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,35,51,184,91,17,6,1,4,3,6,10,3,38,5,42,26,3,1,34,DAL
1641765,Olivier-Maxence Prosper,Olivier-Maxence,1610612742,DAL,21.0,3,1,2,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171,136,25,113,56,6,1,4,3,6,10,3,107,17,42,26,3,1,34,DAL
1629023,P.J. Washington,P.J.,1610612742,DAL,25.0,22,13,9,0.591,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,0.0,1.0,1,8,200,48,3,6,1,4,3,1,10,3,13,5,4,12,1,1,9,DAL
203501,Tim Hardaway Jr.,Tim,1610612742,DAL,32.0,14,8,6,0.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,24,172,63,56,6,1,4,3,6,10,3,107,17,42,26,3,1,34,DAL
