player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,team
1630639,A.J. Lawson,A.J.,1610612742,DAL,23.0,10,7,3,0.7,3.0,105.0,94.8,94.8,117.2,109.8,109.8,-12.3,-15.0,-15.0,0.0,0.0,0.0,0.036,0.067,0.052,0.0,0.0,0.556,0.557,0.156,0.172,87.81,95.38,79.48,95.38,0.068,58,4,9,0.4,0.9,0.444,56,37,53,25,203,119,174,174,173,100,100,161,175,175,186,166,186,90,188,172,1,1,64,94,115,106,204,105,105,127,149,153,179,193,90,DAL
1629655,Daniel Gafford,Daniel,1610612742,DAL,25.0,22,13,9,0.591,20.2,107.0,105.9,105.9,111.4,111.3,111.3,-4.5,-5.4,-5.4,0.055,0.79,8.0,0.1,0.171,0.137,10.2,10.2,0.634,0.65,0.172,0.178,94.27,94.81,79.01,94.81,0.124,880,78,123,3.5,5.6,0.634,1,8,200,48,101,101,105,105,117,120,120,123,131,131,166,146,171,26,56,35,143,143,25,26,98,101,128,121,121,48,22,37,72,96,17,DAL
203957,Danté Exum,Danté,1610612742,DAL,28.0,21,12,9,0.571,6.8,107.8,102.4,102.4,108.5,106.5,106.5,-0.7,-4.1,-4.1,0.136,2.4,18.8,0.021,0.092,0.058,7.8,7.9,0.443,0.461,0.159,0.169,94.54,97.91,81.59,97.91,0.06,292,16,44,0.8,2.1,0.364,7,15,200,63,155,98,128,128,87,76,76,101,121,121,91,46,76,126,154,153,96,96,153,155,113,110,118,49,49,145,98,94,154,152,152,DAL
1641726,Dereck Lively II,Dereck,1610612742,DAL,20.0,21,13,8,0.619,22.0,115.2,114.5,114.5,104.7,105.4,105.4,10.5,9.1,9.1,0.081,1.29,16.0,0.122,0.213,0.167,12.4,12.4,0.679,0.677,0.131,0.136,96.66,96.58,80.49,96.58,0.123,935,64,95,3.0,4.5,0.674,7,8,198,34,90,41,47,47,64,70,70,39,44,44,133,107,105,18,27,15,164,164,13,16,149,151,55,78,78,52,35,50,83,113,7,DAL
1627884,Derrick Jones Jr.,Derrick,1610612742,DAL,27.0,22,13,9,0.591,29.4,112.2,111.6,111.6,106.9,107.8,107.8,5.3,3.7,3.7,0.06,1.5,12.4,0.053,0.064,0.058,8.3,8.2,0.556,0.577,0.13,0.135,94.57,94.41,78.68,94.41,0.06,1270,77,160,3.5,7.3,0.481,1,8,200,48,72,64,66,66,80,85,85,66,76,76,157,98,142,63,193,152,100,101,63,77,153,154,115,131,131,143,23,22,73,77,68,DAL
203939,Dwight Powell,Dwight,1610612742,DAL,32.0,13,8,5,0.615,3.4,112.0,100.0,100.0,100.6,95.6,95.6,11.4,4.4,4.4,0.107,1.0,25.0,0.071,0.196,0.136,25.0,25.8,0.333,0.532,0.095,0.102,88.64,96.11,80.09,96.11,0.031,87,1,3,0.1,0.2,0.333,35,24,161,35,197,66,142,142,47,39,39,36,72,72,107,126,33,44,39,36,202,203,173,119,192,191,200,89,89,182,181,180,192,207,161,DAL
1630702,Jaden Hardy,Jaden,1610612742,DAL,21.0,19,11,8,0.579,6.8,100.2,94.9,94.9,107.9,106.0,106.0,-7.7,-11.1,-11.1,0.254,2.43,17.2,0.016,0.096,0.057,7.1,7.1,0.507,0.536,0.273,0.293,97.47,101.09,84.24,101.09,0.105,275,29,68,1.5,3.6,0.426,9,16,198,62,156,155,173,173,85,74,74,137,160,160,23,44,87,150,149,160,76,77,102,116,24,16,36,13,13,66,72,70,126,129,116,DAL
1630182,Josh Green,Josh,1610612742,DAL,23.0,22,13,9,0.591,18.1,113.6,110.1,110.1,110.0,109.7,109.7,3.6,0.4,0.4,0.081,3.29,18.9,0.055,0.089,0.072,5.7,5.7,0.559,0.584,0.109,0.117,95.3,96.92,80.77,96.92,0.07,805,36,85,1.6,3.9,0.424,1,8,200,48,111,51,78,78,99,97,97,74,97,97,131,24,75,58,160,121,60,58,61,70,178,174,92,64,64,118,59,57,121,126,119,DAL
202681,Kyrie Irving,Kyrie,1610612742,DAL,32.0,22,13,9,0.591,40.0,115.0,116.6,116.6,109.4,110.9,110.9,5.6,5.7,5.7,0.204,2.22,19.2,0.026,0.067,0.047,8.6,8.6,0.534,0.566,0.24,0.246,94.52,93.27,77.72,93.27,0.108,1715,186,398,8.5,18.1,0.467,1,8,200,48,14,43,37,37,95,116,116,63,62,62,46,57,72,117,187,182,113,113,82,84,41,41,119,165,165,64,2,2,18,18,74,DAL
1629029,Luka Dončić,Luka,1610612742,DAL,25.0,22,13,9,0.591,40.9,111.9,113.8,113.8,107.9,109.4,109.4,4.0,4.3,4.3,0.35,1.98,21.3,0.018,0.211,0.116,10.8,10.7,0.514,0.556,0.324,0.331,94.7,93.26,77.71,93.26,0.177,1757,225,504,10.2,22.9,0.446,1,8,200,48,8,67,53,53,84,96,96,72,73,73,8,79,55,140,28,50,150,150,98,95,9,10,111,167,167,13,1,1,8,3,89,DAL
