player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,team
1628993,Alize Johnson,Alize,1610612740,NOP,26.0,23,14,9,0.609,7.3,105.2,105.1,105.1,114.2,115.7,115.7,-9.0,-10.6,-10.6,0.08,0.75,13.8,0.156,0.202,0.178,18.5,18.4,0.436,0.463,0.14,0.147,98.18,97.6,81.33,97.6,0.069,336,17,39,0.7,1.7,0.436,430,385,151,172,520,418,420,420,493,524,524,483,507,507,401,505,355,7,71,26,584,582,498,506,445,442,521,545,545,403,473,476,530,541,318,NOP
1627742,Brandon Ingram,Brandon,1610612740,NOP,24.0,55,29,26,0.527,34.0,111.0,112.7,112.7,108.5,109.4,109.4,2.5,3.3,3.3,0.268,2.03,19.5,0.019,0.152,0.086,9.6,9.5,0.498,0.554,0.291,0.297,99.23,98.07,81.73,98.07,0.139,3817,453,983,8.2,17.9,0.461,247,204,362,278,41,179,127,127,236,267,267,191,159,159,60,184,196,426,178,249,311,309,384,283,24,26,449,524,524,44,46,49,26,23,235,NOP
203468,CJ McCollum,CJ,1610612740,NOP,30.0,62,28,34,0.452,34.6,111.5,112.1,112.1,112.9,114.0,114.0,-1.4,-1.9,-1.9,0.238,2.48,18.8,0.024,0.101,0.062,7.6,7.6,0.539,0.553,0.269,0.275,99.91,99.14,82.62,99.14,0.119,4437,536,1164,8.6,18.8,0.46,192,214,484,369,33,153,152,152,458,490,490,301,321,321,92,115,215,371,409,418,159,157,230,287,41,45,379,452,452,96,24,27,20,17,238,NOP
1628984,Devonte' Graham,Devonte',1610612740,NOP,27.0,76,34,42,0.447,28.4,110.1,111.4,111.4,110.8,111.1,111.1,-0.7,0.3,0.3,0.21,3.01,24.5,0.017,0.064,0.04,8.2,8.1,0.481,0.514,0.191,0.196,99.42,98.66,82.22,98.66,0.081,4455,296,815,3.9,10.7,0.363,35,155,554,372,130,216,178,178,359,365,365,281,256,256,117,52,110,459,557,561,198,199,424,421,208,212,426,490,490,322,114,75,167,118,499,NOP
202066,Garrett Temple,Garrett,1610612740,NOP,36.0,59,23,36,0.39,18.6,101.3,101.0,101.0,115.2,114.7,114.7,-13.9,-13.7,-13.7,0.102,1.76,17.2,0.024,0.106,0.063,9.8,9.8,0.476,0.494,0.136,0.14,99.0,99.35,82.79,99.35,0.057,2267,111,295,1.9,5.0,0.376,216,260,508,432,295,501,498,498,518,507,507,530,534,534,324,266,257,366,384,403,324,326,440,466,469,470,466,423,423,483,309,279,381,333,484,NOP
1629109,Gary Clark,Gary,1610612740,NOP,27.0,38,20,18,0.526,10.0,108.3,105.6,105.6,107.8,107.8,107.8,0.5,-2.1,-2.1,0.067,1.8,14.9,0.057,0.174,0.115,8.3,8.3,0.534,0.547,0.11,0.116,99.94,101.21,84.34,101.21,0.087,797,33,88,0.9,2.3,0.375,363,295,239,279,479,293,398,398,209,190,190,254,327,327,466,255,315,172,128,147,204,208,245,317,555,547,375,238,238,281,431,427,518,502,487,NOP
1630529,Herbert Jones,Herbert,1610612740,NOP,23.0,78,36,42,0.462,29.9,110.9,112.2,112.2,109.6,110.2,110.2,1.3,2.0,2.0,0.097,1.67,18.3,0.041,0.086,0.063,10.9,10.9,0.525,0.573,0.136,0.138,99.76,98.84,82.37,98.84,0.068,4796,274,576,3.5,7.4,0.476,20,131,554,357,98,184,148,148,299,320,320,223,199,199,333,285,232,238,501,402,411,408,285,220,465,478,395,474,474,416,136,136,198,205,191,NOP
1629607,Jared Harper,Jared,1610612740,NOP,24.0,5,2,3,0.4,8.6,129.2,133.3,133.3,124.8,123.5,123.5,4.4,9.8,9.8,0.538,7.0,32.6,0.047,0.0,0.025,4.7,4.6,0.635,0.666,0.287,0.298,95.63,94.58,78.82,94.58,0.179,84,14,26,2.8,5.2,0.538,527,512,72,423,496,9,7,7,580,581,581,127,35,35,3,5,35,215,583,580,53,53,46,36,26,25,583,597,597,12,483,494,278,320,81,NOP
1629637,Jaxson Hayes,Jaxson,1610612740,NOP,22.0,70,29,41,0.414,20.0,110.1,109.7,109.7,108.7,109.2,109.2,1.4,0.5,0.5,0.047,0.8,7.5,0.08,0.146,0.113,9.4,9.3,0.641,0.68,0.159,0.164,100.03,99.98,83.32,99.98,0.11,2914,245,398,3.5,5.7,0.616,101,204,550,411,273,210,239,239,244,260,260,218,249,249,538,502,540,105,197,154,292,290,41,26,351,352,366,361,361,137,168,224,199,289,42,NOP
202685,Jonas Valančiūnas,Jonas,1610612740,NOP,30.0,74,34,40,0.459,30.3,109.9,111.4,111.4,110.3,110.2,110.2,-0.5,1.2,1.2,0.137,1.06,13.2,0.1,0.28,0.189,12.5,12.5,0.574,0.617,0.238,0.242,98.29,97.63,81.36,97.63,0.153,4562,510,938,6.9,12.7,0.544,57,155,542,360,94,227,176,176,339,319,319,277,227,227,229,444,376,61,12,20,488,488,120,89,78,81,513,543,543,27,29,55,46,80,79,NOP
1630631,Jose Alvarado,Jose,1610612740,NOP,24.0,54,25,29,0.463,15.4,112.3,112.1,112.1,104.8,104.8,104.8,7.6,7.3,7.3,0.261,3.8,29.9,0.029,0.094,0.06,7.9,7.9,0.5,0.52,0.174,0.181,100.57,100.67,83.89,100.67,0.107,1756,131,294,2.4,5.4,0.446,259,243,417,356,373,116,157,157,105,100,100,61,66,66,67,26,55,326,460,440,175,178,363,399,277,278,316,300,300,146,283,280,316,306,290,NOP
