player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,team
1628993,Alize Johnson,Alize,1610612740,NOP,26.0,23,14,9,0.609,7.3,0.897,0.103,0.829,0.0,0.0,0.22,0.171,0.146,0.829,0.529,0.471,0.0,0.0,0.529,0.471,17,39,0.436,430,385,151,172,520,80,517,52,464,514,37,178,290,36,333,237,507,368,436,142,473,476,318,NOP
1627742,Brandon Ingram,Brandon,1610612740,NOP,24.0,55,29,26,0.527,34.0,0.77,0.23,0.608,0.305,0.178,0.084,0.214,0.133,0.303,0.401,0.599,0.892,0.108,0.481,0.519,453,983,0.461,247,204,362,278,41,140,457,182,14,427,374,81,377,419,439,132,304,210,474,104,46,49,235,NOP
203468,CJ McCollum,CJ,1610612740,NOP,30.0,62,28,34,0.452,34.6,0.597,0.403,0.517,0.187,0.399,0.119,0.084,0.116,0.33,0.254,0.746,0.659,0.341,0.392,0.608,536,1164,0.46,192,214,484,369,33,302,295,285,42,225,248,455,453,389,511,60,450,64,517,61,24,27,238,NOP
1628984,Devonte' Graham,Devonte',1610612740,NOP,27.0,76,34,42,0.447,28.4,0.309,0.691,0.231,0.084,0.639,0.127,0.13,0.14,0.146,0.308,0.692,0.755,0.245,0.598,0.402,296,815,0.363,35,155,554,372,130,541,56,536,178,59,219,323,337,541,484,86,412,102,392,186,114,75,499,NOP
202066,Garrett Temple,Garrett,1610612740,NOP,36.0,59,23,36,0.39,18.6,0.373,0.627,0.337,0.045,0.573,0.194,0.09,0.175,0.291,0.635,0.365,0.983,0.017,0.82,0.18,111,295,0.376,216,260,508,432,295,495,102,467,294,94,58,436,160,429,240,331,165,349,113,465,309,279,484,NOP
1629109,Gary Clark,Gary,1610612740,NOP,27.0,38,20,18,0.526,10.0,0.205,0.795,0.099,0.0,0.832,0.119,0.069,0.04,0.099,0.8,0.2,0.964,0.036,0.939,0.061,33,88,0.375,363,295,239,279,479,574,23,569,464,11,249,492,541,558,57,510,199,314,32,546,431,427,487,NOP
1630529,Herbert Jones,Herbert,1610612740,NOP,23.0,78,36,42,0.462,29.9,0.707,0.293,0.585,0.043,0.23,0.213,0.185,0.237,0.542,0.631,0.369,1.0,0.0,0.708,0.292,274,576,0.476,20,131,554,357,98,183,414,201,300,391,47,135,46,174,242,329,1,368,264,314,136,136,191,NOP
1629607,Jared Harper,Jared,1610612740,NOP,24.0,5,2,3,0.4,8.6,0.538,0.462,0.486,0.216,0.405,0.135,0.109,0.216,0.27,0.333,0.667,0.6,0.4,0.429,0.571,14,26,0.538,527,512,72,423,496,359,238,314,31,220,186,388,69,452,470,94,461,52,497,80,483,494,81,NOP
1629637,Jaxson Hayes,Jaxson,1610612740,NOP,22.0,70,29,41,0.414,20.0,0.857,0.143,0.688,0.015,0.092,0.148,0.22,0.167,0.673,0.76,0.24,0.95,0.05,0.776,0.224,245,398,0.616,101,204,550,411,273,96,501,123,416,469,144,68,184,97,95,476,222,289,170,408,168,224,42,NOP
202685,Jonas Valančiūnas,Jonas,1610612740,NOP,30.0,74,34,40,0.459,30.3,0.832,0.168,0.689,0.081,0.13,0.029,0.181,0.107,0.609,0.627,0.373,0.982,0.018,0.667,0.333,510,938,0.544,57,155,542,360,94,109,488,122,186,455,507,151,483,130,247,324,168,345,318,252,29,55,79,NOP
1630631,Jose Alvarado,Jose,1610612740,NOP,24.0,54,25,29,0.463,15.4,0.626,0.374,0.6,0.079,0.291,0.109,0.109,0.161,0.521,0.303,0.697,0.969,0.031,0.466,0.534,131,294,0.446,259,243,417,356,373,261,336,188,195,340,288,386,217,193,486,83,191,323,479,99,283,280,290,NOP
1630184,Kira Lewis Jr.,Kira,1610612740,NOP,21.0,24,6,18,0.25,14.2,0.603,0.397,0.652,0.057,0.277,0.227,0.071,0.177,0.596,0.457,0.543,0.846,0.154,0.542,0.458,59,146,0.404,423,472,239,532,391,293,304,146,260,351,31,486,154,138,401,170,344,167,426,152,385,379,412,NOP
