close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
1628384,OG Anunoby,1610612752,NYK,F-G,27.0,73,73,0.516,2.6,7.11,0.366,0.363,0.003
1628404,Josh Hart,1610612752,NYK,G,30.0,76,76,0.441,2.53,6.82,0.371,0.364,0.007
1626157,Karl-Anthony Towns,1610612752,NYK,C-F,29.0,71,70,0.401,2.68,6.75,0.397,0.366,0.031
1628969,Mikal Bridges,1610612752,NYK,G-F,28.0,80,80,0.441,2.05,5.74,0.357,0.369,-0.012
1628973,Jalen Brunson,1610612752,NYK,G,28.0,64,64,0.453,2.02,5.53,0.364,0.367,-0.002
200782,P.J. Tucker,1610612752,NYK,F,40.0,3,3,0.565,2.67,4.33,0.615,0.336,0.279
1630540,Miles McBride,1610612752,NYK,G,24.0,63,62,0.427,1.56,4.24,0.367,0.368,-0.001
1630173,Precious Achiuwa,1610612752,NYK,F,25.0,56,50,0.406,1.43,3.95,0.362,0.359,0.003
1629011,Mitchell Robinson,1610612752,NYK,C-F,27.0,16,16,0.375,0.75,3.0,0.25,0.362,-0.112
1629013,Landry Shamet,1610612752,NYK,G,28.0,47,41,0.444,1.11,2.77,0.4,0.359,0.041
1626153,Delon Wright,1610612752,NYK,G,33.0,37,30,0.404,0.78,2.68,0.293,0.368,-0.075
1626166,Cameron Payne,1610612752,NYK,G,30.0,71,58,0.456,0.79,2.14,0.368,0.367,0.001
1630574,Ariel Hukporti,1610612752,NYK,C,23.0,22,14,0.328,0.55,1.95,0.279,0.357,-0.078
1642278,Tyler Kolek,1610612752,NYK,G,24.0,25,19,0.38,0.56,1.52,0.368,0.353,0.015
1642359,Pacôme Dadiet,1610612752,NYK,F,19.0,16,11,0.457,0.5,1.31,0.381,0.344,0.037
1630346,Matt Ryan,1610612752,NYK,F,28.0,12,9,0.583,0.42,1.17,0.357,0.376,-0.019
1630699,MarJon Beauchamp,1610612752,NYK,F,24.0,28,17,0.492,0.18,1.07,0.167,0.358,-0.192
1641755,Kevin McCullar Jr.,1610612752,NYK,G,24.0,3,3,0.3,0.67,1.0,0.667,0.411,0.256
1641817,Anton Watson,1610612752,NYK,F,24.0,6,1,0.143,0.0,0.17,0.0,0.333,-0.333
